captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.32355.first,candidates.32355.last,candidates.32355.party,candidates.32355.incumbent,candidates.32355.candidateID,candidates.32355.polID,candidates.32355.ballotOrder,candidates.32355.polNum,candidates.32355.electWon,candidates.34797.first,candidates.34797.last,candidates.34797.abbrv,candidates.34797.party,candidates.34797.candidateID,candidates.34797.polID,candidates.34797.ballotOrder,candidates.34797.polNum,candidates.34797.electWon,candidates.32355.winnerDateTime,isCertified
1667982002,2022-11-09 02:20:02 -0600,55d43d6174b4d852acbda6bae98fc1f4f93cabfe,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320041,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982042,2022-11-09 02:20:42 -0600,1e1b79cb7bc9522db41bc5476a7c87eefd10c31c,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,317753,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982082,2022-11-09 02:21:22 -0600,efc6bd4a8435ce6de04f9d630307ac2568a3defb,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320041,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982199,2022-11-09 02:23:19 -0600,0f8260b25929c4b69b3b9d7f2f5fb7ed3444679e,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,317753,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982278,2022-11-09 02:24:38 -0600,718a2ffef5798f82177f24a035d713be22213363,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320041,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982318,2022-11-09 02:25:18 -0600,d78896390711a8466dc4ef9e83dee06bc896d9df,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,317753,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982357,2022-11-09 02:25:57 -0600,ff53ebff45de84907b3660264b93dcdeaff24a17,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320041,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982438,2022-11-09 02:27:18 -0600,6e2d7519ed8d690e9b721451fb376f4d424b2540,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,317753,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667982478,2022-11-09 02:27:58 -0600,e7a4697387fd0327336c3244c6ef7d3c1cab12ad,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320041,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667983307,2022-11-09 02:41:47 -0600,10b135d24ef33cdc6e9f28343867411c438e4192,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,319299,99,315548,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667984162,2022-11-09 02:56:02 -0600,b6b6d8a3f4801ed3185f0ad55bce4f5decede761,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320041,99,315547,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667985011,2022-11-09 03:10:11 -0600,0743f6f16071cb28a6e8a0e363705623355a94c0,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320040,99,315547,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667990084,2022-11-09 04:34:44 -0600,45716aed81695dc8882d856a53214d8956dc86f7,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320040,99,318991,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667990125,2022-11-09 04:35:25 -0600,575f474da52ac9ed8d1a366d90afd59a4bdc22ae,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320040,99,315547,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667990644,2022-11-09 04:44:04 -0600,ab17cb3cd797ec2b452314492a94e2e0209de181,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320040,99,318991,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667990684,2022-11-09 04:44:44 -0600,efdfb7c669faa1b581c8efc142e9f0a832c5334d,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320040,99,315547,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1667990724,2022-11-09 04:45:24 -0600,eb8cf2ed3ae6e8770a6efab0caeeccde85c49e9a,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,320040,99,318991,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1668009546,2022-11-09 09:59:06 -0600,6e378ac858fc1545987dd420bf05dcea84f12ae7,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,322213,99,318991,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1668792653,2022-11-18 11:30:53 -0600,a629d6c3704a4d0e2b5d2ea592d8284cec925a5f,MN-20221108_Eday80,24,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,322213,99,318990,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,
1669826390,2022-11-30 10:39:50 -0600,829e9a85bd12ad5c1076f43dab7ca8532e9e939f,MN-20221108_Eday80,24,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,322213,99,318997,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,False
1670016690,2022-12-02 15:31:30 -0600,8584d9de82b469d516bf394975a7cdc6e322f3bf,MN-20221108_Eday80,24,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,318997,100,318997,444889,True,20221108MN24022,2022-11-08,MN,32355,Tom,Emmer,GOP,True,32355,60721,1,26766,0,Jeanne,Hendricks,Hendrcks,Dem,34797,71242,2,29373,0,2022-11-09T04:56:24.033Z,False
