captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.26723.first,candidates.26723.last,candidates.26723.incumbent,candidates.26723.party,candidates.26723.candidateID,candidates.26723.ballotOrder,candidates.26723.polID,candidates.26723.polNum,candidates.26723.electWon,candidates.28402.first,candidates.28402.last,candidates.28402.party,candidates.28402.candidateID,candidates.28402.ballotOrder,candidates.28402.polID,candidates.28402.polNum,candidates.28402.electWon,candidates.26723.winnerDateTime,isCertified
1667974099,2022-11-09 00:08:19 -0600,67d73bab95116eb2dbcfbbf8bea9e7546d6f9d87,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2543016,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667974899,2022-11-09 00:21:39 -0600,387e9cf2d205ebca879101fc8e33b930b1cbd329,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2576431,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667974945,2022-11-09 00:22:25 -0600,681ef884856b9c75efe2b0acf64bb4a515303482,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2543016,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2576431,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667975815,2022-11-09 00:36:55 -0600,bd9ec1a9bacd26e63399e24cdeba1aa1e9b2608a,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2591899,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2593054,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2605085,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667976752,2022-11-09 00:52:32 -0600,6943d942b4cb99d83b19d398209a99f6d9f041ed,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2602786,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667976793,2022-11-09 00:53:13 -0600,7515b93a49bab04bb1ffa2b33ffbefeb766086e0,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2605085,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Ron,Johnson,GOP,26723,60740,52545,True,True,True,2800000,99,2602786,3519659,True,20221108WI50885,2022-11-08,WI,26723,Ron,Johnson,True,GOP,26723,2,60740,52545,0,Mandela,Barnes,Dem,28402,1,71214,52654,0,,
