captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NJ,34039,2,2022-11-09T00:00:00.000Z,FIPSCode,34039,0,2022-11-07T03:18:47.671Z,0,0.0,62,0.0,40005,0,0.0,40006,0,0.0,40008,0,0.0,39970,0,0.0,39971,0,0.0,40007,0,0.0,40009,0,0.0,50732,99,0,60516,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-08T19:53:37.106Z,0,0.0,62,0.0,40005,0,0.0,40006,0,0.0,40008,0,0.0,39970,0,0.0,39971,0,0.0,40007,0,0.0,40009,0,0.0,26180,99,0,60516,0,0
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-08T22:24:00.099Z,0,0.0,62,0.0,40005,0,0.0,40006,0,0.0,40008,0,0.0,39970,0,0.0,39971,0,0.0,40007,0,0.0,40009,0,0.0,26180,99,0,60516,0,0
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T00:39:59.159Z,0,0.0,62,0.0,40005,0,0.0,40006,0,0.0,40008,0,0.0,39970,0,0.0,39971,0,0.0,40007,0,0.0,40009,0,0.0,26180,90,0,60516,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T01:00:32.307Z,0,0.0,62,0.0,40005,0,0.0,40006,0,0.0,40008,0,0.0,39970,0,0.0,39971,0,0.0,40007,0,0.0,40009,0,0.0,26180,90,0,60516,0,0
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T01:15:33.796Z,0,2.17,62,0.0,39971,412,72.66,39970,142,25.04,40006,4,0.71,40008,4,0.71,40007,3,0.53,40005,1,0.18,40009,1,0.18,26180,90,567,60516,0,1
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T01:20:02.706Z,0,2.17,62,0.0,39971,412,72.66,39970,142,25.04,40006,4,0.71,40008,4,0.71,40007,3,0.53,40005,1,0.18,40009,1,0.18,26180,90,567,60516,0,1
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T01:25:07.718Z,0,2.17,62,0.0,39971,412,72.66,39970,142,25.04,40006,4,0.71,40008,4,0.71,40007,3,0.53,40005,1,0.18,40009,1,0.18,26180,90,567,60516,0,1
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T01:25:07.718Z,0,2.17,62,0.0,39971,412,72.66,39970,142,25.04,40006,4,0.71,40008,4,0.71,40007,3,0.53,40005,1,0.18,40009,1,0.18,26180,90,567,60516,0,1
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:07:34.381Z,3,5.87,62,4.84,39971,1205,78.35,39970,296,19.25,40006,15,0.98,40008,13,0.85,40007,4,0.26,40005,3,0.2,40009,2,0.13,26180,90,1538,60516,3,4
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:07:34.381Z,3,5.87,62,4.84,39971,1205,78.35,39970,296,19.25,40006,15,0.98,40008,13,0.85,40007,4,0.26,40005,3,0.2,40009,2,0.13,26180,90,1538,60516,3,4
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:24:55.004Z,0,9.56,62,0.0,39971,1998,79.79,39970,448,17.89,40006,20,0.8,40008,19,0.76,40005,9,0.36,40007,8,0.32,40009,2,0.08,26180,90,2504,60516,0,6
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:26:54.062Z,0,9.56,62,0.0,39971,1998,79.79,39970,448,17.89,40006,20,0.8,40008,19,0.76,40005,9,0.36,40007,8,0.32,40009,2,0.08,26180,90,2504,60516,0,6
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:26:54.062Z,0,9.56,62,0.0,39971,1998,79.79,39970,448,17.89,40006,20,0.8,40008,19,0.76,40005,9,0.36,40007,8,0.32,40009,2,0.08,26180,90,2504,60516,0,6
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:26:54.062Z,0,9.56,62,0.0,39971,1998,79.79,39970,448,17.89,40006,20,0.8,40008,19,0.76,40005,9,0.36,40007,8,0.32,40009,2,0.08,26180,90,2504,60516,0,6
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:42:48.059Z,0,9.56,62,0.0,39971,1998,79.79,39970,448,17.89,40006,20,0.8,40008,19,0.76,40005,9,0.36,40007,8,0.32,40009,2,0.08,26180,90,2504,60516,0,6
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:50:34.164Z,0,27.73,62,0.0,39971,4936,68.0,39970,2128,29.32,40006,70,0.96,40008,49,0.68,40005,29,0.4,40007,24,0.33,40009,23,0.32,26180,90,7259,60516,0,17
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T02:57:35.622Z,40,27.73,62,64.52,39971,4936,68.0,39970,2128,29.32,40006,70,0.96,40008,49,0.68,40005,29,0.4,40007,24,0.33,40009,23,0.32,26180,90,7259,60516,40,17
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T03:03:37.346Z,0,40.62,62,0.0,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,0,25
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T03:11:37.892Z,56,40.62,62,90.32,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,56,25
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T03:15:33.199Z,0,40.62,62,0.0,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,0,25
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T03:15:33.199Z,0,40.62,62,0.0,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,0,25
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T03:42:39.144Z,0,40.62,62,0.0,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,0,25
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T03:42:39.144Z,0,40.62,62,0.0,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,0,25
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T04:44:26.631Z,0,40.62,62,0.0,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,0,25
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T04:45:20.771Z,60,40.62,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,60,25
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T04:45:20.771Z,60,40.62,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,60,25
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T05:38:24.772Z,60,40.62,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,60,25
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T05:48:58.255Z,60,40.62,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,60,25
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T05:52:07.880Z,60,40.62,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,60,25
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T05:52:51.467Z,60,40.62,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,26180,90,10634,60516,60,25
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T05:58:09.232Z,60,90.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11816,90,10634,60516,60,56
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T06:12:10.884Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1667975692,2022-11-09 00:34:52 -0600,da1c62563fe966a79ac256315975a76cf151abd0,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T06:34:04.733Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668014224,2022-11-09 11:17:04 -0600,dc1fee1a1c7c910eae4bf2d164f09f508e17eae5,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:16:01.848Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668017961,2022-11-09 12:19:21 -0600,68ccc01fe598d71852b4d6c9d568579da1559216,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668018341,2022-11-09 12:25:41 -0600,b56d245c33e708c17fef45737243740ad771695a,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668025644,2022-11-09 14:27:24 -0600,8b921254990b6df7c2cda2ad178eaeaea9e04e53,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668042346,2022-11-09 19:05:46 -0600,1149b74bae4ca27dbe42975d036cda81f6fa7ae2,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668042636,2022-11-09 19:10:36 -0600,ffbebd93214d9e7ddfa79064cca6692212e8bb88,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668042803,2022-11-09 19:13:23 -0600,be00e9dd455824427f1d8d961d5e948c31b74514,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668042887,2022-11-09 19:14:47 -0600,d1e703cb6904b10b82ba124e2000c0fcde7ed731,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668052412,2022-11-09 21:53:32 -0600,1a31a17191e4856dfcf920225465400700950540,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-09T17:41:45.765Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668090546,2022-11-10 08:29:06 -0600,cfc867798476f97e3fd40559dd470a91652a0416,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-10T14:27:33.023Z,60,95.0,62,96.77,39971,7304,68.69,39970,3021,28.41,40006,100,0.94,40008,66,0.62,40005,61,0.57,40009,42,0.39,40007,40,0.38,11194,95,10634,60516,60,59
1668091934,2022-11-10 08:52:14 -0600,eb3603ad014708163455df96e12fcfe1256ac59d,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-10T14:50:23.907Z,62,95.0,62,100.0,39971,7500,68.37,39970,3154,28.75,40006,100,0.91,40008,67,0.61,40005,63,0.57,40009,43,0.39,40007,42,0.38,11194,95,10969,60516,62,59
1668101117,2022-11-10 11:25:17 -0600,8149734f5fdf0b42a8934f2c0184ff5b2ef374ee,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-10T14:50:23.907Z,62,95.0,62,100.0,39971,7500,68.37,39970,3154,28.75,40006,100,0.91,40008,67,0.61,40005,63,0.57,40009,43,0.39,40007,42,0.38,11194,95,10969,60516,62,59
1668113909,2022-11-10 14:58:29 -0600,390e5f89ae448b2cbe422cf09f60135a85086de3,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-10T20:57:37.176Z,62,95.0,62,100.0,39971,7500,68.37,39970,3154,28.75,40006,100,0.91,40008,67,0.61,40005,63,0.57,40009,43,0.39,40007,42,0.38,11194,95,10969,60516,62,59
1668115844,2022-11-10 15:30:44 -0600,9a680c036e03d601a407f691a46948837f49d378,NJ,34039,2,2022-11-09T01:00:00.000Z,FIPSCode,34039,0,2022-11-10T20:57:37.176Z,62,95.0,62,100.0,39971,7500,68.37,39970,3154,28.75,40006,100,0.91,40008,67,0.61,40005,63,0.57,40009,43,0.39,40007,42,0.38,11194,95,10969,60516,62,59
