captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt,candidates.1.colorIndex
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108UT49642,live,45.2,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:38:17.325Z,227,812,27.96,55700,86919,66.25,56204,37336,28.46,56217,3355,2.56,56207,1897,1.45,56206,1701,1.3,290307,90,131208,768195,227,367,0.0,,,
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108UT49642,live,46.73,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:39:05.119Z,247,812,30.42,55700,89049,65.65,56204,39422,29.06,56217,3471,2.56,56207,1941,1.43,56206,1763,1.3,290307,90,135646,768195,247,379,0.0,,,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108UT49642,live,46.65,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:43:29.032Z,247,812,30.42,55700,89049,65.65,56204,39422,29.06,56217,3471,2.56,56207,1941,1.43,56206,1763,1.3,290754,90,135646,768195,247,379,0.0,,,
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,20221108UT49642,live,46.65,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:46:09.072Z,247,812,30.42,55700,89049,65.65,56204,39422,29.06,56217,3471,2.56,56207,1941,1.43,56206,1763,1.3,290754,90,135646,768195,247,379,0.0,,,
1667969984,2022-11-08 22:59:44 -0600,a2fb710992b888fe9f7e47092d88395e89230dfc,20221108UT49642,live,46.65,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:58:52.057Z,247,812,30.42,55700,89049,65.65,56204,39422,29.06,56217,3471,2.56,56207,1941,1.43,56206,1763,1.3,290754,90,135646,768195,247,379,0.0,,,
1667970284,2022-11-08 23:04:44 -0600,0fc8b3fccaefe74cf333b488517dd0339b8dd0b7,20221108UT49642,live,46.65,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:01:28.543Z,247,812,30.42,55700,89049,65.65,56204,39422,29.06,56217,3471,2.56,56207,1941,1.43,56206,1763,1.3,290754,90,135646,768195,247,379,0.0,,,
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,20221108UT49642,live,50.26,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:11:26.279Z,295,812,36.33,55700,98058,67.1,56204,40356,27.62,56217,3697,2.53,56207,2126,1.45,56206,1890,1.29,290754,90,146127,768195,295,408,0.0,,,
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,20221108UT49642,live,50.26,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:16:55.399Z,295,812,36.33,55700,98058,67.1,56204,40356,27.62,56217,3697,2.53,56207,2126,1.45,56206,1890,1.29,290754,90,146127,768195,295,408,0.0,,,
1667971213,2022-11-08 23:20:13 -0600,5f24f417653bba3396590267801436b107c31ac9,20221108UT49642,live,50.05,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:19:19.159Z,295,812,36.33,55700,98058,67.1,56204,40356,27.62,56217,3697,2.53,56207,2126,1.45,56206,1890,1.29,291945,90,146127,768195,295,406,0.0,,,
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,20221108UT49642,live,50.21,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:41:44.415Z,310,812,38.18,55700,98433,67.15,56204,40418,27.57,56217,3708,2.53,56207,2132,1.45,56206,1904,1.3,291945,90,146595,768195,310,408,0.0,,,
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108UT49642,live,50.42,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:46:25.350Z,314,812,38.67,55700,98661,67.03,56204,40709,27.66,56217,3736,2.54,56207,2149,1.46,56206,1936,1.32,291945,90,147191,768195,314,409,0.0,,,
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,20221108UT49642,live,50.41,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:46:41.961Z,314,812,38.67,55700,98661,67.03,56204,40709,27.66,56217,3736,2.54,56207,2149,1.46,56206,1936,1.32,291990,90,147191,768195,314,409,0.0,,,
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,20221108UT49642,live,50.41,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:48:17.716Z,314,812,38.67,55700,98661,67.03,56204,40709,27.66,56217,3736,2.54,56207,2149,1.46,56206,1936,1.32,291990,90,147191,768195,314,409,0.0,,,
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,20221108UT49642,live,52.6,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:52:57.520Z,334,812,41.13,55700,103317,67.27,56204,42036,27.37,56217,3937,2.56,56207,2254,1.47,56206,2037,1.33,291990,90,153581,768195,334,427,0.0,X,2022-11-09T05:52:57.332Z,
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,20221108UT49642,live,53.26,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:59:29.217Z,468,812,57.64,55700,104536,67.22,56204,42559,27.37,56217,4014,2.58,56207,2328,1.5,56206,2069,1.33,291990,90,155506,768195,468,432,0.0,X,2022-11-09T05:52:57.332Z,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,20221108UT49642,live,53.26,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:05:05.716Z,468,812,57.64,55700,104536,67.22,56204,42559,27.37,56217,4014,2.58,56207,2328,1.5,56206,2069,1.33,291990,90,155506,768195,468,432,0.0,X,2022-11-09T05:52:57.332Z,
1667975773,2022-11-09 00:36:13 -0600,deab40fdc8485b2c990cf91d96e98447d46f3b20,20221108UT49642,live,57.63,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:35:40.757Z,510,812,62.81,55700,112985,67.15,56204,46123,27.41,56217,4365,2.59,56207,2536,1.51,56206,2252,1.34,291990,90,168261,768195,510,468,0.0,X,2022-11-09T05:52:57.332Z,
1667976590,2022-11-09 00:49:50 -0600,94cc860afa532570fe1eea1ef2140983ffb9d8e8,20221108UT49642,live,59.7,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:48:52.495Z,510,812,62.81,55700,118230,67.83,56204,46586,26.73,56217,4469,2.56,56207,2675,1.53,56206,2353,1.35,291990,90,174313,768195,510,485,0.0,X,2022-11-09T05:52:57.332Z,
1667976671,2022-11-09 00:51:11 -0600,ea959052a4daa986b427aee926dc66fbdb41fd60,20221108UT49642,live,63.27,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:50:15.875Z,539,812,66.38,55700,125981,67.96,56204,48721,26.28,56217,4985,2.69,56207,3056,1.65,56206,2637,1.42,292986,90,185380,768195,539,514,0.0,X,2022-11-09T05:52:57.332Z,
1667976752,2022-11-09 00:52:32 -0600,6943d942b4cb99d83b19d398209a99f6d9f041ed,20221108UT49642,live,63.27,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:51:39.319Z,539,812,66.38,55700,125981,67.96,56204,48721,26.28,56217,4985,2.69,56207,3056,1.65,56206,2637,1.42,292986,90,185380,768195,539,514,0.0,X,2022-11-09T05:52:57.332Z,
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,20221108UT49642,live,63.27,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:55:02.448Z,539,812,66.38,55700,125981,67.96,56204,48721,26.28,56217,4985,2.69,56207,3056,1.65,56206,2637,1.42,292986,90,185380,768195,539,514,0.0,X,2022-11-09T05:52:57.332Z,
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,20221108UT49642,live,63.27,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:47:54.802Z,539,812,66.38,55700,125981,67.96,56204,48721,26.28,56217,4985,2.69,56207,3056,1.65,56206,2637,1.42,292986,90,185380,768195,539,514,0.0,X,2022-11-09T05:52:57.332Z,
1667982318,2022-11-09 02:25:18 -0600,d78896390711a8466dc4ef9e83dee06bc896d9df,20221108UT49642,live,60.23,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:24:31.819Z,539,812,66.38,55700,125981,67.96,56204,48721,26.28,56217,4985,2.69,56207,3056,1.65,56206,2637,1.42,307803,90,185380,768195,539,489,0.0,X,2022-11-09T05:52:57.332Z,
1667982397,2022-11-09 02:26:37 -0600,f4791889114ae4f8264fa44ab1fe91f4a19dfaba,20221108UT49642,live,60.54,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:25:54.794Z,539,812,66.38,55700,125981,67.96,56204,48721,26.28,56217,4985,2.69,56207,3056,1.65,56206,2637,1.42,306233,90,185380,768195,539,492,0.0,X,2022-11-09T05:52:57.332Z,
1667984888,2022-11-09 03:08:08 -0600,0a25683529b8d73a4f5b69baea0a2f251fde5a9e,20221108UT49642,live,62.11,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:07:37.598Z,552,812,67.98,55700,128203,67.41,56204,51157,26.9,56217,5064,2.66,56207,3088,1.62,56206,2685,1.41,306233,90,190197,768195,552,504,0.0,X,2022-11-09T05:52:57.332Z,1.0
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:13:27.542Z,613,812,75.49,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,90,194655,768195,613,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1667985591,2022-11-09 03:19:51 -0600,483b045d8eb45553d1fc158eaa878605708e5845,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:18:45.996Z,613,812,75.49,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,90,194655,768195,613,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1667986270,2022-11-09 03:31:10 -0600,8b08ac238b66c1bf432ca7a82738d5523f4e4f8f,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:30:41.481Z,630,812,77.59,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,90,194655,768195,630,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:32:41.722Z,538,812,66.26,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,90,194655,768195,538,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1667986431,2022-11-09 03:33:51 -0600,571b6e116a19aa53d8fa13ce1c809bdc2f746683,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:32:57.706Z,536,812,66.01,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,90,194655,768195,536,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1667996516,2022-11-09 06:21:56 -0600,54882b720f52ff19a1eb6601f2536c6cf4967df5,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T12:21:31.818Z,536,812,66.01,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,99,194655,768195,536,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668037743,2022-11-09 17:49:03 -0600,9e51655baed82e327ce3879e2dd9d34dcd381850,20221108UT49642,live,63.56,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:48:30.144Z,536,812,66.01,55700,130799,67.2,56204,52626,27.04,56217,5258,2.7,56207,3222,1.66,56206,2750,1.41,306233,99,194655,768195,536,516,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668038507,2022-11-09 18:01:47 -0600,c6a31a0ee1c942c9270f49799319a5fe84f5377d,20221108UT49642,live,66.75,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:01:16.185Z,555,812,68.35,55700,135780,66.43,56204,56982,27.88,56217,5482,2.68,56207,3313,1.62,56206,2842,1.39,306233,99,204399,768195,555,542,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668042803,2022-11-09 19:13:23 -0600,be00e9dd455824427f1d8d961d5e948c31b74514,20221108UT49642,live,66.62,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T01:12:42.706Z,555,812,68.35,55700,135780,66.43,56204,56982,27.88,56217,5482,2.68,56207,3313,1.62,56206,2842,1.39,306813,99,204399,768195,555,541,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668133245,2022-11-10 20:20:45 -0600,1d10c4ad4b4920ad4487c55de852cc25fde4a4ee,20221108UT49642,live,66.62,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T02:20:29.647Z,555,812,68.35,55700,135780,66.43,56204,56982,27.88,56217,5482,2.68,56207,3313,1.62,56206,2842,1.39,306813,99,204399,768195,555,541,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668134099,2022-11-10 20:34:59 -0600,4bc34595483497ae542c2be500cabf388af5e2a4,20221108UT49642,live,68.92,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T02:34:29.821Z,634,812,78.08,55700,139071,65.77,56204,60469,28.6,56217,5646,2.67,56207,3366,1.59,56206,2897,1.37,306813,99,211449,768195,634,560,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668137630,2022-11-10 21:33:50 -0600,c429d84ce0b8f31e28a54c36c4cd32de42933422,20221108UT49642,live,74.5,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T03:32:59.567Z,680,812,83.74,55700,151395,66.23,56204,63818,27.92,56217,6345,2.78,56207,3832,1.68,56206,3200,1.4,306813,99,228590,768195,680,605,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668209336,2022-11-11 17:28:56 -0600,c52fb37f3a9acc5b7d1ac4cb816123ada98c8693,20221108UT49642,live,76.34,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T23:28:27.490Z,620,812,76.35,55700,153840,65.68,56204,66779,28.51,56217,6478,2.77,56207,3875,1.65,56206,3257,1.39,306813,99,234229,768195,680,620,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668211474,2022-11-11 18:04:34 -0600,ee8a895d6729c246ee203ed0b601bf39607ac12f,20221108UT49642,live,76.48,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T00:03:48.586Z,621,812,76.48,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,306813,99,234641,768195,681,621,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668211558,2022-11-11 18:05:58 -0600,eb59cbea94ea39fec8ebcc032c6fc06a14cdcb64,20221108UT49642,live,76.43,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T00:05:27.186Z,621,812,76.48,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,307008,99,234641,768195,681,621,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668301802,2022-11-12 19:10:02 -0600,2ba40096b91539c4803e9ee4e93114e47a31922a,20221108UT49642,live,76.53,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-13T01:09:36.943Z,621,812,76.48,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,306611,99,234641,768195,681,621,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668301966,2022-11-12 19:12:46 -0600,20958ce077d7c0f500486cb876ad5e3eed1f7cdd,20221108UT49642,live,76.65,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-13T01:12:19.606Z,622,812,76.6,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,306105,99,234641,768195,681,622,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668370708,2022-11-13 14:18:28 -0600,cba385b2b021d3ebb064aa8ae9f0b09598a89aee,20221108UT49642,live,76.65,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-13T20:17:59.864Z,622,812,76.6,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,306105,99,234641,768195,625,622,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668435186,2022-11-14 08:13:06 -0600,56f50f54419a8c8d7194b969aaeee16076a24f19,20221108UT49642,live,81.21,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-14T14:12:40.847Z,659,812,81.16,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,288928,99,234641,768195,625,659,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668436379,2022-11-14 08:32:59 -0600,61f6f17b2d335c12df91c373fa2871da8c86692b,20221108UT49642,live,81.39,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-14T14:32:32.201Z,661,812,81.4,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,288280,99,234641,768195,625,661,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668466017,2022-11-14 16:46:57 -0600,47f3b26d9d36a26b15ad00d28981d47761e96524,20221108UT49642,live,81.39,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-14T22:46:34.686Z,661,812,81.4,55700,154086,65.67,56204,66927,28.52,56217,6487,2.76,56207,3879,1.65,56206,3262,1.39,288280,99,234641,768195,625,661,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668470602,2022-11-14 18:03:22 -0600,64e19f2f8e3ba1e87bfeec59befddb1d1422e482,20221108UT49642,live,86.93,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-15T00:03:03.020Z,706,812,86.95,55700,165442,66.02,56204,70026,27.94,56217,7185,2.87,56207,4375,1.75,56206,3574,1.43,288280,99,250602,768195,666,706,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668471177,2022-11-14 18:12:57 -0600,47c69b96801f3de4c9ed035ecfe8ae9f146af420,20221108UT49642,live,87.55,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-15T00:12:39.708Z,711,812,87.56,55700,165442,66.02,56204,70026,27.94,56217,7185,2.87,56207,4375,1.75,56206,3574,1.43,286241,99,250602,768195,666,711,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668477401,2022-11-14 19:56:41 -0600,02d9a9802216ea0e6c5354135bc32d63c8c9da5a,20221108UT49642,live,87.55,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-15T01:56:27.168Z,711,812,87.56,55700,165442,66.02,56204,70026,27.94,56217,7185,2.87,56207,4375,1.75,56206,3574,1.43,286241,99,250602,768195,666,711,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668477734,2022-11-14 20:02:14 -0600,b6c9b244aabde862d8af8f0fa6f70674a3148b88,20221108UT49642,live,91.13,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-15T02:01:57.410Z,740,812,91.13,55700,170631,65.41,56204,74568,28.59,56217,7474,2.87,56207,4485,1.72,56206,3696,1.42,286241,99,260854,768195,684,740,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668522333,2022-11-15 08:25:33 -0600,01a1c2f8b8e3c8f6b1ee8dd8d74726c5a7a783ba,20221108UT49642,live,91.13,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-15T14:25:07.792Z,740,812,91.13,55700,170631,65.41,56204,74568,28.59,56217,7474,2.87,56207,4485,1.72,56206,3696,1.42,286241,99,260854,768195,684,740,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668567588,2022-11-15 20:59:48 -0600,722dbf761da4f5ce8cc6d43c5c934a8da162bbc1,20221108UT49642,live,91.13,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-16T02:59:27.414Z,740,812,91.13,55700,170631,65.41,56204,74568,28.59,56217,7474,2.87,56207,4485,1.72,56206,3696,1.42,286241,99,260854,768195,684,740,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668567881,2022-11-15 21:04:41 -0600,f774a8f70bae3288d7a4647bded832ed9993f1fc,20221108UT49642,live,96.35,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-16T03:04:18.293Z,782,812,96.31,55700,178215,64.62,56204,81001,29.37,56217,8003,2.9,56207,4694,1.7,56206,3878,1.41,286241,99,275791,768195,724,782,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668568244,2022-11-15 21:10:44 -0600,94e72035a785678d69f157f6b7de7c5a544c7f71,20221108UT49642,live,96.35,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-16T03:10:25.623Z,782,812,96.31,55700,178215,64.62,56204,81001,29.37,56217,8003,2.9,56207,4694,1.7,56206,3878,1.41,286241,99,275791,768195,724,782,0.0,X,2022-11-09T05:52:57.332Z,1.0
