captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,UT,49015,2,2022-11-09T02:00:00.000Z,FIPSCode,49015,0,2022-11-07T03:23:07.754Z,0,0,26,0,56204,0,0.0,55700,0,0.0,56206,0,0.0,56207,0,0.0,56217,0,0.0,3892,99,0,5270,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-08T19:01:45.828Z,0,0,26,0,56204,0,0.0,55700,0,0.0,56206,0,0.0,56207,0,0.0,56217,0,0.0,3587,99,0,5270,0,0
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-08T23:18:19.699Z,0,0,26,0,56204,0,0.0,55700,0,0.0,56206,0,0.0,56207,0,0.0,56217,0,0.0,3587,90,0,5270,0,0
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T03:02:11.587Z,0,0,26,0,56204,0,0.0,55700,0,0.0,56206,0,0.0,56207,0,0.0,56217,0,0.0,3587,99,0,5270,0,0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T03:02:11.587Z,0,0,26,0,56204,0,0.0,55700,0,0.0,56206,0,0.0,56207,0,0.0,56217,0,0.0,3587,99,0,5270,0,0
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T04:06:21.366Z,26,99,26,100,55700,3526,87.1,56204,316,7.81,56217,97,2.4,56207,73,1.8,56206,36,0.89,3587,99,4048,5270,26,26
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T04:10:21.947Z,26,99,26,100,55700,3526,87.1,56204,316,7.81,56217,97,2.4,56207,73,1.8,56206,36,0.89,4089,99,4048,5270,26,26
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T04:10:21.947Z,26,99,26,100,55700,3526,87.1,56204,316,7.81,56217,97,2.4,56207,73,1.8,56206,36,0.89,4089,99,4048,5270,26,26
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T04:10:21.947Z,26,99,26,100,55700,3526,87.1,56204,316,7.81,56217,97,2.4,56207,73,1.8,56206,36,0.89,4089,99,4048,5270,26,26
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T04:10:21.947Z,26,99,26,100,55700,3526,87.1,56204,316,7.81,56217,97,2.4,56207,73,1.8,56206,36,0.89,4089,99,4048,5270,26,26
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,UT,49015,2,2022-11-09T03:00:00.000Z,FIPSCode,49015,0,2022-11-09T04:10:21.947Z,26,99,26,100,55700,3526,87.1,56204,316,7.81,56217,97,2.4,56207,73,1.8,56206,36,0.89,4089,99,4048,5270,26,26
