captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.20490.first,candidates.20490.last,candidates.20490.abbrv,candidates.20490.party,candidates.20490.incumbent,candidates.20490.candidateID,candidates.20490.polID,candidates.20490.ballotOrder,candidates.20490.polNum,candidates.20490.electWon,candidates.22625.first,candidates.22625.last,candidates.22625.party,candidates.22625.candidateID,candidates.22625.polID,candidates.22625.ballotOrder,candidates.22625.polNum,candidates.22625.electWon,candidates.20490.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,GA-20221108_Eday62,11,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,378936,99,0,959874,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,GA-20221108_Eday81,11,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,0,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,0,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,25187,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,35970,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,61706,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,77263,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,75819,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,77263,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,360029,99,82202,960364,True,20221108GA11011,2022-11-08,GA,20490,Drew,Ferguson,Fergusn,GOP,True,20490,64902,1,15153,0,Val,Almonord,Dem,22625,68781,2,15673,0,
