captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.38895.first,candidates.38895.last,candidates.38895.incumbent,candidates.38895.party,candidates.38895.candidateID,candidates.38895.ballotOrder,candidates.38895.polID,candidates.38895.polNum,candidates.38895.electWon,candidates.39226.first,candidates.39226.last,candidates.39226.party,candidates.39226.candidateID,candidates.39226.ballotOrder,candidates.39226.polID,candidates.39226.polNum,candidates.39226.electWon,candidates.39226.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NM-20221108_Eday80,32,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 2,2,197733,98,0,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,203881,98,0,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,203881,98,6559,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,212226,98,40607,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,203881,98,6559,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,212226,98,40631,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,212226,98,46449,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,212226,98,81474,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,212226,98,94741,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NM-20221108_Eday80,32,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,212226,98,101090,612091,True,20221108NM33279,2022-11-08,NM,38895,Yvette,Herrell,True,GOP,38895,1,66477,34393,0,Gabriel,Vasquez,Dem,39226,2,70156,35040,0,,
