captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T21:17:59.275Z,0,835,0.0,34801,0,0.0,33566,0,0.0,344610,99,0,1196256,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T18:08:20.030Z,0,835,0.0,34801,0,0.0,33566,0,0.0,346408,99,0,1196256,0,0,,,,
1667946903,2022-11-08 22:35:03 +0000,cb1028268673c8c2a42a51ee33da39f10a4ad1c1,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T22:31:37.678Z,0,835,0.0,34801,0,0.0,33566,0,0.0,346408,99,0,1196256,0,0,,,,
1667952827,2022-11-09 00:13:47 +0000,e67364b5505081c4cca0f28ef8e8d84768d1cc02,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T00:10:48.835Z,0,835,0.0,34801,0,0.0,33566,0,0.0,346408,99,0,1196256,0,0,,,,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T00:14:54.676Z,0,835,0.0,34801,0,0.0,33566,0,0.0,346408,99,0,1196256,0,0,,,,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T00:21:50.382Z,0,835,0.0,34801,0,0.0,33566,0,0.0,346408,99,0,1196256,0,0,,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:09:58.057Z,3,835,0.36,34801,0,0.0,33566,0,0.0,346408,99,0,1196256,3,0,,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108MN24028,live,0.0,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:31:31.389Z,4,835,0.48,34801,4,66.67,33566,2,33.33,346408,99,6,1196256,4,0,0.0,,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108MN24028,live,0.07,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:40:17.900Z,5,835,0.6,34801,144,61.02,33566,92,38.98,346408,99,236,1196256,5,1,0.0,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108MN24028,live,1.56,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:10:55.182Z,11,835,1.32,33566,2998,55.39,34801,2415,44.61,346408,99,5413,1196256,11,13,1.0,0.0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108MN24028,live,1.95,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:25:57.132Z,13,835,1.56,33566,3778,55.94,34801,2976,44.06,346408,99,6754,1196256,13,16,1.0,0.0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108MN24028,live,3.39,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:30:14.243Z,24,835,2.87,33566,6714,57.09,34801,5046,42.91,346408,99,11760,1196256,24,28,1.0,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108MN24028,live,5.32,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:45:15.729Z,56,835,6.71,33566,10989,59.65,34801,7435,40.35,346408,99,18424,1196256,56,44,1.0,,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108MN24028,live,11.65,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:49:52.300Z,77,835,9.22,33566,23939,59.34,34801,16405,40.66,346408,99,40344,1196256,77,97,1.0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108MN24028,live,12.71,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:02:56.674Z,89,835,10.66,33566,26488,60.18,34801,17527,39.82,346408,99,44015,1196256,89,106,1.0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108MN24028,live,12.78,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:07:52.828Z,91,835,10.9,33566,26560,60.21,34801,17551,39.79,345103,99,44111,1196256,91,107,1.0,,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108MN24028,live,15.27,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:17:19.800Z,121,835,14.49,33566,32185,61.08,34801,20507,38.92,345103,99,52692,1196256,121,127,1.0,,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108MN24028,live,17.66,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:20:27.190Z,140,835,16.77,33566,37581,61.68,34801,23347,38.32,345103,99,60928,1196256,140,147,1.0,0.0,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108MN24028,live,17.84,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:24:49.037Z,140,835,16.77,33566,37581,61.68,34801,23347,38.32,341552,99,60928,1196256,140,149,1.0,0.0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108MN24028,live,17.84,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:24:49.037Z,140,835,16.77,33566,37581,61.68,34801,23347,38.32,341552,99,60928,1196256,140,149,1.0,0.0,,
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108MN24028,live,19.39,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:31:13.453Z,152,835,18.2,33566,40809,61.63,34801,25409,38.37,341552,99,66218,1196256,152,162,1.0,0.0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108MN24028,live,19.39,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:35:29.559Z,152,835,18.2,33566,40809,61.63,34801,25409,38.37,341590,99,66218,1196256,152,162,1.0,0.0,,
