captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.33566.first,candidates.33566.last,candidates.33566.incumbent,candidates.33566.party,candidates.33566.candidateID,candidates.33566.ballotOrder,candidates.33566.polID,candidates.33566.polNum,candidates.33566.electWon,candidates.34801.first,candidates.34801.last,candidates.34801.party,candidates.34801.candidateID,candidates.34801.ballotOrder,candidates.34801.polID,candidates.34801.polNum,candidates.34801.electWon,candidates.33566.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MN-20221108_Eday80,24,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 8,8,344610,99,0,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MN-20221108_Eday80,24,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,0,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,MN-20221108_Eday80,24,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,0,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,0,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,6,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,236,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,5413,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,18424,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,346408,99,40344,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,345103,99,44111,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,345103,99,60928,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,341590,99,66218,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,341434,99,85679,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,336937,99,123113,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667971213,2022-11-08 23:20:13 -0600,5f24f417653bba3396590267801436b107c31ac9,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,335282,99,167495,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,336937,99,123113,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,335282,99,167495,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667972126,2022-11-08 23:35:26 -0600,617b070692e7bea69906440bb1aebd1bfcb3a90b,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,338575,99,186367,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,335554,99,200728,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,337216,99,248322,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,331100,99,257310,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,
1667975484,2022-11-09 00:31:24 -0600,81d3631081e4e7b24b990567f86cc67079a95e6c,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,331100,99,262617,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,2022-11-09T06:17:48.317Z
1667976346,2022-11-09 00:45:46 -0600,b9be9344301c155fbb38561b225d36627ab71bd2,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,333324,99,271808,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,2022-11-09T06:17:48.317Z
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,334557,99,273033,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,2022-11-09T06:17:48.317Z
1667984202,2022-11-09 02:56:42 -0600,2a3d229469fbf73bd09fff993afa4c97a371b1a0,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,337317,99,307067,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,2022-11-09T06:17:48.317Z
1667985052,2022-11-09 03:10:52 -0600,8db4cd830de981fcfc96ae5cfa5893c8fdf058d5,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,337317,99,309315,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,2022-11-09T06:17:48.317Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,349765,99,310135,1196256,True,20221108MN24028,2022-11-08,MN,33566,Pete,Stauber,True,GOP,33566,1,67384,28811,0,Jen,Schultz,Dem,34801,2,71244,28241,0,2022-11-09T06:17:48.317Z
