captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.2.colorIndex,candidates.0.winner,candidates.0.calledAt
1667984001,2022-11-09 02:53:21 -0600,d14f5cebb28263c141bc6d601a0bf4c8ab7de3aa,20221108MT28576,live,76.97,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:52:18.279Z,211,362,58.29,36217,100176,56.06,36218,39772,22.26,36216,36350,20.34,36002,2381,1.33,232128,99,178679,497392,211,279,0.0,,,X,2022-11-09T07:35:03.000Z
1667984080,2022-11-09 02:54:40 -0600,64f6a7ce21c05e56c49189b02387a15c5c842df8,20221108MT28576,live,79.39,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:53:48.174Z,247,362,68.23,36217,103747,56.29,36218,40678,22.07,36216,37400,20.29,36002,2472,1.34,232128,99,184297,497392,247,287,0.0,,,X,2022-11-09T07:35:03.000Z
1667984122,2022-11-09 02:55:22 -0600,f2e853654cd27abddf023ce23da337dc2bd7eb19,20221108MT28576,live,79.39,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:54:21.940Z,247,362,68.23,36217,103747,56.29,36218,40678,22.07,36216,37400,20.29,36002,2472,1.34,232128,99,184297,497392,247,287,0.0,,,X,2022-11-09T07:35:03.000Z
1667984482,2022-11-09 03:01:22 -0600,5c66e8f8bf216c8c04bb7dfe44cfd67b3ea5a2ba,20221108MT28576,live,79.46,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:00:35.622Z,248,362,68.51,36217,103784,56.27,36218,40698,22.07,36216,37484,20.32,36002,2472,1.34,232128,99,184438,497392,248,288,0.0,,,X,2022-11-09T07:35:03.000Z
1667984684,2022-11-09 03:04:44 -0600,40abf9921c14d95618cf6117bc4a3cf26112c935,20221108MT28576,live,79.46,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:04:00.389Z,248,362,68.51,36217,103784,56.27,36218,40698,22.07,36216,37484,20.32,36002,2472,1.34,232128,99,184438,497392,248,288,0.0,,,X,2022-11-09T07:35:03.000Z
1667984848,2022-11-09 03:07:28 -0600,e9b16afb9db085ca2bb568866869f7546b9f3f94,20221108MT28576,live,80.63,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:06:30.853Z,246,362,67.96,36217,105136,56.17,36218,41580,22.22,36216,37946,20.27,36002,2498,1.33,232128,99,187160,497392,246,292,0.0,,,X,2022-11-09T07:35:03.000Z
1667984888,2022-11-09 03:08:08 -0600,0a25683529b8d73a4f5b69baea0a2f251fde5a9e,20221108MT28576,live,80.63,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:06:51.594Z,246,362,67.96,36217,105136,56.17,36218,41580,22.22,36216,37946,20.27,36002,2498,1.33,232128,99,187160,497392,246,292,0.0,,,X,2022-11-09T07:35:03.000Z
1667986752,2022-11-09 03:39:12 -0600,64c9b2e34cc426d9eb690d684a4c1ca2c713909d,20221108MT28576,live,83.13,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:35:53.866Z,262,362,72.38,36217,108420,56.18,36218,42997,22.28,36216,38974,20.2,36002,2587,1.34,232128,99,192978,497392,262,301,0.0,,,X,2022-11-09T07:35:03.000Z
1667986832,2022-11-09 03:40:32 -0600,b373c908906d2030d8c480d824b2d4d247fcda92,20221108MT28576,live,83.13,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:39:22.151Z,262,362,72.38,36217,108420,56.18,36218,42997,22.28,36216,38974,20.2,36002,2587,1.34,232128,99,192978,497392,262,301,0.0,,,X,2022-11-09T07:35:03.000Z
1667989403,2022-11-09 04:23:23 -0600,3960f2a4186e207e2f1267a38abefd37b2a3bb6b,20221108MT28576,live,83.53,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:22:50.469Z,262,362,72.38,36217,109065,56.25,36218,43158,22.26,36216,39070,20.15,36002,2599,1.34,232128,99,193892,497392,262,302,0.0,,,X,2022-11-09T07:35:03.000Z
1667989601,2022-11-09 04:26:41 -0600,dc86e4cd00902bc0e04bbdd36be1e9dd1552423e,20221108MT28576,live,83.53,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:25:44.586Z,262,362,72.38,36217,109065,56.25,36218,43158,22.26,36216,39070,20.15,36002,2599,1.34,232128,99,193892,497392,262,302,0.0,,,X,2022-11-09T07:35:03.000Z
1667991568,2022-11-09 04:59:28 -0600,33cbd0fb16bac410d3d8be329c1759839ee2bd9f,20221108MT28576,live,79.68,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:59:02.566Z,262,362,72.38,36217,109065,56.25,36218,43158,22.26,36216,39070,20.15,36002,2599,1.34,243334,99,193892,497392,262,288,0.0,,,X,2022-11-09T07:35:03.000Z
1667991608,2022-11-09 05:00:08 -0600,3f611dc22e70e34b02ef0e288a3370ae01bc6f2d,20221108MT28576,live,79.75,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:59:42.517Z,262,362,72.38,36217,109065,56.25,36218,43158,22.26,36216,39070,20.15,36002,2599,1.34,243139,99,193892,497392,262,289,0.0,,,X,2022-11-09T07:35:03.000Z
1667991648,2022-11-09 05:00:48 -0600,721f7f72d46bee92532ccf2d174cb32e0329f1bd,20221108MT28576,live,79.79,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:59:44.383Z,262,362,72.38,36217,109065,56.25,36218,43158,22.26,36216,39070,20.15,36002,2599,1.34,242998,99,193892,497392,262,289,0.0,,,X,2022-11-09T07:35:03.000Z
1667994034,2022-11-09 05:40:34 -0600,fc5cd167d2620d4c06b3da55788a5f6d7ac38da2,20221108MT28576,live,79.79,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T11:36:22.641Z,262,362,72.38,36217,109065,56.25,36218,43158,22.26,36216,39070,20.15,36002,2599,1.34,242998,99,193892,497392,262,289,0.0,,,X,2022-11-09T07:35:03.000Z
1668011694,2022-11-09 10:34:54 -0600,c97b1480bd1fd14e3208daa98723e63c4b4c006a,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T16:34:17.884Z,282,362,77.9,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,282,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668036523,2022-11-09 17:28:43 -0600,b2055aa9a7702d9955f08eda2d4c4f3746dcf7d4,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:27:51.901Z,282,362,77.9,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,282,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668036687,2022-11-09 17:31:27 -0600,147d1059e7b8117a0f03988713dfd5c5064ca0ce,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:30:24.684Z,285,362,78.73,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,285,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668036812,2022-11-09 17:33:32 -0600,64ddf4f0d33eb8c32399785377d7c644c4633004,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:32:33.342Z,295,362,81.49,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,295,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668036936,2022-11-09 17:35:36 -0600,31ec3c2712a9dae7133a73d766c3a63a6746f0ed,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:34:55.311Z,296,362,81.77,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,296,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037103,2022-11-09 17:38:23 -0600,3d745491d4b15a46797bb61ff8db0c27530884f0,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:37:10.455Z,297,362,82.04,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,297,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037483,2022-11-09 17:44:43 -0600,b7f15acbb5224d4a6f12d695cc6e662156bdb9d3,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:44:08.074Z,298,362,82.32,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,298,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037569,2022-11-09 17:46:09 -0600,e96dc008864e257e9b3959ff0881ab3743fa90bc,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:45:17.867Z,299,362,82.6,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,299,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037656,2022-11-09 17:47:36 -0600,d8463ef8545b7e56802f1565c2fe18191f27088b,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:46:36.419Z,300,362,82.87,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,300,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037699,2022-11-09 17:48:19 -0600,bdb80bfbf2a3e5eb9d29e2c1d74386b9e950c026,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:47:28.605Z,301,362,83.15,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,301,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037827,2022-11-09 17:50:27 -0600,1405682d73eff427ff9e7b6046d630a96326aa63,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:49:42.369Z,302,362,83.43,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,302,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668037957,2022-11-09 17:52:37 -0600,86b24a762436883f3018f9a8615ade4764728064,20221108MT28576,live,83.2,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:51:39.100Z,303,362,83.7,36217,114330,56.55,36218,44512,22.02,36216,40570,20.07,36002,2756,1.36,242998,99,202168,497392,303,301,0.0,,,X,2022-11-09T07:35:03.000Z
1668039096,2022-11-09 18:11:36 -0600,67d3f6d736c7652c8def4f4bfdd80ae3387ca702,20221108MT28576,live,86.07,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:10:40.880Z,310,362,85.64,36217,117819,56.33,36218,46295,22.14,36216,42141,20.15,36002,2889,1.38,242998,99,209144,497392,310,312,0.0,,,X,2022-11-09T07:35:03.000Z
1668039937,2022-11-09 18:25:37 -0600,dcf2261db7447792ed3da814fcca4927cbd3de45,20221108MT28576,live,86.07,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:24:52.164Z,310,362,85.64,36217,117819,56.33,36218,46295,22.14,36216,42141,20.15,36002,2889,1.38,242980,99,209144,497392,310,312,0.0,,,X,2022-11-09T07:35:03.000Z
1668039978,2022-11-09 18:26:18 -0600,1dbeea0f2f038f4d3afe27f6a8eeccf1d43748c9,20221108MT28576,live,87.13,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:25:35.349Z,310,362,85.64,36217,117819,56.33,36218,46295,22.14,36216,42141,20.15,36002,2889,1.38,240040,99,209144,497392,310,315,0.0,,,X,2022-11-09T07:35:03.000Z
1668040020,2022-11-09 18:27:00 -0600,787d201bf0f4ae3b740526d005e5905feb6812a2,20221108MT28576,live,88.34,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:26:02.375Z,310,362,85.64,36217,117819,56.33,36218,46295,22.14,36216,42141,20.15,36002,2889,1.38,236762,99,209144,497392,310,320,0.0,,,X,2022-11-09T07:35:03.000Z
1668040064,2022-11-09 18:27:44 -0600,3c7cd1c86ec7f4aae88aa1db81ca832ef20fc40d,20221108MT28576,live,88.73,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:27:00.824Z,310,362,85.64,36217,117819,56.33,36218,46295,22.14,36216,42141,20.15,36002,2889,1.38,235706,99,209144,497392,310,321,0.0,,,X,2022-11-09T07:35:03.000Z
1668040106,2022-11-09 18:28:26 -0600,5a8cc48e563288b946914ba3e1e6471722ff0859,20221108MT28576,live,88.88,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:27:35.501Z,310,362,85.64,36217,117819,56.33,36218,46295,22.14,36216,42141,20.15,36002,2889,1.38,235308,99,209144,497392,310,322,0.0,,,X,2022-11-09T07:35:03.000Z
1668046959,2022-11-09 20:22:39 -0600,e0a7e7057da7f037a6a9ca6793ec648e3b983506,20221108MT28576,live,90.42,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T02:21:35.575Z,312,362,86.19,36217,120246,56.52,36218,46753,21.97,36216,42802,20.12,36002,2966,1.39,235308,99,212767,497392,312,327,0.0,,,X,2022-11-09T07:35:03.000Z
1668051948,2022-11-09 21:45:48 -0600,08feb2c37be56027d725e14cac6625cfb3fb2b16,20221108MT28576,live,90.55,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T03:45:08.397Z,312,362,86.19,36217,120246,56.52,36218,46753,21.97,36216,42802,20.12,36002,2966,1.39,234972,99,212767,497392,312,328,0.0,,,X,2022-11-09T07:35:03.000Z
1668051992,2022-11-09 21:46:32 -0600,5a12b23f3535c9e7b9b706b1e6697ed40efed824,20221108MT28576,live,90.64,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T03:45:27.330Z,312,362,86.19,36217,120246,56.52,36218,46753,21.97,36216,42802,20.12,36002,2966,1.39,234734,99,212767,497392,312,328,0.0,,,X,2022-11-09T07:35:03.000Z
1668093989,2022-11-10 09:26:29 -0600,ef198f77994117ecec2de0e8061c444cd7ae8e46,20221108MT28576,live,90.64,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T15:25:28.827Z,312,362,86.19,36217,120246,56.52,36218,46753,21.97,36216,42802,20.12,36002,2966,1.39,234734,99,212767,497392,312,328,0.0,,,X,2022-11-09T07:35:03.000Z
1668095977,2022-11-10 09:59:37 -0600,2c4633cbc783f4f9004f6a4e17b6b4c22ce17da4,20221108MT28576,live,90.68,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T15:57:46.702Z,312,362,86.19,36217,120899,56.58,36218,46917,21.96,36216,42905,20.08,36002,2975,1.39,235672,99,213696,497392,312,328,0.0,,,X,2022-11-09T07:35:03.000Z
1668100737,2022-11-10 11:18:57 -0600,33ab8f3a50a7c11494e4c5d841e49e8a2819543b,20221108MT28576,live,92.82,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T17:18:20.940Z,312,362,86.19,36217,120899,56.58,36218,46917,21.96,36216,42905,20.08,36002,2975,1.39,230232,99,213696,497392,312,336,0.0,,,X,2022-11-09T07:35:03.000Z
1668118838,2022-11-10 16:20:38 -0600,e724842cc8de0debe83b0f8d65ee00551f92f05c,20221108MT28576,live,92.82,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T22:19:29.337Z,312,362,86.19,36217,120899,56.58,36218,46917,21.96,36216,42905,20.08,36002,2975,1.39,230232,99,213696,497392,312,336,0.0,,,X,2022-11-09T07:35:03.000Z
1668190599,2022-11-11 12:16:39 -0600,0b4e132cf960fceb58aad37723ae16e5e3c84677,20221108MT28576,live,92.82,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T18:16:01.770Z,312,362,86.19,36217,120899,56.58,36218,46917,21.96,36216,42905,20.08,36002,2975,1.39,230232,99,213696,497392,312,336,0.0,,,X,2022-11-09T07:35:03.000Z
1668190843,2022-11-11 12:20:43 -0600,ce8d8a8ee780ee1f524792e10e3513b26216fc6b,20221108MT28576,live,92.82,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T18:19:59.409Z,312,362,86.19,36217,120899,56.58,36218,46917,21.96,36216,42905,20.08,36002,2975,1.39,230232,99,213696,497392,312,336,0.0,,,X,2022-11-09T07:35:03.000Z
1669228197,2022-11-23 12:29:57 -0600,2ae47429310fe74858fdfe6ad61ac7d40a9f6bbc,20221108MT28576,live,93.63,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-23T18:29:31.264Z,339,362,93.65,36217,121900,56.55,36218,47184,21.89,36216,43461,20.16,36002,3017,1.4,230232,99,215562,497392,306,339,0.0,,,X,2022-11-09T07:35:03.000Z
1669228605,2022-11-23 12:36:45 -0600,7dda9f7803811ae1b370bc964a00731bf5413f63,20221108MT28576,live,93.65,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-23T18:36:26.492Z,339,362,93.65,36217,121930,56.55,36218,47186,21.89,36216,43469,20.16,36002,3017,1.4,230232,99,215602,497392,305,339,0.0,,,X,2022-11-09T07:35:03.000Z
1669228637,2022-11-23 12:37:17 -0600,ea5737c13cd866a4f58a84ae33351d4888d2ef5e,20221108MT28576,live,93.65,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-23T18:36:58.047Z,339,362,93.65,36217,121937,56.55,36218,47186,21.88,36216,43470,20.16,36002,3017,1.4,230232,99,215610,497392,311,339,0.0,,,X,2022-11-09T07:35:03.000Z
1669228659,2022-11-23 12:37:39 -0600,71e439c255ec20a0debdba48d78999c35e312fcf,20221108MT28576,live,93.65,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-23T18:37:17.281Z,339,362,93.65,36217,121939,56.55,36218,47186,21.88,36216,43470,20.16,36002,3017,1.4,230232,99,215612,497392,311,339,0.0,,,X,2022-11-09T07:35:03.000Z
1669228723,2022-11-23 12:38:43 -0600,8f3616c4852a7558de53e09ce7984e189ab9622f,20221108MT28576,live,93.65,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-23T18:38:17.107Z,339,362,93.65,36217,121939,56.55,36218,47186,21.88,36216,43470,20.16,36002,3017,1.4,230232,99,215612,497392,311,339,0.0,,,X,2022-11-09T07:35:03.000Z
1669661194,2022-11-28 12:46:34 -0600,cebe289fd830093ec0316dc368aac100e00ef82c,20221108MT28576,live,93.65,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-11-28T18:46:12.915Z,339,362,93.65,36217,121939,56.55,36218,47186,21.88,36216,43470,20.16,36002,3017,1.4,230232,99,215612,497392,311,339,0.0,,,X,2022-11-09T07:35:03.000Z
1669911702,2022-12-01 10:21:42 -0600,7ce9812085749722771b674ae8ee8ec758ba3275,20221108MT28576,live,93.65,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-12-01T16:21:18.323Z,339,362,93.65,36217,121939,56.55,36218,47186,21.88,36216,43470,20.16,36002,3017,1.4,230232,99,215612,497392,307,339,0.0,,,X,2022-11-09T07:35:03.000Z
1670262018,2022-12-05 11:40:18 -0600,68c55a6e6d1df96c1f64643e688f92ca4ab5471a,20221108MT28576,live,93.67,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-12-05T17:39:36.515Z,339,362,93.65,36217,121976,56.56,36218,47196,21.88,36216,43479,20.16,36002,3018,1.4,230232,99,215669,497392,307,339,0.0,,,X,2022-11-09T07:35:03.000Z
1670263959,2022-12-05 12:12:39 -0600,c0a5f23665ecfc6d8ccdcdf1be5620be29a020f8,20221108MT28576,live,93.68,MT,Montana,27,1,2022-11-09T03:00:00.000Z,state,0,2022-12-05T18:12:02.979Z,339,362,93.65,36217,121979,56.56,36218,47195,21.88,36216,43480,20.16,36002,3018,1.4,230232,99,215672,497392,307,339,0.0,,,X,2022-11-09T07:35:03.000Z
