captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.19238.first,candidates.19238.last,candidates.19238.abbrv,candidates.19238.incumbent,candidates.19238.party,candidates.19238.candidateID,candidates.19238.ballotOrder,candidates.19238.polID,candidates.19238.polNum,candidates.19238.electWon,candidates.22531.first,candidates.22531.last,candidates.22531.party,candidates.22531.candidateID,candidates.22531.ballotOrder,candidates.22531.polID,candidates.22531.polNum,candidates.22531.electWon,candidates.19238.winnerDateTime
1668016493,2022-11-09 11:54:53 -0600,bf31e8e9625ec1e3bccf3a7c7df25bbf348e093b,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1290867,95,1235254,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668019177,2022-11-09 12:39:37 -0600,deaa5d54d781708ad5d0340861b7118cafcee3b2,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1290867,95,1235261,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668020064,2022-11-09 12:54:24 -0600,3ebde6fa29a70120ca3106549a328190f5fbc481,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1290867,95,1238465,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668020914,2022-11-09 13:08:34 -0600,008b120b26692f130bdf7914d356b767898d13bf,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1290867,95,1238498,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668022892,2022-11-09 13:41:32 -0600,3ab14a362bf7f740c8ec0d5890ca3e987752a762,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1290867,95,1238431,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668023722,2022-11-09 13:55:22 -0600,21a8ce7e7df603c09fbc2af33e81421bddd91221,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1290867,95,1238432,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668030457,2022-11-09 15:47:37 -0600,d424ac4d9b8d24a7e1f34cac4dbae8484cf80384,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1267000,95,1238432,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668032127,2022-11-09 16:15:27 -0600,6a7eed451cb48fac3e3c454bd7a8853ce2f4857a,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1238432,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668033863,2022-11-09 16:44:23 -0600,dec81ac765e6a8a42518a2a0ff038290b4283306,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1244261,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668034627,2022-11-09 16:57:07 -0600,678c08c61ce4082425c0ebc97fd7a9f89975755a,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1248857,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668036441,2022-11-09 17:27:21 -0600,5676328f57b9c72fb19ac810eeccbc62212cd5e2,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1249045,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668088229,2022-11-10 07:50:29 -0600,272b4603b6c946ee64d740783b8f6316082fc7ea,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1249029,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668094248,2022-11-10 09:30:48 -0600,0dbe3a8f8f921f1a1ef86679625b517c21be2c4d,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1249030,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668095052,2022-11-10 09:44:12 -0600,bb1e5e432bf2327427f5f778c1ca17da6101e9b9,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1252285,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668096225,2022-11-10 10:03:45 -0600,c9f34e1bf0592242801dd5912b417adcd9ad4338,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1252436,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668104241,2022-11-10 12:17:21 -0600,5f8a66ab21b5acf872a2381563d060fca3a4440c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1253433,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668105115,2022-11-10 12:31:55 -0600,25b4e23883cadfe845ba471c47d431bb691ccd66,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1253447,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668106874,2022-11-10 13:01:14 -0600,ee0891e5b50e81d85279d8b98cd4783f01d979fb,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1253348,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668112777,2022-11-10 14:39:37 -0600,27ed3d26618c8b4fcf5d779042b0ed066963be9c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1255952,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668113867,2022-11-10 14:57:47 -0600,1116bec8bf990033b9ef879075aa954620d0ce86,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1258498,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668132693,2022-11-10 20:11:33 -0600,897c04edf06be40faeefa5b6bcb1ef49e2a59b78,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1258500,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668202435,2022-11-11 15:33:55 -0600,1202343eff87ce5fdb1884c7d79d690df35eaf0e,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1258499,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668203265,2022-11-11 15:47:45 -0600,e6ed7475cbafa23701e455b02048fdb2c925b933,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1258506,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668531215,2022-11-15 10:53:35 -0600,2094f67cabbe8eb5f44fa0560270d459435de862,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1258506,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668533888,2022-11-15 11:38:08 -0600,ca5c1cc8f397d20a383a3af48e4b96d6af4d036a,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1258708,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668536705,2022-11-15 12:25:05 -0600,796c08885bc2d3431ec6b6da122739d8dd9e4f29,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1262572,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668539104,2022-11-15 13:05:04 -0600,1b825113e7af12d6c10079e00d97ea0159ece1a6,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1262574,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668540330,2022-11-15 13:25:30 -0600,804764b9deff8c7ada68a356627038683ae0d077,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1260000,95,1262565,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668543399,2022-11-15 14:16:39 -0600,f4ca3d0e0c0809fca63ac77eb71343d8a033f02d,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,95,1262565,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668546668,2022-11-15 15:11:08 -0600,660d8c9d615485d226fd477be080b300d2975ab0,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1262565,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668550404,2022-11-15 16:13:24 -0600,a4a6dbb65305d6e9bdc3865dbaf0e356a9c0d70a,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1262566,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668551509,2022-11-15 16:31:49 -0600,5a44be95186f86d47710fc6efc88ba66d67d6808,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261725,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668611907,2022-11-16 09:18:27 -0600,4305b4cda7e067239e376f2c515a9081b1f18e8c,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261727,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668615904,2022-11-16 10:25:04 -0600,ba1adede6495879267a12c9e55fc1c1c72161806,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261733,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668621195,2022-11-16 11:53:15 -0600,1f7861711f47dba699e11a2ce530fbe612eb9dfb,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261709,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668622927,2022-11-16 12:22:07 -0600,c0265612ee0a274ce1f58542f28f97d90721040a,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261715,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668629264,2022-11-16 14:07:44 -0600,17c518e32d92a477764d6aa7661deb9309781614,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261730,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668789825,2022-11-18 10:43:45 -0600,d89d94d5fc0b034a5e23c4f68a9951d27d8f24fa,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261070,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668792047,2022-11-18 11:20:47 -0600,2face3f26e5e4b2fe8c92a5ac2ec42cf3c6f9728,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261081,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668793025,2022-11-18 11:37:05 -0600,e620fca33290f2cbf08bcc38ebd25d17f2c523a6,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261070,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668796900,2022-11-18 12:41:40 -0600,12b88d766d88d70a1abdc817c0f3789fc0b6b0ca,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261059,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668799483,2022-11-18 13:24:43 -0600,6e65a3d0862deac2683fca2296da956ebde63ac8,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1261049,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
1668808078,2022-11-18 15:47:58 -0600,a0fc489d5a1369a41bb43429eac13da6e2cbeedf,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Blumenthal,Dem,19238,9548,10539,True,True,True,1280000,99,1260805,2250000,True,20221108CT9147,2022-11-08,CT,19238,Richard,Blumenthal,Blumnthl,True,Dem,19238,1,9548,10539,0,Leora,Levy,GOP,22531,2,71292,14936,0,2022-11-09T01:00:04.280Z
