captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.winner,candidates.1.calledAt,candidates.1.colorIndex
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108CT9147,live,0.92,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:19:14.572Z,9,744,1.21,22531,6956,50.5,19238,6817,49.5,1500000,95,13773,2250000,9,7,,,1.0,X,2022-11-09T01:00:04.280Z,0.0
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108CT9147,live,1.79,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:26:09.172Z,15,744,2.02,19238,14788,55.22,22531,11993,44.78,1500000,95,26781,2250000,15,13,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108CT9147,live,3.92,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:31:09.442Z,32,744,4.3,19238,32064,54.51,22531,26753,45.49,1500000,95,58817,2250000,32,29,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108CT9147,live,4.64,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:35:47.619Z,38,744,5.11,19238,38014,54.67,22531,31522,45.33,1500000,95,69536,2250000,38,34,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108CT9147,live,6.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:40:38.537Z,48,744,6.45,19238,48960,54.43,22531,40993,45.57,1500000,95,89953,2250000,48,45,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108CT9147,live,7.49,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:45:09.152Z,59,744,7.93,19238,62851,55.98,22531,49425,44.02,1500000,95,112276,2250000,59,56,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108CT9147,live,8.17,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:49:54.493Z,68,744,9.14,19238,69150,56.4,22531,53456,43.6,1500000,95,122606,2250000,68,61,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108CT9147,live,9.52,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:53:46.594Z,79,744,10.62,19238,80118,56.09,22531,62713,43.91,1500000,95,142831,2250000,79,71,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108CT9147,live,10.23,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:57:20.474Z,85,744,11.42,19238,86604,56.44,22531,66836,43.56,1500000,95,153440,2250000,85,76,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108CT9147,live,11.64,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:03:37.964Z,99,744,13.31,19238,99317,56.87,22531,75336,43.13,1500000,95,174653,2250000,99,87,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108CT9147,live,12.84,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:08:33.160Z,111,744,14.92,19238,108824,56.49,22531,83812,43.51,1500000,95,192636,2250000,111,96,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108CT9147,live,13.58,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:13:26.231Z,117,744,15.73,19238,115185,56.53,22531,88561,43.47,1500000,95,203746,2250000,117,101,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108CT9147,live,14.29,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:18:10.112Z,123,744,16.53,19238,121001,56.47,22531,93291,43.53,1500000,95,214292,2250000,123,106,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108CT9147,live,15.19,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:22:41.325Z,133,744,17.88,19238,129314,56.76,22531,98515,43.24,1500000,95,227829,2250000,133,113,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108CT9147,live,15.44,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:27:16.547Z,133,744,17.88,19238,130948,56.54,22531,100666,43.46,1500000,95,231614,2250000,133,115,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108CT9147,live,16.37,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:31:39.321Z,139,744,18.68,19238,138483,56.4,22531,107037,43.6,1500000,95,245520,2250000,139,122,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108CT9147,live,16.94,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:37:39.410Z,144,744,19.35,19238,142419,56.06,22531,111651,43.94,1500000,95,254070,2250000,144,126,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108CT9147,live,16.94,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:39:57.924Z,144,744,19.35,19238,142421,56.06,22531,111651,43.94,1500000,95,254072,2250000,144,126,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108CT9147,live,17.47,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:42:34.112Z,146,744,19.62,19238,146505,55.92,22531,115504,44.08,1500000,95,262009,2250000,146,130,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108CT9147,live,17.9,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:50:40.820Z,147,744,19.76,19238,150051,55.89,22531,118432,44.11,1500000,95,268483,2250000,147,133,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108CT9147,live,18.35,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:54:49.783Z,148,744,19.89,19238,153696,55.85,22531,121496,44.15,1500000,95,275192,2250000,148,136,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108CT9147,live,19.09,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:58:30.752Z,153,744,20.56,19238,160087,55.91,22531,126230,44.09,1500000,95,286317,2250000,153,142,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108CT9147,live,19.89,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:00:47.650Z,159,744,21.37,19238,166548,55.81,22531,131851,44.19,1500000,95,298399,2250000,159,148,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108CT9147,live,21.46,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:09:19.703Z,171,744,22.98,19238,178257,55.37,22531,143688,44.63,1500000,95,321945,2250000,171,160,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108CT9147,live,22.84,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:16:44.253Z,181,744,24.33,19238,188361,54.99,22531,154198,45.01,1500000,95,342559,2250000,181,170,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108CT9147,live,24.42,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:24:20.293Z,205,744,27.55,19238,203177,55.46,22531,163139,44.54,1500000,95,366316,2250000,205,182,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108CT9147,live,24.71,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:29:27.123Z,207,744,27.82,19238,204815,55.27,22531,165761,44.73,1500000,95,370576,2250000,207,184,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108CT9147,live,25.5,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:31:54.568Z,210,744,28.23,19238,210011,54.89,22531,172562,45.11,1500000,95,382573,2250000,210,190,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108CT9147,live,27.28,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:42:35.724Z,228,744,30.65,19238,222947,54.47,22531,186321,45.53,1500000,95,409268,2250000,228,203,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108CT9147,live,28.04,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:48:20.063Z,233,744,31.32,19238,228687,54.37,22531,191941,45.63,1500000,95,420628,2250000,233,209,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108CT9147,live,30.06,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:00:49.063Z,245,744,32.93,19238,245175,54.37,22531,205784,45.63,1500000,95,450959,2250000,245,224,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108CT9147,live,31.48,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:10:25.588Z,254,744,34.14,19238,256910,54.41,22531,215251,45.59,1500000,95,472161,2250000,254,234,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108CT9147,live,32.11,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:17:25.776Z,259,744,34.81,19238,262272,54.45,22531,219391,45.55,1500000,95,481663,2250000,259,239,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108CT9147,live,32.2,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:21:35.445Z,260,744,34.95,19238,263456,54.55,22531,219536,45.45,1500000,95,482992,2250000,260,240,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,20221108CT9147,live,32.22,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:23:35.523Z,260,744,34.95,19238,263707,54.56,22531,219663,45.44,1500000,95,483370,2250000,260,240,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108CT9147,live,32.23,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:25:23.769Z,260,744,34.95,19238,263812,54.57,22531,219663,45.43,1500000,95,483475,2250000,260,240,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108CT9147,live,32.42,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:26:13.658Z,261,744,35.08,19238,265228,54.54,22531,221046,45.46,1500000,95,486274,2250000,261,241,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108CT9147,live,32.72,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:26:44.544Z,264,744,35.48,19238,267250,54.45,22531,223596,45.55,1500000,95,490846,2250000,264,243,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108CT9147,live,32.96,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:27:37.277Z,266,744,35.75,19238,268664,54.34,22531,225759,45.66,1500000,95,494423,2250000,266,245,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,20221108CT9147,live,33.49,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:30:20.450Z,267,744,35.89,19238,272139,54.18,22531,230174,45.82,1500000,95,502313,2250000,267,249,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108CT9147,live,33.49,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:30:49.950Z,268,744,36.02,19238,272144,54.18,22531,230175,45.82,1500000,95,502319,2250000,268,249,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108CT9147,live,33.73,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:32:30.888Z,272,744,36.56,19238,274000,54.15,22531,232008,45.85,1500000,95,506008,2250000,272,251,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108CT9147,live,34.49,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:34:03.696Z,283,744,38.04,19238,278941,53.92,22531,238406,46.08,1500000,95,517347,2250000,283,257,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108CT9147,live,36.82,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:37:22.669Z,312,744,41.94,19238,296947,53.77,22531,255301,46.23,1500000,95,552248,2250000,312,274,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108CT9147,live,37.6,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:38:11.012Z,319,744,42.88,19238,305575,54.18,22531,258420,45.82,1500000,95,563995,2250000,319,280,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108CT9147,live,38.11,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:39:43.006Z,322,744,43.28,19238,309645,54.17,22531,262010,45.83,1500000,95,571655,2250000,322,284,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108CT9147,live,38.57,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:40:59.769Z,328,744,44.09,19238,312797,54.07,22531,265725,45.93,1500000,95,578522,2250000,328,287,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108CT9147,live,38.57,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:42:04.698Z,328,744,44.09,19238,312797,54.07,22531,265725,45.93,1500000,95,578522,2250000,328,287,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,20221108CT9147,live,38.57,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:45:04.417Z,328,744,44.09,19238,312797,54.07,22531,265725,45.93,1500000,95,578522,2250000,328,287,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,20221108CT9147,live,38.66,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:45:39.348Z,329,744,44.22,19238,313736,54.1,22531,266200,45.9,1500000,95,579936,2250000,329,288,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,20221108CT9147,live,38.87,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:46:50.799Z,330,744,44.35,19238,315436,54.1,22531,267641,45.9,1500000,95,583077,2250000,330,289,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,20221108CT9147,live,39.86,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:50:04.352Z,334,744,44.89,19238,322507,53.93,22531,275455,46.07,1500000,95,597962,2250000,334,297,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,20221108CT9147,live,40.14,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:50:44.491Z,335,744,45.03,19238,324838,53.95,22531,277262,46.05,1500000,95,602100,2250000,335,299,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,20221108CT9147,live,40.5,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:51:18.452Z,338,744,45.43,19238,329011,54.15,22531,278526,45.85,1500000,95,607537,2250000,338,301,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108CT9147,live,40.88,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:31.881Z,340,744,45.7,19238,332283,54.18,22531,280985,45.82,1500000,95,613268,2250000,340,304,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108CT9147,live,41.61,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:54:33.747Z,346,744,46.51,19238,340066,54.49,22531,284077,45.51,1500000,95,624143,2250000,346,310,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,20221108CT9147,live,41.61,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:55:19.260Z,346,744,46.51,19238,340066,54.49,22531,284077,45.51,1500000,95,624143,2250000,346,310,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,20221108CT9147,live,41.99,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:56:35.502Z,348,744,46.77,19238,343665,54.56,22531,286258,45.44,1500000,95,629923,2250000,348,312,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,20221108CT9147,live,42.6,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:00:21.163Z,352,744,47.31,19238,349729,54.73,22531,289277,45.27,1500000,95,639006,2250000,352,317,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970114,2022-11-08 23:01:54 -0600,68b6dbb0ab0b313af53b82f98636ce9a824bdc54,20221108CT9147,live,42.6,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:00:35.981Z,352,744,47.31,19238,349741,54.73,22531,289285,45.27,1500000,95,639026,2250000,352,317,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,20221108CT9147,live,43.34,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:01:09.755Z,365,744,49.06,19238,356310,54.81,22531,293825,45.19,1500000,95,650135,2250000,365,322,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970327,2022-11-08 23:05:27 -0600,1b6c4725cf9e59e40e1d6792336f8520d5b10b5b,20221108CT9147,live,43.35,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:04:22.612Z,365,744,49.06,19238,356369,54.81,22531,293856,45.19,1500000,95,650225,2250000,365,323,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
