captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.10526.first,candidates.10526.last,candidates.10526.incumbent,candidates.10526.party,candidates.10526.candidateID,candidates.10526.ballotOrder,candidates.10526.polID,candidates.10526.polNum,candidates.10526.electWon,candidates.10535.first,candidates.10535.last,candidates.10535.party,candidates.10535.candidateID,candidates.10535.ballotOrder,candidates.10535.polID,candidates.10535.polNum,candidates.10535.electWon,candidates.10526.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday64,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,239458,99,0,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,189076,99,0,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,189076,99,0,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,189076,99,70089,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,70089,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,72743,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,82178,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,88042,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667982596,2022-11-09 02:29:56 -0600,bde989b935a69b93b581b2e16860373f3d0861c5,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,89938,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667985093,2022-11-09 03:11:33 -0600,add46abbfc92cef6d2edcd2670f5bac30248fa35,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,90723,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,89938,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
1667985174,2022-11-09 03:12:54 -0600,68416a7a90f736185bed11a2c7b588ad616a4f90,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,189076,99,90723,667747,True,20221108AZ3008,2022-11-08,AZ,10526,Ruben,Gallego,True,Dem,10526,1,64361,5496,0,Jeff,Zink,GOP,10535,2,70970,6230,0,2022-11-09T04:10:35.483Z
