captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108NV29861,live,0.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-07T21:16:53.090Z,0,1690,0.0,36713,0,0.0,37918,0,0.0,37647,0,0.0,37883,0,0.0,37884,0,0.0,1350000,99,0,2149087,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108NV29861,live,0.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T20:33:13.554Z,0,1690,0.0,36713,0,0.0,37918,0,0.0,37647,0,0.0,37883,0,0.0,37884,0,0.0,1350000,99,0,2183075,0,0,,,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108NV29861,live,0.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:30:14.398Z,0,1690,0.0,36713,0,0.0,37918,0,0.0,37647,0,0.0,37883,0,0.0,37884,0,0.0,1350000,99,0,2183075,0,0,,,,
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,20221108NV29861,live,0.14,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:41:07.161Z,0,1690,0.0,37647,1132,60.47,36713,599,32.0,37918,69,3.69,37883,40,2.14,37884,32,1.71,1350000,99,1872,2183075,0,2,0.0,,,
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,20221108NV29861,live,0.14,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:54:07.470Z,0,1690,0.0,37647,1132,60.47,36713,599,32.0,37918,69,3.69,37883,40,2.14,37884,32,1.71,1350000,99,1872,2183075,0,2,0.0,,,
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,20221108NV29861,live,33.47,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:54:57.695Z,0,1690,0.0,36713,243129,53.81,37647,194580,43.06,37918,5738,1.27,37884,4948,1.1,37883,3475,0.77,1350000,99,451870,2183075,0,566,1.0,0.0,,
1667973379,2022-11-08 23:56:19 -0600,ed82c57e44d916231a228645db25042e154a7fb4,20221108NV29861,live,33.47,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:55:31.939Z,0,1690,0.0,36713,243129,53.81,37647,194580,43.06,37918,5738,1.27,37884,4948,1.1,37883,3475,0.77,1350000,99,451870,2183075,0,566,1.0,0.0,,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,20221108NV29861,live,33.47,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:58:31.844Z,0,1690,0.0,36713,243129,53.81,37647,194580,43.06,37918,5738,1.27,37884,4948,1.1,37883,3475,0.77,1350000,99,451870,2183075,0,566,1.0,0.0,,
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,20221108NV29861,live,34.2,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:00:09.270Z,0,1690,0.0,36713,245278,53.12,37647,201674,43.68,37918,5992,1.3,37884,5142,1.11,37883,3658,0.79,1350000,99,461744,2183075,0,578,1.0,0.0,,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108NV29861,live,34.2,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:01:10.679Z,0,1690,0.0,36713,245278,53.12,37647,201674,43.68,37918,5992,1.3,37884,5142,1.11,37883,3658,0.79,1350000,99,461744,2183075,0,578,1.0,0.0,,
