captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.37357.first,candidates.37357.last,candidates.37357.incumbent,candidates.37357.party,candidates.37357.candidateID,candidates.37357.ballotOrder,candidates.37357.polID,candidates.37357.polNum,candidates.37357.electWon,candidates.37364.first,candidates.37364.last,candidates.37364.party,candidates.37364.candidateID,candidates.37364.ballotOrder,candidates.37364.polID,candidates.37364.polNum,candidates.37364.electWon,candidates.37964.first,candidates.37964.last,candidates.37964.party,candidates.37964.candidateID,candidates.37964.ballotOrder,candidates.37964.polID,candidates.37964.polNum,candidates.37964.electWon,candidates.37965.first,candidates.37965.last,candidates.37965.party,candidates.37965.candidateID,candidates.37965.ballotOrder,candidates.37965.polID,candidates.37965.polNum,candidates.37965.electWon,candidates.37357.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI-20221108_Eday80,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,0,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,0,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,2920,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,3844,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,8882,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,5676,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,8882,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,13926,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,18779,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,20759,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,24869,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,40053,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,50714,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,69104,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,323840,99,86609,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,,
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,323840,99,89311,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,2022-11-09T04:15:52.831Z,
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,323840,99,164498,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,2022-11-09T04:15:52.831Z,
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,323840,99,190310,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,2022-11-09T04:15:52.831Z,
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,323840,99,194611,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,2022-11-09T04:15:52.831Z,
1667971657,2022-11-08 23:27:37 -0600,d29b633bc901fb24234e16251a717d43d2b1d6c1,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,323840,99,226819,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,2022-11-09T04:15:52.831Z,
1667972473,2022-11-08 23:41:13 -0600,a29b2b07dc776af5545ee4ec64ead9d5ba96e873,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,323840,99,236587,1066910,True,20221108MI23809,2022-11-08,MI,37357,Tim,Walberg,True,GOP,37357,2,25659,23292,0,Bart,Goldberg,Dem,37364,1,70826,30124,0,Norman,Peterson,Lib,37964,3,71665,29638,0,Ezra,Scott,UST,37965,4,71664,30496,0,2022-11-09T04:15:52.831Z,
