captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.45567.first,candidates.45567.last,candidates.45567.party,candidates.45567.candidateID,candidates.45567.ballotOrder,candidates.45567.polID,candidates.45567.polNum,candidates.45567.electWon,candidates.45573.first,candidates.45573.last,candidates.45573.party,candidates.45573.candidateID,candidates.45573.ballotOrder,candidates.45573.polID,candidates.45573.polNum,candidates.45573.electWon,candidates.45567.winnerDateTime,isCertified
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,211714,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,223984,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,235467,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,239996,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,240593,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,241816,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,243366,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297215,99,245401,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,255481,99,246839,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,255481,99,255271,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,258786,99,230202,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,258786,99,249611,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,258786,99,230202,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,258786,99,249611,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,,
1667972126,2022-11-08 23:35:26 -0600,617b070692e7bea69906440bb1aebd1bfcb3a90b,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258786,99,249611,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,261304,99,255857,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668022275,2022-11-09 13:31:15 -0600,830e7cab9dd4c198612bd2f61b04e37c351ba5b3,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,255857,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668022316,2022-11-09 13:31:56 -0600,8ac9d40a9f128bd1e65ee6aa2eeea055ff6e7ec0,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,261304,99,255857,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668022357,2022-11-09 13:32:37 -0600,459b06c1f22c711487c01a8ae7e7392951c4b12c,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,255857,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668523892,2022-11-15 08:51:32 -0600,a58a361e51a7fd66ec7030bcacc6c6f825b2525f,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,255947,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668529540,2022-11-15 10:25:40 -0600,13403a68bfd177b0d49996ac510a39e6aa5d533e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256014,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668532551,2022-11-15 11:15:51 -0600,f05a223203acd7b08c5a7babbaa90fc6f55f043b,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256111,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668628897,2022-11-16 14:01:37 -0600,7e222339b907f4a6192d8a0fa350f06df6cdadab,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256177,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668646418,2022-11-16 18:53:38 -0600,aab0dcce09ef346f2532af2512d81346bd3a4390,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256437,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668730716,2022-11-17 18:18:36 -0600,0eb45a07b2478357ae2d9fdd20e936a428e38c22,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256459,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668772951,2022-11-18 06:02:31 -0600,ee48f25bcb99e56d8a2e82dc1a7abb28bd0d3a10,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256661,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668783039,2022-11-18 08:50:39 -0600,6f4720acd1deb22b69ef3bbda37300a947877d42,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256673,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668785732,2022-11-18 09:35:32 -0600,d72daae5926557db245563e826aa9a40a74db08f,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256680,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668786635,2022-11-18 09:50:35 -0600,25c82466408309e086ee013078470d37e7f30b8e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,256727,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668788472,2022-11-18 10:21:12 -0600,b2afe3fa15f4ebb0742e1bfb9266ad7caa285bc6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257180,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668789489,2022-11-18 10:38:09 -0600,3996a82d134b5821d269781934e634d5976558a9,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257204,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668790416,2022-11-18 10:53:36 -0600,cfc40355a32b85b1a10275154ff5360fbf19c4fa,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257700,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668791732,2022-11-18 11:15:32 -0600,f34843046185b8588cb10f11790f517c5099357b,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257707,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668792454,2022-11-18 11:27:34 -0600,6f4062e4d6135d5836a738659753d153db5d5e11,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257719,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668793417,2022-11-18 11:43:37 -0600,3f2b970313318e4a4b91bae725c23b5ae670bec9,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257758,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668813391,2022-11-18 17:16:31 -0600,135e92d2cb198b6ead2823aff8d13f5f3ed63721,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258442,99,257772,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,258442,99,257772,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668878181,2022-11-19 11:16:21 -0600,58f7808cecb6cfe3cdde085ba5b7e81e9f0bb47c,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,258680,99,257772,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1668885044,2022-11-19 13:10:44 -0600,03ed0fda3e1320bad192c8faaee08064a0e213e1,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,259433,99,257772,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1669131098,2022-11-22 09:31:38 -0600,52e88381ccb987cd2598370c0f7d8b0434ded014,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,259433,99,257776,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,
1669139325,2022-11-22 11:48:45 -0600,1f42106cf80202faefcacd709512673dc0fd4eaa,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,259433,99,257776,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,False
1669147659,2022-11-22 14:07:39 -0600,34d6aa9c4d23a933d671c2951ee390c42ceae7e9,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,259433,99,257781,1326337,True,20221108NC35385,2022-11-08,NC,Don,Davis,Dem,45567,1,70238,36651,0,Sandy,Smith,GOP,45573,2,68328,38499,0,2022-11-09T05:19:58.833Z,False
