captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.37350.first,candidates.37350.last,candidates.37350.abbrv,candidates.37350.incumbent,candidates.37350.party,candidates.37350.candidateID,candidates.37350.ballotOrder,candidates.37350.polID,candidates.37350.polNum,candidates.37350.electWon,candidates.37351.first,candidates.37351.last,candidates.37351.party,candidates.37351.candidateID,candidates.37351.ballotOrder,candidates.37351.polID,candidates.37351.polNum,candidates.37351.electWon,candidates.37960.first,candidates.37960.last,candidates.37960.party,candidates.37960.candidateID,candidates.37960.ballotOrder,candidates.37960.polID,candidates.37960.polNum,candidates.37960.electWon,candidates.37350.winnerDateTime
1667983389,2022-11-09 02:43:09 -0600,1ddd3dfbd0a60636dc0989de2dbe39844110e2a9,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,343913,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667987563,2022-11-09 03:52:43 -0600,8abcd32a71680efad0e1b14075bb8680bae203ec,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,364678,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667988722,2022-11-09 04:12:02 -0600,bd79a899567605757bf50a8e1f566a203e64b328,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667988801,2022-11-09 04:13:21 -0600,4c72a5c0e2471fa350291b6c4da371e39c3bbefa,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,364687,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667988882,2022-11-09 04:14:42 -0600,50e686bbeb599e4b3a701673cc58310482a21b94,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989001,2022-11-09 04:16:41 -0600,bf48d088f90a7df84b22532f076e84f8881100c4,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,364687,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989081,2022-11-09 04:18:01 -0600,563fc595ee6cbed39038ea61943efe67b7efb8ba,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989121,2022-11-09 04:18:41 -0600,c465f18bc76653d10d16bdf8263355edd2fe0344,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,364687,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989162,2022-11-09 04:19:22 -0600,a00a55b6e4b2e7194f9b097d510baa2b86d6d503,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989241,2022-11-09 04:20:41 -0600,ecd9fb0f9a32ee803b2df09a44e32a9bfebbebb4,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,364687,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989281,2022-11-09 04:21:21 -0600,863e0dcda57147251f9f1e6acbc921ffd1afb73e,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989322,2022-11-09 04:22:02 -0600,d457f03e4e72b327b99f4802024f635832ef663e,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,364687,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1667989482,2022-11-09 04:24:42 -0600,77906ec83e155654462ccb3bee22530112b7270e,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,335804,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668002607,2022-11-09 08:03:27 -0600,ff261b881a325c8d9255f39fb455fafb782b229e,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,337645,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668013770,2022-11-09 11:09:30 -0600,985ba2507ef43cb105755e4f1f403a98dc80d4cd,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340051,99,337645,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668014183,2022-11-09 11:16:23 -0600,20e0975e77d9f2f627b44e544b559a3888ade22d,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340840,99,337645,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668014224,2022-11-09 11:17:04 -0600,dc1fee1a1c7c910eae4bf2d164f09f508e17eae5,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340051,99,337645,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668017920,2022-11-09 12:18:40 -0600,b3335bb15e0e6f6208266c54cadb6b6af703e3b7,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,341051,99,337645,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668169480,2022-11-11 06:24:40 -0600,cc2ae7632e72fa89be7d130e5e3134600d2ccf6d,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,341056,99,337645,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
1668461373,2022-11-14 15:29:33 -0600,0fef3fdb3f474b566f32163a83b018dbdaa3e3a4,MI-20221108_Eday80,23,General,G,Tabulation Paused,Called,H,U.S. House,True,District 2,2,341056,99,337620,1278684,True,20221108MI23806,2022-11-08,MI,37350,John,Moolenaar,Moolenr,True,GOP,37350,2,55100,27368,0,Jerry,Hilliard,Dem,37351,1,67182,29353,0,Nathan,Hewer,Lib,37960,3,71661,29436,0,2022-11-09T04:26:28.927Z
