captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108UT46329,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-07T22:54:33.515Z,0,3122,0.0,56219,0,0.0,56194,0,0.0,56195,0,0.0,56196,0,0.0,1250000,99,0,1885207,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108UT46329,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T19:01:45.532Z,0,3122,0.0,56219,0,0.0,56194,0,0.0,56195,0,0.0,56196,0,0.0,1250000,99,0,1686060,0,0,,,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,20221108UT46329,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T23:18:05.259Z,0,3122,0.0,56219,0,0.0,56194,0,0.0,56195,0,0.0,56196,0,0.0,1250000,90,0,1686060,0,0,,,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108UT46329,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:02:13.234Z,0,3122,0.0,56219,0,0.0,56194,0,0.0,56195,0,0.0,56196,0,0.0,1250000,90,0,1686060,0,0,,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108UT46329,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:07:27.326Z,0,3122,0.0,56219,0,0.0,56194,0,0.0,56195,0,0.0,56196,0,0.0,1250000,90,0,1686060,0,0,,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108UT46329,live,0.3,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:37:58.015Z,0,3122,0.0,56219,3087,81.0,56195,620,16.27,56196,61,1.6,56194,43,1.13,1250000,90,3811,1686060,0,10,0.0,,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108UT46329,live,0.49,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:41:49.016Z,0,3122,0.0,56219,4953,80.11,56195,1022,16.53,56196,125,2.02,56194,83,1.34,1250000,90,6183,1686060,0,15,0.0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108UT46329,live,12.66,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:07:32.681Z,464,3122,14.86,56219,96020,60.66,56195,57381,36.25,56196,2975,1.88,56194,1929,1.22,1250000,90,158305,1686060,464,395,0.0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108UT46329,live,15.15,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:12:24.881Z,575,3122,18.42,56219,114174,60.28,56195,68958,36.41,56196,3808,2.01,56194,2456,1.3,1250000,90,189396,1686060,575,473,0.0,,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108UT46329,live,15.15,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:15:10.993Z,575,3122,18.42,56219,114174,60.28,56195,68958,36.41,56196,3808,2.01,56194,2456,1.3,1250000,90,189396,1686060,575,473,0.0,,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108UT46329,live,20.58,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:24:30.558Z,627,3122,20.08,56219,151361,58.83,56195,96656,37.56,56196,5902,2.29,56194,3386,1.32,1250000,90,257305,1686060,627,643,0.0,,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108UT46329,live,20.84,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:25:25.467Z,341,3122,10.92,56219,153614,58.96,56195,97524,37.43,56196,5973,2.29,56194,3427,1.32,1250000,90,260538,1686060,341,651,0.0,,,
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108UT46329,live,20.84,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:28:31.236Z,341,3122,10.92,56219,153614,58.96,56195,97524,37.43,56196,5973,2.29,56194,3427,1.32,1250000,90,260538,1686060,341,651,0.0,,,
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,20221108UT46329,live,20.84,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:29:19.658Z,341,3122,10.92,56219,153614,58.96,56195,97524,37.43,56196,5973,2.29,56194,3427,1.32,1250000,90,260538,1686060,341,651,0.0,,,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108UT46329,live,31.42,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:32:29.989Z,690,3122,22.1,56219,236522,60.22,56195,143059,36.43,56196,8611,2.19,56194,4547,1.16,1250000,90,392739,1686060,690,981,0.0,,,
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108UT46329,live,31.69,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:33:44.586Z,709,3122,22.71,56219,238825,60.3,56195,143949,36.34,56196,8697,2.2,56194,4602,1.16,1250000,90,396073,1686060,709,989,0.0,,,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108UT46329,live,31.69,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:34:27.372Z,709,3122,22.71,56219,238825,60.3,56195,143949,36.34,56196,8697,2.2,56194,4602,1.16,1250000,90,396073,1686060,709,989,0.0,,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108UT46329,live,46.07,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:35:21.962Z,709,3122,22.71,56219,305967,53.13,56195,250433,43.49,56196,13184,2.29,56194,6272,1.09,1250000,90,575856,1686060,709,1438,0.0,1.0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108UT46329,live,46.31,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:36:34.030Z,709,3122,22.71,56219,308028,53.21,56195,251277,43.4,56196,13291,2.3,56194,6333,1.09,1250000,90,578929,1686060,709,1446,0.0,1.0,,
