captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108AL1378,live,0.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T20:23:29.552Z,0,351,0.0,6286,0,0.0,6074,0,0.0,6262,0,0.0,216593,99,0,1113930,0,0,,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108AL1378,live,0.09,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:23:28.328Z,1,351,0.28,6286,175,90.67,6074,17,8.81,6262,1,0.52,216593,99,193,1113930,1,0,0.0,,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108AL1378,live,0.09,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:41:44.707Z,1,351,0.28,6286,175,90.67,6074,17,8.81,6262,1,0.52,216593,99,193,1113930,1,0,0.0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108AL1378,live,0.09,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:02:56.508Z,1,351,0.28,6286,175,90.67,6074,17,8.81,6262,1,0.52,216593,99,193,1113930,1,0,0.0,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108AL1378,live,0.78,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:06:44.588Z,2,351,0.57,6286,950,56.31,6074,691,40.96,6262,46,2.73,216593,99,1687,1113930,2,3,0.0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108AL1378,live,3.43,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:08:42.984Z,11,351,3.13,6286,5537,74.48,6074,1751,23.55,6262,146,1.96,216593,99,7434,1113930,11,12,0.0,1.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108AL1378,live,4.62,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:15:44.394Z,19,351,5.41,6286,6809,68.04,6074,3022,30.2,6262,176,1.76,216593,99,10007,1113930,19,16,0.0,1.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108AL1378,live,5.03,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:20:45.777Z,26,351,7.41,6286,7357,67.53,6074,3353,30.78,6262,185,1.7,216593,99,10895,1113930,26,18,0.0,1.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108AL1378,live,6.59,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:23:02.893Z,36,351,10.26,6286,8849,62.02,6074,5200,36.44,6262,220,1.54,216593,99,14269,1113930,36,23,0.0,1.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108AL1378,live,12.43,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:30:46.008Z,55,351,15.67,6286,18138,67.39,6074,8352,31.03,6262,425,1.58,216593,99,26915,1113930,55,44,0.0,1.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108AL1378,live,13.35,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:34:10.207Z,62,351,17.66,6286,18680,64.61,6074,9780,33.83,6262,451,1.56,216593,99,28911,1113930,62,47,0.0,1.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108AL1378,live,13.35,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:37:23.537Z,62,351,17.66,6286,18680,64.61,6074,9780,33.83,6262,451,1.56,216593,99,28911,1113930,62,47,0.0,1.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108AL1378,live,18.75,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:43:43.890Z,83,351,23.65,6286,24900,61.3,6074,15058,37.07,6262,661,1.63,216593,99,40619,1113930,83,66,0.0,1.0,,
