captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51946.first,candidates.51946.last,candidates.51946.incumbent,candidates.51946.party,candidates.51946.candidateID,candidates.51946.ballotOrder,candidates.51946.polID,candidates.51946.polNum,candidates.51946.electWon,candidates.53168.first,candidates.53168.last,candidates.53168.abbrv,candidates.53168.party,candidates.53168.candidateID,candidates.53168.ballotOrder,candidates.53168.polID,candidates.53168.polNum,candidates.53168.electWon,candidates.51946.winnerDateTime
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,362042,95,132141,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,362042,95,144550,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,362042,95,132141,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,362042,95,144550,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,362042,95,195724,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,362042,95,252221,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,362042,95,252221,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,362042,95,284794,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,362042,95,293124,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,362042,95,303444,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1667979271,2022-11-09 01:34:31 -0600,36151de64a934e0a3464c1509e2a12dbafec30ba,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,362042,99,303444,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1667989763,2022-11-09 04:29:23 -0600,df58263396b66ef421d79815b8f4d77bd793e4dd,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,324365,99,303444,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1667997556,2022-11-09 06:39:16 -0600,ba6011c094384d5534729a03a404c0cea5c7aea4,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,324365,99,312879,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1668026605,2022-11-09 14:43:25 -0600,c2af8f5266cb5ce987782ab9237c92c6f382583a,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,319803,99,312951,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1668030919,2022-11-09 15:55:19 -0600,b5b249c4f3fae9a54a8f281c3f89240fd7f78ddb,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,319803,99,313099,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1668125577,2022-11-10 18:12:57 -0600,1b8e649a6050073caa0ba0125d27e8b528fe3c96,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,318167,99,313099,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1668630512,2022-11-16 14:28:32 -0600,c84044eabcca11002471dc8e0d949b577a02ceef,PA-20221108_Eday80,39,General,G,Tabulation Paused until 2022-11-28T19:00:00.000Z,Called,H,U.S. House,True,District 11,11,320558,99,315466,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
1668793441,2022-11-18 11:44:01 -0600,efd6ef469f045de27f605452f940b37716699566,PA-20221108_Eday80,39,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 11,11,320558,99,315469,600308,True,20221108PA39018,2022-11-08,PA,51946,Lloyd,Smucker,True,GOP,51946,2,64833,44420,0,Bob,Hollister,Hollistr,Dem,53168,1,70044,46186,0,2022-11-09T04:26:11.397Z
