captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.35212.first,candidates.35212.last,candidates.35212.incumbent,candidates.35212.party,candidates.35212.candidateID,candidates.35212.ballotOrder,candidates.35212.polID,candidates.35212.polNum,candidates.35212.electWon,candidates.37348.first,candidates.37348.last,candidates.37348.party,candidates.37348.candidateID,candidates.37348.ballotOrder,candidates.37348.polID,candidates.37348.polNum,candidates.37348.electWon,candidates.37958.first,candidates.37958.last,candidates.37958.party,candidates.37958.candidateID,candidates.37958.ballotOrder,candidates.37958.polID,candidates.37958.polNum,candidates.37958.electWon,candidates.37959.first,candidates.37959.last,candidates.37959.party,candidates.37959.candidateID,candidates.37959.ballotOrder,candidates.37959.polID,candidates.37959.polNum,candidates.37959.electWon,candidates.35212.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI-20221108_Eday80,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,0,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,MI-20221108_Eday80,23,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,0,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,0,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,4497,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,5944,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,8698,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,15285,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,22211,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,22400,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,394589,99,22211,1736094,True,20221108MI23805,2022-11-08,MI,35212,Jack,Bergman,True,GOP,35212,2,65336,29004,0,Bob,Lorinser,Dem,37348,1,70822,30118,0,Liz,Hakola,WCP,37958,4,71659,30495,0,Andrew,Gale,Lib,37959,3,71660,30494,0,,
