captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108OK37855,live,0.0,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:28:05.437Z,0,546,0.0,46606,0,0.0,46592,0,0.0,46806,0,0.0,240054,99,0,955847,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108OK37855,live,0.0,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:34:05.242Z,0,546,0.0,46606,0,0.0,46592,0,0.0,46806,0,0.0,240054,99,0,955847,0,0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108OK37855,live,0.0,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:07:48.960Z,0,546,0.0,46606,0,0.0,46592,0,0.0,46806,0,0.0,240054,99,0,955847,0,0,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108OK37855,live,0.0,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:19:26.699Z,0,546,0.0,46606,0,0.0,46592,0,0.0,46806,0,0.0,240054,99,0,955847,0,0,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108OK37855,live,2.44,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:25:58.704Z,0,546,0.0,46606,2951,50.44,46592,2430,41.53,46806,470,8.03,240054,99,5851,955847,0,13,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108OK37855,live,2.44,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:31:51.250Z,0,546,0.0,46606,2951,50.44,46592,2430,41.53,46806,470,8.03,240054,99,5851,955847,0,13,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108OK37855,live,5.29,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:36:37.099Z,0,546,0.0,46606,7435,58.52,46592,4632,36.46,46806,638,5.02,240054,99,12705,955847,0,29,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108OK37855,live,21.43,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:41:29.493Z,62,546,11.36,46606,34188,66.46,46592,15375,29.89,46806,1877,3.65,240054,99,51440,955847,62,117,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108OK37855,live,21.96,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:44:39.031Z,68,546,12.45,46606,34870,66.14,46592,15805,29.98,46806,2050,3.89,240054,99,52725,955847,68,120,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108OK37855,live,21.92,OK,Oklahoma,37,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:59:58.801Z,68,546,12.45,46606,34870,66.14,46592,15805,29.98,46806,2050,3.89,240534,99,52725,955847,68,120,0.0,X,2022-11-09T01:59:31.985Z
