captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6625.first,candidates.6625.last,candidates.6625.party,candidates.6625.incumbent,candidates.6625.candidateID,candidates.6625.polID,candidates.6625.ballotOrder,candidates.6625.polNum,candidates.6625.electWon,candidates.9518.first,candidates.9518.last,candidates.9518.abbrv,candidates.9518.party,candidates.9518.candidateID,candidates.9518.polID,candidates.9518.ballotOrder,candidates.9518.polNum,candidates.9518.electWon,candidates.6625.winnerDateTime,isCertified
1668098503,2022-11-10 10:41:43 -0600,83f7dad50c785da88e7fcb2c555c723d251e3e8b,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,245028,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668126667,2022-11-10 18:31:07 -0600,a228a812fde70232de2e96bbb6e30da5f9a51b77,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,272747,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668127466,2022-11-10 18:44:26 -0600,a9adebb41c97ca44f8d4437dc4e179d6c8a0ce8f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,277593,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668128680,2022-11-10 19:04:40 -0600,831740f7e99d8f4eb82d7fd9184f00b4bf71eb1b,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,280198,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668128723,2022-11-10 19:05:23 -0600,ac964235da8dc3ac8ef7c69e9b2908c113cc4927,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,277593,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668128887,2022-11-10 19:08:07 -0600,db49610b5e3054cf56a221c4ff20ec7d505b8569,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,280198,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668128934,2022-11-10 19:08:54 -0600,8271fe22b75e5c1580aed463ae7187c39c3d6934,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,277593,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668129141,2022-11-10 19:12:21 -0600,ff6c524fd5805e2bfd0b96ef2f467fd7155b32d8,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,377850,70,280198,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668185168,2022-11-11 10:46:08 -0600,bf01c15e2f7567c6413d7b7fe464659df5cfbc7e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,370498,70,280198,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668186027,2022-11-11 11:00:27 -0600,890c76271e9425514a7dbb3c8003c266cd45b063,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,351053,70,280198,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668204189,2022-11-11 16:03:09 -0600,6733e1284d84ee437a86cd68a4cfbd58f7f375e0,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,351053,70,282958,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668273270,2022-11-12 11:14:30 -0600,150f09fc29c0b745c1d66a7e69df97a15de453ea,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348815,70,282958,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668274130,2022-11-12 11:28:50 -0600,d994855106c53a36d7cb31d138b15c77e95221bf,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,346287,70,282958,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668300672,2022-11-12 18:51:12 -0600,d6413abd7d04825e19bdf24fa5a9c3f6f7d08ea8,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,340291,70,295314,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668469238,2022-11-14 17:40:38 -0600,d2c1a58f5c9f64b524ab704aeecb19ba14a982c6,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,340291,99,295314,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668469539,2022-11-14 17:45:39 -0600,61961a2674cb618ac3ab3ae08971937168284128,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,340291,99,295938,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668471395,2022-11-14 18:16:35 -0600,e504f41ba89b820ce0d13f9ec4887528519ab78c,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,339849,99,295938,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668472682,2022-11-14 18:38:02 -0600,4934b0bf0674ae93eef2a70ff3204243e96e8bb8,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,338786,99,295938,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668474235,2022-11-14 19:03:55 -0600,c4f1ad9eb2451487b821150e5d8e977558b06764,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,343988,99,313501,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668543976,2022-11-15 14:26:16 -0600,b6b58e9a8752e1b30d0c8179f09907df7f1c5f65,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,343999,99,313501,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668551869,2022-11-15 16:37:49 -0600,9f9d21103d7c877e7203a37ac54d3abe59f12cd5,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,343999,99,313975,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668558546,2022-11-15 18:29:06 -0600,fb81fdcb2e93d43b377f854be0b7cc15e715bd5a,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,344478,99,315634,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668644649,2022-11-16 18:24:09 -0600,b7078f6b2bc9a9f00971024ed01d68611e464690,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,342736,99,324065,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668710955,2022-11-17 12:49:15 -0600,a377ea84149206ef9ff68879eb5445a2ecae13e3,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,342502,99,332585,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668727604,2022-11-17 17:26:44 -0600,fc285e0435d3c7ae21239ac68fcaf3e50fcc27e3,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,347258,99,332807,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668731464,2022-11-17 18:31:04 -0600,1af812958f9bd657f0f1c343a36fb695d38bdc03,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,347482,99,332807,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668813948,2022-11-18 17:25:48 -0600,135441d5f1500b28b4f9433acdf0cc8f5c8ca338,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,347482,99,338112,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668817470,2022-11-18 18:24:30 -0600,bdf830118399a6454726e04b41dc14b6b2b7ab46,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,347482,99,339859,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1668820091,2022-11-18 19:08:11 -0600,01f4a0e269135adbf6d66c811f0cb49be63f8df4,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,347482,99,344522,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1669001906,2022-11-20 21:38:26 -0600,2875b31bd1ca3e143b859bca322a43fd8c205c74,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348105,99,344522,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1669066182,2022-11-21 15:29:42 -0600,cfcd2e3d31be9f62a1930bf5b26ced4f96385acb,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348105,99,344613,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1669079352,2022-11-21 19:09:12 -0600,87210a648d8caea07d23e41bcc4fd877de496cf6,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348105,99,344800,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1669080306,2022-11-21 19:25:06 -0600,e53f8aaba0b92609796ac08af0db5337727d6b47,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348002,99,344800,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,
1669157931,2022-11-22 16:58:51 -0600,8449c11a9120f9a94a545a59ebea0dfdbd50fe74,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348002,99,345674,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669158894,2022-11-22 17:14:54 -0600,0e5729d5aa835b49d0bb569e934b65b5efb613d2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348885,99,345674,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669162482,2022-11-22 18:14:42 -0600,4d36daad28800d5da038ef729bf13662aaf4d752,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348885,99,345975,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669591239,2022-11-27 17:20:39 -0600,8b40100771d2d30b7fa98582dcbbf64dffcac292,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348885,99,346148,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669726221,2022-11-29 06:50:21 -0600,4f4e4dd39287d6b49c6af7e0702a5ec786c6db74,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348885,99,346550,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669740786,2022-11-29 10:53:06 -0600,433d40578c4e7aaac03fbd122c9945f8373e6c87,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,348885,99,346590,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669742969,2022-11-29 11:29:29 -0600,1ea941e2a3428215f0f7c52d575747264f68f8c5,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,349264,99,346590,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669747718,2022-11-29 12:48:38 -0600,fde45e69fdbd7c477c961f27cdba4fec5ee6ec6b,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,349264,99,346717,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669758747,2022-11-29 15:52:27 -0600,027b30113a4ceff44f1d330ff66455bfefbd524b,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,349264,99,346966,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669759854,2022-11-29 16:10:54 -0600,26ca145124d7124f122767e3874e636e1472562b,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,349264,99,347119,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669765033,2022-11-29 17:37:13 -0600,fd98b676e41d95f8bfed91e58d774b6703b2926c,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,349264,99,347464,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1669783731,2022-11-29 22:48:51 -0600,136c729ae354013c520c442c99cb657133de731b,WA-20221108_Eday80,48,General,G,Gathering Certified Results,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,349917,99,347464,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,0.0,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,0.0,2022-11-09T05:13:48.387Z,False
1670600011,2022-12-09 09:33:31 -0600,c1d8ae9cd5c68ec09029fa5356b6bda35000ffbb,WA-20221108_Eday80,48,General,G,Gathering Certified Results,Called,H,U.S. House,"West, Olympic Peninsula",True,District 6,6,347464,100,347464,999633,True,20221108WA48015,2022-11-08,WA,6625,Derek,Kilmer,Dem,True,6625,62296,1,50536,,Elizabeth,Kreiselmaier,Kreislmr,GOP,9518,68929,2,52098,,2022-11-09T05:13:48.387Z,False
