captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.54309.last,candidates.54309.party,candidates.54309.candidateID,candidates.54309.ballotOrder,candidates.54309.polID,candidates.54309.polNum,candidates.54309.electWon,candidates.54310.last,candidates.54310.party,candidates.54310.candidateID,candidates.54310.ballotOrder,candidates.54310.polID,candidates.54310.polNum,candidates.54310.electWon,raceCallStatus,candidates.54309.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,VT-20221108_Eday80,46,Ballot Issue,G,Awaiting Poll Close,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,239338,99,0,499349,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,VT-20221108_Eday80,46,Ballot Issue,G,Awaiting Poll Close,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,0,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,670,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,1909,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,2674,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,4457,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,13467,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,13426,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,16772,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Shall not be denied,True,True,True,5 - Reproductive Autonomy,1,322465,99,27222,483698,True,20221108VT46972,2022-11-08,VT,Yes,Yes,54309,1,2,50495,0,No,No,54310,2,3,50496,0,,
