captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt,candidates.1.colorIndex
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108SD42005,live,49.09,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:20:53.550Z,340,686,49.56,47991,127432,78.84,48762,34202,21.16,329288,99,161634,654757,340,337,0.0,X,2022-11-09T02:37:28.406Z,
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108SD42005,live,51.56,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:26:45.884Z,350,686,51.02,47991,133729,78.77,48762,36039,21.23,329288,99,169768,654757,350,354,0.0,X,2022-11-09T02:37:28.406Z,
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108SD42005,live,51.56,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:27:08.705Z,350,686,51.02,47991,133729,78.77,48762,36039,21.23,329288,99,169768,654757,350,354,0.0,X,2022-11-09T02:37:28.406Z,
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108SD42005,live,53.68,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:31:07.772Z,360,686,52.48,47991,139523,78.93,48762,37237,21.07,329288,99,176760,654757,360,368,0.0,X,2022-11-09T02:37:28.406Z,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108SD42005,live,53.81,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:32:50.458Z,362,686,52.77,47991,139882,78.94,48762,37323,21.06,329288,99,177205,654757,362,369,0.0,X,2022-11-09T02:37:28.406Z,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108SD42005,live,53.81,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:33:52.816Z,362,686,52.77,47991,139882,78.94,48762,37323,21.06,329288,99,177205,654757,362,369,0.0,X,2022-11-09T02:37:28.406Z,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108SD42005,live,55.44,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:38:08.712Z,375,686,54.66,47991,144211,79.0,48762,38335,21.0,329288,99,182546,654757,375,380,0.0,X,2022-11-09T02:37:28.406Z,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108SD42005,live,56.18,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:41:09.771Z,382,686,55.69,47991,146145,79.0,48762,38851,21.0,329288,99,184996,654757,382,385,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108SD42005,live,56.23,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:43:42.212Z,408,686,59.48,47991,146267,78.99,48762,38903,21.01,329288,99,185170,654757,408,386,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,20221108SD42005,live,56.84,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:45:27.192Z,418,686,60.93,47991,147847,78.99,48762,39331,21.01,329288,99,187178,654757,418,390,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108SD42005,live,57.42,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:47:05.980Z,416,686,60.64,47991,149348,78.98,48762,39739,21.02,329288,99,189087,654757,416,394,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,20221108SD42005,live,59.61,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:51:11.582Z,390,686,56.85,47991,154758,78.84,48762,41535,21.16,329288,99,196293,654757,390,409,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,20221108SD42005,live,59.68,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:51:28.363Z,391,686,57.0,47991,154930,78.84,48762,41590,21.16,329288,99,196520,654757,391,409,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,20221108SD42005,live,59.68,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:56:27.713Z,391,686,57.0,47991,154930,78.84,48762,41590,21.16,329288,99,196520,654757,391,409,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108SD42005,live,62.09,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:05:38.966Z,418,686,60.93,47991,160871,78.69,48762,43578,21.31,329288,99,204449,654757,418,426,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108SD42005,live,65.37,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:06:11.342Z,433,686,63.12,47991,169519,78.76,48762,45729,21.24,329288,99,215248,654757,433,448,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,20221108SD42005,live,65.74,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:07:00.665Z,435,686,63.41,47991,170502,78.77,48762,45966,21.23,329288,99,216468,654757,435,451,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,20221108SD42005,live,65.74,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:09:16.445Z,435,686,63.41,47991,170502,78.77,48762,45966,21.23,329288,99,216468,654757,435,451,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,20221108SD42005,live,66.27,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:10:31.650Z,443,686,64.58,47991,171991,78.82,48762,46222,21.18,329288,99,218213,654757,443,455,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667970899,2022-11-08 23:14:59 -0600,ca5b649b3885623b3ef37439107a0fa8db2d1846,20221108SD42005,live,66.28,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:12:43.819Z,444,686,64.72,47991,172017,78.81,48762,46238,21.19,329288,99,218255,654757,444,455,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667971124,2022-11-08 23:18:44 -0600,f9d1c6b5aa5f6a3f4c976d51307de08576c2bf77,20221108SD42005,live,67.86,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:18:22.389Z,451,686,65.74,47991,176189,78.85,48762,47264,21.15,329288,99,223453,654757,451,466,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,20221108SD42005,live,69.87,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:20:55.026Z,454,686,66.18,47991,181189,78.75,48762,48889,21.25,329288,99,230078,654757,454,479,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667971657,2022-11-08 23:27:37 -0600,d29b633bc901fb24234e16251a717d43d2b1d6c1,20221108SD42005,live,70.67,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:27:11.972Z,465,686,67.78,47991,183223,78.73,48762,49492,21.27,329288,99,232715,654757,465,485,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,20221108SD42005,live,70.67,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:28:43.167Z,465,686,67.78,47991,183223,78.73,48762,49492,21.27,329288,99,232715,654757,465,485,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667972264,2022-11-08 23:37:44 -0600,32512d68a8869811d6b4c587f4ea396147ae27a4,20221108SD42005,live,71.22,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:36:16.071Z,475,686,69.24,47991,184738,78.78,48762,49775,21.22,329288,99,234513,654757,475,489,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,20221108SD42005,live,71.3,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:41:46.955Z,481,686,70.12,47991,184950,78.77,48762,49843,21.23,329288,99,234793,654757,481,489,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667972764,2022-11-08 23:46:04 -0600,82ba377844e9961d9064213cab9939b1444d2eba,20221108SD42005,live,71.3,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:43:13.578Z,481,686,70.12,47991,184950,78.77,48762,49843,21.23,329288,99,234793,654757,481,489,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108SD42005,live,71.92,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:45:48.268Z,484,686,70.55,47991,186637,78.81,48762,50180,21.19,329288,99,236817,654757,484,493,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,20221108SD42005,live,71.92,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:51:17.857Z,484,686,70.55,47991,186637,78.81,48762,50180,21.19,329288,99,236817,654757,484,493,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,20221108SD42005,live,72.1,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:52:04.773Z,487,686,70.99,47991,187062,78.79,48762,50358,21.21,329288,99,237420,654757,487,495,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,20221108SD42005,live,72.1,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:52:44.387Z,487,686,70.99,47991,187062,78.79,48762,50358,21.21,329288,99,237420,654757,487,495,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,20221108SD42005,live,73.2,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:56:21.171Z,493,686,71.87,47991,189724,78.71,48762,51327,21.29,329288,99,241051,654757,493,502,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108SD42005,live,73.2,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:57:21.978Z,493,686,71.87,47991,189724,78.71,48762,51327,21.29,329288,99,241051,654757,493,502,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,20221108SD42005,live,74.14,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:00:40.508Z,499,686,72.74,47991,192004,78.64,48762,52139,21.36,329288,99,244143,654757,499,509,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108SD42005,live,74.14,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:01:12.134Z,499,686,72.74,47991,192004,78.64,48762,52139,21.36,329288,99,244143,654757,499,509,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,20221108SD42005,live,74.14,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:05:55.477Z,499,686,72.74,47991,192004,78.64,48762,52139,21.36,329288,99,244143,654757,499,509,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,20221108SD42005,live,74.4,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:06:40.918Z,503,686,73.32,47991,192619,78.62,48762,52376,21.38,329288,99,244995,654757,503,510,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974269,2022-11-09 00:11:09 -0600,13a14ca127ca598b674838e5aa250bed9ab33b53,20221108SD42005,live,74.4,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:09:24.705Z,503,686,73.32,47991,192619,78.62,48762,52376,21.38,329288,99,244995,654757,503,510,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,20221108SD42005,live,78.43,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:11:32.859Z,505,686,73.62,47991,202861,78.55,48762,55403,21.45,329288,99,258264,654757,505,538,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,20221108SD42005,live,78.43,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:12:09.001Z,505,686,73.62,47991,202861,78.55,48762,55403,21.45,329288,99,258264,654757,505,538,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974853,2022-11-09 00:20:53 -0600,675e67cf8102db01ebf6f3cc46b2432f97e9dfb7,20221108SD42005,live,78.74,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:20:32.450Z,514,686,74.93,47991,203516,78.5,48762,55756,21.5,329288,99,259272,654757,514,540,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667974945,2022-11-09 00:22:25 -0600,681ef884856b9c75efe2b0acf64bb4a515303482,20221108SD42005,live,79.6,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:21:18.403Z,529,686,77.11,47991,205598,78.44,48762,56506,21.56,329288,99,262104,654757,529,546,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667975154,2022-11-09 00:25:54 -0600,e385cf3ed45230deb4315fbba874f4f4144f56b6,20221108SD42005,live,80.07,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:25:19.419Z,543,686,79.15,47991,206816,78.44,48762,56858,21.56,329288,99,263674,654757,543,549,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667975815,2022-11-09 00:36:55 -0600,bd9ec1a9bacd26e63399e24cdeba1aa1e9b2608a,20221108SD42005,live,80.07,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:36:32.245Z,543,686,79.15,47991,206816,78.44,48762,56858,21.56,329288,99,263674,654757,543,549,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,20221108SD42005,live,83.49,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:37:07.666Z,550,686,80.17,47991,215208,78.27,48762,59731,21.73,329288,99,274939,654757,550,573,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667975941,2022-11-09 00:39:01 -0600,824726c09f3a54d568715997d5b46bff5c7f219d,20221108SD42005,live,83.49,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:38:04.244Z,550,686,80.17,47991,215208,78.27,48762,59731,21.73,329288,99,274939,654757,550,573,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667976103,2022-11-09 00:41:43 -0600,5c2c6a219a6e0642a5f516a1c66f722f5c42d6c0,20221108SD42005,live,83.49,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:41:05.854Z,550,686,80.17,47991,215208,78.27,48762,59731,21.73,329288,99,274939,654757,550,573,0.0,X,2022-11-09T02:37:28.406Z,1.0
1667976184,2022-11-09 00:43:04 -0600,fe83a024be41b5416de8f3b3aadef0173027df04,20221108SD42005,live,83.49,SD,South Dakota,42,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:42:09.276Z,553,686,80.61,47991,215208,78.27,48762,59731,21.73,329288,99,274939,654757,553,573,0.0,X,2022-11-09T02:37:28.406Z,1.0
