captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TN43020,live,0.0,TN,Tennessee,43,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:22:22.624Z,0,125,0.0,48438,0,0.0,50990,0,0.0,50775,0,0.0,50964,0,0.0,50963,0,0.0,282719,99,0,556341,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TN43020,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T18:26:06.433Z,0,125,0.0,48438,0,0.0,50990,0,0.0,50775,0,0.0,50964,0,0.0,50963,0,0.0,212823,99,0,556341,0,0,,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108TN43020,live,1.73,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:25:26.428Z,6,125,4.8,50775,2717,73.89,48438,775,21.08,50990,144,3.92,50963,28,0.76,50964,13,0.35,212823,99,3677,556341,6,2,0.0,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108TN43020,live,1.73,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:31:23.604Z,6,125,4.8,50775,2717,73.89,48438,775,21.08,50990,144,3.92,50963,28,0.76,50964,13,0.35,212823,99,3677,556341,6,2,0.0,,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108TN43020,live,36.61,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:38:50.174Z,6,125,4.8,48438,55200,70.84,50775,20012,25.68,50990,1916,2.46,50963,554,0.71,50964,236,0.3,212823,99,77918,556341,6,46,1.0,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108TN43020,live,36.61,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:05:35.272Z,6,125,4.8,48438,55200,70.84,50775,20012,25.68,50990,1916,2.46,50963,554,0.71,50964,236,0.3,212823,99,77918,556341,6,46,1.0,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108TN43020,live,37.62,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:22:40.004Z,6,125,4.8,48438,55200,70.84,50775,20012,25.68,50990,1916,2.46,50963,554,0.71,50964,236,0.3,207146,99,77918,556341,6,47,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108TN43020,live,36.61,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:23:01.444Z,6,125,4.8,48438,55200,70.84,50775,20012,25.68,50990,1916,2.46,50963,554,0.71,50964,236,0.3,212823,99,77918,556341,6,46,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108TN43020,live,36.61,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:32:01.309Z,6,125,4.8,48438,55200,70.84,50775,20012,25.68,50990,1916,2.46,50963,554,0.71,50964,236,0.3,212823,99,77918,556341,6,46,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108TN43020,live,36.61,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:35:50.187Z,6,125,4.8,48438,55200,70.84,50775,20012,25.68,50990,1916,2.46,50963,554,0.71,50964,236,0.3,212823,99,77918,556341,6,46,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108TN43020,live,46.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:41:21.614Z,6,125,4.8,48438,70296,71.81,50775,24370,24.89,50990,2126,2.17,50963,781,0.8,50964,325,0.33,212823,99,97898,556341,6,57,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108TN43020,live,46.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:06:38.916Z,6,125,4.8,48438,70296,71.81,50775,24370,24.89,50990,2126,2.17,50963,781,0.8,50964,325,0.33,212823,99,97898,556341,6,57,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108TN43020,live,46.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:28:21.486Z,6,125,4.8,48438,70296,71.81,50775,24370,24.89,50990,2126,2.17,50963,781,0.8,50964,325,0.33,212823,99,97898,556341,6,57,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108TN43020,live,59.37,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:46:32.356Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,212823,99,126360,556341,6,74,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108TN43020,live,61.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:59.058Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,207146,99,126360,556341,6,76,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108TN43020,live,61.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:54:52.687Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,207146,99,126360,556341,6,76,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108TN43020,live,61.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:55:17.813Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,207146,99,126360,556341,6,76,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108TN43020,live,69.85,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:58:19.605Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,180899,99,126360,556341,6,87,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108TN43020,live,69.85,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:38:39.604Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,180899,99,126360,556341,6,87,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,20221108TN43020,live,71.54,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:37:46.957Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,176631,99,126360,556341,6,89,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667975941,2022-11-09 00:39:01 -0600,824726c09f3a54d568715997d5b46bff5c7f219d,20221108TN43020,live,69.85,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:38:08.168Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,180899,99,126360,556341,6,87,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,20221108TN43020,live,71.54,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:41:12.992Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,176631,99,126360,556341,6,89,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667983553,2022-11-09 02:45:53 -0600,c63600d3f3c0c1ad8d91025412d32752158fb3d0,20221108TN43020,live,71.54,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T08:43:08.570Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,176631,99,126360,556341,6,89,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667984643,2022-11-09 03:04:03 -0600,c379357a888a5ba9047063da02c1ed2809e3ab76,20221108TN43020,live,71.54,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:02:46.678Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,176631,99,126360,556341,6,89,1.0,0.0,X,2022-11-09T03:22:39.757Z
1667984807,2022-11-09 03:06:47 -0600,5153412fed905c9aa9ebe6edf631d1fa90c2b102,20221108TN43020,live,71.54,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:06:01.708Z,6,125,4.8,48438,90082,71.29,50775,31588,25.0,50990,3153,2.5,50963,1087,0.86,50964,450,0.36,176631,99,126360,556341,6,89,1.0,0.0,X,2022-11-09T03:22:39.757Z
