captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18875.first,candidates.18875.last,candidates.18875.incumbent,candidates.18875.party,candidates.18875.candidateID,candidates.18875.ballotOrder,candidates.18875.polID,candidates.18875.polNum,candidates.18875.electWon,candidates.19540.first,candidates.19540.last,candidates.19540.party,candidates.19540.candidateID,candidates.19540.ballotOrder,candidates.19540.polID,candidates.19540.polNum,candidates.19540.electWon,candidates.19840.first,candidates.19840.last,candidates.19840.party,candidates.19840.candidateID,candidates.19840.ballotOrder,candidates.19840.polID,candidates.19840.polNum,candidates.19840.electWon,candidates.18875.winnerDateTime
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,311578,99,71700,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,311578,99,63735,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,311578,99,71700,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,311578,99,63735,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,311578,99,71700,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,108917,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,78288,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974099,2022-11-09 00:08:19 -0600,67d73bab95116eb2dbcfbbf8bea9e7546d6f9d87,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,108917,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,78288,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,108917,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,78288,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,108917,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,129102,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667976507,2022-11-09 00:48:27 -0600,209b6e99763633b1f7b84bb7726e9e7d3ee0aee1,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,138607,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,301196,99,153413,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,303066,99,138607,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,301196,99,153413,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667978179,2022-11-09 01:16:19 -0600,e5b0abbb1cf26ccf017c9d5a0d528e78ff1d1e95,ID-20221108_Eday82,13,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,301980,99,187093,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,
1667979032,2022-11-09 01:30:32 -0600,a31ce2695fce3442cac91f4d2a6adca7af21c91c,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,308449,99,197493,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667979926,2022-11-09 01:45:26 -0600,9b0489556f79fd338933dc887f608460bae29ac3,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311110,99,201660,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311110,99,203017,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667982397,2022-11-09 02:26:37 -0600,f4791889114ae4f8264fa44ab1fe91f4a19dfaba,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311391,99,210195,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667983347,2022-11-09 02:42:27 -0600,c5a428b0b947d69a146599b797260f88d1305fd6,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311974,99,210195,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667984283,2022-11-09 02:58:03 -0600,0170dd1ad3b2504037f68d6f19c85fd52c958ac5,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311974,99,223596,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310267,99,230984,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667985945,2022-11-09 03:25:45 -0600,ccf1c188a3cd33e1e940a35bdccf1b24a50383f8,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310581,99,232292,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667986710,2022-11-09 03:38:30 -0600,e76b62f6ea65887d3b04b50648890c6997b1f3db,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310581,99,235908,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667986752,2022-11-09 03:39:12 -0600,64c9b2e34cc426d9eb690d684a4c1ca2c713909d,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310581,99,232292,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667986791,2022-11-09 03:39:51 -0600,9a50c153b47784532606d145b7458db430ba2b1b,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310581,99,235908,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667988882,2022-11-09 04:14:42 -0600,50e686bbeb599e4b3a701673cc58310482a21b94,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,305326,99,235908,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667989001,2022-11-09 04:16:41 -0600,bf48d088f90a7df84b22532f076e84f8881100c4,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,306187,99,235908,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667989041,2022-11-09 04:17:21 -0600,bc5911b3ed71beee72651a07b463dd7490179043,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,305326,99,235908,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667989683,2022-11-09 04:28:03 -0600,5aabae5966347229d464f1f0729356666e0679bf,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,306187,99,235908,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1667989923,2022-11-09 04:32:03 -0600,f881493089f8c3de2e07f4496acde349ad0b8fae,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,308199,99,238743,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668008283,2022-11-09 09:38:03 -0600,bced99b1536e5338ec75c756fbe9d23ae3240399,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,308199,99,254285,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668010785,2022-11-09 10:19:45 -0600,ac95fcb5187b0ec568bfc31a45db0af40e500b93,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310166,99,254285,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668013271,2022-11-09 11:01:11 -0600,d707a7d2f1ba60f7e77cd74704d3a092722d3796,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310166,99,297351,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668013315,2022-11-09 11:01:55 -0600,a63ff640109f379b4e3dc0d69b8c926a1459e532,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310166,99,254285,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668013355,2022-11-09 11:02:35 -0600,d6c3cb6f891d18bc454099c56211d14d63b767a7,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,310166,99,297351,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668015106,2022-11-09 11:31:46 -0600,90d3e1c1335a8931b636e29c902643ff6eccbab9,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,320845,99,297351,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668015946,2022-11-09 11:45:46 -0600,71e07354f0d02a4fca59dc3119a5772fa165ab79,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,320845,99,307014,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668015990,2022-11-09 11:46:30 -0600,482d638c59682223180b47012c1bd7df8aea8c12,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,320845,99,297351,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668016032,2022-11-09 11:47:12 -0600,27b6d59993f2586749b8d889b9e5b55f9654ac9a,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,320845,99,307014,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668016790,2022-11-09 11:59:50 -0600,80d6ec4c67d71c567603b1223e198dbd76c1ae26,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,315365,99,307014,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668017667,2022-11-09 12:14:27 -0600,3654f693a279db397b6d6797cd43f2c8eaef3e1e,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,315365,99,308283,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668018425,2022-11-09 12:27:05 -0600,7c3190d5624213e8f00b546a91dcc2673310cec6,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,315365,99,311162,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668021688,2022-11-09 13:21:28 -0600,566323923504f34e369e20cec6a13647a53b7c24,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,315085,99,311162,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668021729,2022-11-09 13:22:09 -0600,be3251dd1e259baab2263d6da8f977c4fa8c71cb,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,315365,99,311162,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
1668021772,2022-11-09 13:22:52 -0600,2932a9841f0b9d0fbbf28bcfb75c7bcd9d036db9,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,315085,99,311162,610414,True,20221108ID13253,2022-11-08,ID,18875,Russ,Fulcher,True,GOP,18875,2,63500,15415,0,Kaylee,Peterson,Dem,19540,1,70337,16504,0,Darian,Drake,Lib,19840,3,71819,16681,0,2022-11-09T07:28:12.005Z
