captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.43358.first,candidates.43358.last,candidates.43358.abbrv,candidates.43358.incumbent,candidates.43358.party,candidates.43358.candidateID,candidates.43358.ballotOrder,candidates.43358.polID,candidates.43358.polNum,candidates.43358.electWon,candidates.49950.first,candidates.49950.last,candidates.49950.party,candidates.49950.candidateID,candidates.49950.ballotOrder,candidates.49950.polID,candidates.49950.polNum,candidates.49950.electWon,candidates.43358.winnerDateTime,isCertified
1667975609,2022-11-09 00:33:29 -0600,62fa28ab1db323241f81f05574f15005f7d100fe,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311136,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311136,99,203080,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667975692,2022-11-09 00:34:52 -0600,da1c62563fe966a79ac256315975a76cf151abd0,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311136,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667975734,2022-11-09 00:35:34 -0600,416f9cd2c686176e63aeb1ee56cb9d01151b28ae,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311136,99,203080,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667975981,2022-11-09 00:39:41 -0600,41d3dfc6389002e5c03a1c16c1b7382e8f7f3159,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311136,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667976184,2022-11-09 00:43:04 -0600,fe83a024be41b5416de8f3b3aadef0173027df04,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,310367,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309162,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667976996,2022-11-09 00:56:36 -0600,c42ff185ff10da6e900ee98d629248349a3fcfdc,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,310367,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667977035,2022-11-09 00:57:15 -0600,89983779edad63b3a09a72677c82618581111910,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309162,99,209931,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
1667977854,2022-11-09 01:10:54 -0600,48bc116d28d8730921e71b24209c1971684df670,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309162,99,213553,815202,True,20221108NH30017,2022-11-08,NH,43358,Ann,McLane Kuster,McLnKstr,True,Dem,43358,2,61213,38526,0,Robert,Burns,GOP,49950,1,67511,39237,0,2022-11-09T06:09:54.770Z,
