captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667995589,2022-11-09 06:06:29 -0600,2025f148fa354e45cf5b1ac8a4d30095a5f0adb2,20221108AK2933,live,75.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T12:05:10.162Z,387,402,96.27,7384,93847,44.36,6021,90325,42.69,7172,20180,9.54,7380,6187,2.92,7402,1034,0.49,282097,99,211573,597935,387,302,0.0,,
1668035602,2022-11-09 17:13:22 -0600,08f55546df12b3d14ed532e0461fd46bc3405de8,20221108AK2933,live,75.35,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T23:12:09.654Z,399,402,99.25,7384,94101,44.27,6021,90949,42.79,7172,20242,9.52,7380,6224,2.93,7402,1056,0.5,282097,99,212572,597935,399,303,0.0,,
1668037018,2022-11-09 17:36:58 -0600,6b7e63c42553f338204487e33d57d609d7587f57,20221108AK2933,live,75.38,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-09T23:36:07.574Z,400,402,99.5,7384,94120,44.26,6021,90990,42.79,7172,20245,9.52,7380,6228,2.93,7402,1056,0.5,282097,99,212639,597935,400,303,0.0,,
1668038969,2022-11-09 18:09:29 -0600,66fe2e2619c5d4bffd5347b938620cb6c147e00e,20221108AK2933,live,75.38,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-10T00:08:14.807Z,400,402,99.5,7384,94120,44.26,6021,90990,42.79,7172,20245,9.52,7380,6228,2.93,7402,1056,0.5,282097,99,212639,597935,400,303,0.0,,
1668044565,2022-11-09 19:42:45 -0600,886c22f91d1bb084ef35288be0dcbafeefea600e,20221108AK2933,live,80.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-10T01:41:27.883Z,400,402,99.5,7384,94120,44.26,6021,90990,42.79,7172,20245,9.52,7380,6228,2.93,7402,1056,0.5,265799,99,212639,597935,400,322,0.0,,
1668107839,2022-11-10 13:17:19 -0600,debabc20134ec23486920519a4622a832afef447,20221108AK2933,live,80.1,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-10T19:16:07.167Z,402,402,100.0,7384,94138,44.22,6021,91205,42.84,7172,20265,9.52,7380,6244,2.93,7402,1056,0.5,265799,99,212908,597935,402,322,0.0,,
1668110881,2022-11-10 14:08:01 -0600,0bea88f398fb94d8e18f486fe27951412c54f719,20221108AK2933,live,80.1,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-10T20:06:31.034Z,402,402,100.0,7384,94138,44.22,6021,91205,42.84,7172,20265,9.52,7380,6244,2.93,7402,1056,0.5,265799,99,212908,597935,402,322,0.0,,
1668557194,2022-11-15 18:06:34 -0600,aa270c4267710b8c726eca882a35466aa03bab53,20221108AK2933,live,81.5,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T00:06:15.288Z,328,402,81.59,7384,95437,44.05,6021,92874,42.87,7172,20864,9.63,7380,6381,2.95,7402,1077,0.5,265799,99,216633,597935,402,328,0.0,,
1668558196,2022-11-15 18:23:16 -0600,fd3a745cb8725348f7fea7367050be7e213d4e1f,20221108AK2933,live,81.5,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T00:22:50.126Z,328,402,81.59,7384,95437,44.05,6021,92874,42.87,7172,20864,9.63,7380,6381,2.95,7402,1077,0.5,265799,99,216633,597935,402,328,0.0,,
1668561215,2022-11-15 19:13:35 -0600,a14fe332e721f41d38bcb62cad798035b1928bd6,20221108AK2933,live,83.96,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T01:13:07.600Z,338,402,84.08,7384,99022,44.37,6021,94872,42.51,7172,21464,9.62,7380,6589,2.95,7402,1216,0.54,265799,99,223163,597935,402,338,0.0,,
1668561505,2022-11-15 19:18:25 -0600,705b4a8b0921ce99646fc1e03b337d407076211f,20221108AK2933,live,83.96,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T01:17:56.619Z,338,402,84.08,7384,99022,44.37,6021,94872,42.51,7172,21464,9.62,7380,6589,2.95,7402,1216,0.54,265799,99,223163,597935,402,338,0.0,,
1668564161,2022-11-15 20:02:41 -0600,6841b48324bb52959ed891092a439321114de06a,20221108AK2933,live,85.69,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T02:02:09.300Z,344,402,85.57,7384,100383,44.07,6021,97129,42.64,7172,22165,9.73,7380,6714,2.95,7402,1371,0.6,265799,99,227762,597935,402,344,0.0,,
1668564178,2022-11-15 20:02:58 -0600,d8dd88bb05d5f2e594549ec62aa328179950bf82,20221108AK2933,live,85.69,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T02:02:34.900Z,344,402,85.57,7384,100383,44.07,6021,97129,42.64,7172,22165,9.73,7380,6714,2.95,7402,1371,0.6,265799,99,227762,597935,402,344,0.0,,
1668568888,2022-11-15 21:21:28 -0600,245632822cc304fd5f407835a78b5ef79712a965,20221108AK2933,live,90.25,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T03:21:09.763Z,363,402,90.3,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,265799,99,239875,597935,402,363,0.0,,
1668569270,2022-11-15 21:27:50 -0600,a30de9237919124b6f89d4b0b2521860e83fc1c8,20221108AK2933,live,90.25,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-16T03:27:29.642Z,363,402,90.3,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,265799,99,239875,597935,402,363,0.0,,
1668801026,2022-11-18 13:50:26 -0600,a86cfd3ff9bd8d59c2e68eaa44829b022f6779af,20221108AK2933,live,92.97,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T19:50:03.769Z,374,402,93.03,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,258000,99,239875,597935,402,374,0.0,,
1668801048,2022-11-18 13:50:48 -0600,f8cf476f8911bc9761b0489b66a81d8aef63af4f,20221108AK2933,live,92.62,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T19:50:29.175Z,372,402,92.54,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,259000,99,239875,597935,402,372,0.0,,
1668801837,2022-11-18 14:03:57 -0600,00432fb80ecdeaa80c76f25a03fd1b7cbcf17481,20221108AK2933,live,93.38,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T20:03:41.652Z,375,402,93.28,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,256875,99,239875,597935,402,375,0.0,,
1668808887,2022-11-18 16:01:27 -0600,a4c4db73d9d14c1ad3a8dfad9ca267b27fb06899,20221108AK2933,live,94.35,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T22:01:10.727Z,379,402,94.28,7384,104898,43.28,6021,104470,43.11,7172,24377,10.06,7380,6945,2.87,7402,1662,0.69,256875,99,242352,597935,402,379,0.0,,
1668809006,2022-11-18 16:03:26 -0600,02bd0795e88f7cdb5fad889022aaed1d6f6986f8,20221108AK2933,live,94.35,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T22:02:57.056Z,379,402,94.28,7384,104898,43.28,6021,104470,43.11,7172,24377,10.06,7380,6945,2.87,7402,1662,0.69,256875,99,242352,597935,402,379,0.0,,
1668809201,2022-11-18 16:06:41 -0600,fe3e1becf5d0452cfc205e4aef5410fc30a5ab99,20221108AK2933,live,94.35,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T22:06:15.405Z,379,402,94.28,7384,104898,43.28,6021,104470,43.11,7172,24377,10.06,7380,6945,2.87,7402,1662,0.69,256875,99,242352,597935,402,379,0.0,,
1668813147,2022-11-18 17:12:27 -0600,83b794654d1be4f5624cc69115558d15e0435b5a,20221108AK2933,live,95.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-18T23:11:56.817Z,382,402,95.02,7384,104898,43.28,6021,104470,43.11,7172,24377,10.06,7380,6945,2.87,7402,1662,0.69,255107,99,242352,597935,402,382,0.0,,
1668821248,2022-11-18 19:27:28 -0600,e7e2fd5f974169a1861a1fba30280438a3544919,20221108AK2933,live,95.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T01:27:08.323Z,382,402,95.02,7384,104898,43.28,6021,104470,43.11,7172,24377,10.06,7380,6945,2.87,7402,1662,0.69,255107,99,242352,597935,402,382,0.0,,
1668821687,2022-11-18 19:34:47 -0600,9066d0360370f09f6db11e9cf3b331cec18511e4,20221108AK2933,live,96.3,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T01:34:34.697Z,387,402,96.27,7384,106843,43.49,6021,105321,42.87,7172,24675,10.04,7380,7087,2.88,7402,1751,0.71,255107,99,245677,597935,402,387,0.0,,
1668825328,2022-11-18 20:35:28 -0600,619fe75feef7fcfc71b4ac1942be8510f6357ec5,20221108AK2933,live,96.3,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T02:35:09.533Z,387,402,96.27,7384,106843,43.49,6021,105321,42.87,7172,24675,10.04,7380,7087,2.88,7402,1751,0.71,255107,99,245677,597935,402,387,0.0,,
1668825530,2022-11-18 20:38:50 -0600,dddfc8e677ec8351568cb3ef0d378fffce29dc9a,20221108AK2933,live,98.93,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T02:38:23.463Z,398,402,99.0,7384,108844,43.13,6021,108510,43.0,7172,25854,10.24,7380,7275,2.88,7402,1894,0.75,255107,99,252377,597935,402,398,0.0,,
1668827069,2022-11-18 21:04:29 -0600,0b08fd5fc82c01eb91af20da02008a8d0f86a008,20221108AK2933,live,98.93,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T03:04:08.252Z,398,402,99.0,7384,108844,43.13,6021,108510,43.0,7172,25854,10.24,7380,7275,2.88,7402,1894,0.75,255107,99,252377,597935,402,398,0.0,,
1668827321,2022-11-18 21:08:41 -0600,488e52129d2b7afd48c6334942ad87845cda7a78,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T03:08:21.098Z,398,402,99.0,6021,111498,43.19,7384,110530,42.82,7172,26706,10.34,7380,7448,2.89,7402,1972,0.76,255107,99,258154,597935,402,398,1.0,,
1668827494,2022-11-18 21:11:34 -0600,c132112c8c055a1ceb6d5629510e52a5a9419d52,20221108AK2933,live,98.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T03:11:17.347Z,394,402,98.01,6021,111498,43.19,7384,110530,42.82,7172,26706,10.34,7380,7448,2.89,7402,1972,0.76,263422,99,258154,597935,402,394,1.0,,
1668829699,2022-11-18 21:48:19 -0600,fb762575e0580bc6393c4307751cb31630307d9a,20221108AK2933,live,94.42,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T03:47:51.159Z,380,402,94.53,6021,111498,43.19,7384,110530,42.82,7172,26706,10.34,7380,7448,2.89,7402,1972,0.76,273422,99,258154,597935,402,380,1.0,,
1668830478,2022-11-18 22:01:18 -0600,6f736a6d930fa97158847cc57f7287f853dc1419,20221108AK2933,live,96.33,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T04:01:01.955Z,387,402,96.27,6021,111498,43.19,7384,110530,42.82,7172,26706,10.34,7380,7448,2.89,7402,1972,0.76,268000,99,258154,597935,402,387,1.0,,
1668830500,2022-11-18 22:01:40 -0600,7dbe3b1e4947a9532ad1a221d3bbf8447328210a,20221108AK2933,live,96.33,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T04:01:17.090Z,387,402,96.27,6021,111498,43.19,7384,110530,42.82,7172,26706,10.34,7380,7448,2.89,7402,1972,0.76,268000,99,258154,597935,402,387,1.0,,
1668839795,2022-11-19 00:36:35 -0600,e0f825983197d88d58d6affbe385612795c55a84,20221108AK2933,live,96.33,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T06:36:07.900Z,387,402,96.27,6021,111498,43.19,7384,110530,42.82,7172,26706,10.34,7380,7448,2.89,7402,1972,0.76,268000,99,258154,597935,402,387,1.0,,
1668839903,2022-11-19 00:38:23 -0600,010b24f5e96700bc9bf1aee228f762c8d25a820a,20221108AK2933,live,96.92,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-19T06:38:03.251Z,390,402,97.01,6021,112519,43.32,7384,110861,42.68,7172,26874,10.35,7380,7484,2.88,7402,2009,0.77,268000,99,259747,597935,402,390,1.0,,
1669037201,2022-11-21 07:26:41 -0600,344043eee3771a7592ecbfa842a21c6de9f57a45,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-21T13:26:20.329Z,398,402,99.0,6021,112519,43.32,7384,110861,42.68,7172,26874,10.35,7380,7484,2.88,7402,2009,0.77,262371,99,259747,597935,402,398,1.0,,
1669037243,2022-11-21 07:27:23 -0600,75cc0e9439f27d8426d0120f5f183fa6d1550997,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-21T13:26:57.817Z,398,402,99.0,6021,112519,43.32,7384,110861,42.68,7172,26874,10.35,7380,7484,2.88,7402,2009,0.77,262371,99,259747,597935,402,398,1.0,,
1669248281,2022-11-23 18:04:41 -0600,c51b4ca00231ccfdce496a96865509a66ff20352,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-24T00:04:08.642Z,398,402,99.0,6021,112519,43.32,7384,110861,42.68,7172,26874,10.35,7380,7484,2.88,7402,2009,0.77,262371,99,259747,597935,402,398,1.0,,
1669248734,2022-11-23 18:12:14 -0600,fee2d69cacefe28a18a5ec13495b0cd9c5e58dbb,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-24T00:11:51.709Z,398,402,99.0,6021,113299,43.37,7384,111283,42.6,7172,27108,10.38,7380,7534,2.88,7402,2018,0.77,262371,99,261242,597935,402,398,1.0,,
1669249864,2022-11-23 18:31:04 -0600,acf300a537567a167c928dc2e4fbadaf4a3890d9,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-24T00:30:38.994Z,398,402,99.0,6021,113299,43.37,7384,111283,42.6,7172,27108,10.38,7380,7534,2.88,7402,2018,0.77,261242,99,261242,597935,402,398,1.0,,
1669249875,2022-11-23 18:31:15 -0600,159b5e3806bf4624e008b15ca2dbacf4e0331e33,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,0.0,2022-11-24T00:30:53.300Z,398,402,99.0,6021,113299,43.37,7384,111283,42.6,7172,27108,10.38,7380,7534,2.88,7402,2018,0.77,261242,99,261242,597935,402,398,1.0,,
1669252137,2022-11-23 19:08:57 -0600,e39d5438d0999b9d3a84297858fc5c9ef88553d1,20221108AK2933,live,95.57,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,,2022-11-24T01:06:54.605Z,384,402,95.52,7489,135972,53.69,7490,117299,46.31,7488,0,0.0,7491,0,0.0,7487,0,0.0,265000,99,253271,597935,402,384,2.0,X,2022-11-24T01:06:54.193Z
1669253742,2022-11-23 19:35:42 -0600,9d04f15a1325f9aff338fc8d465d57b0a4d0d96d,20221108AK2933,live,99.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,,2022-11-24T01:35:19.215Z,398,402,99.0,7489,135972,53.69,7490,117299,46.31,7488,0,0.0,7491,0,0.0,7487,0,0.0,253271,99,253271,597935,402,398,2.0,X,2022-11-24T01:06:54.193Z
1669254299,2022-11-23 19:44:59 -0600,dd1eed2703628ee3a2d9efd90a7231660347c613,20221108AK2933,live,100.0,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,,2022-11-24T01:44:40.690Z,402,402,100.0,7489,135972,53.69,7490,117299,46.31,7488,0,0.0,7491,0,0.0,7487,0,0.0,253271,100,253271,597935,402,402,2.0,X,2022-11-24T01:06:54.193Z
1669855336,2022-11-30 18:42:16 -0600,a22b602c5e868db36f1a2d02d75a14b1dfbfe15f,20221108AK2933,live,99.77,AK,Alaska,2,1,2022-11-09T05:00:00.000Z,state,,2022-12-01T00:41:57.698Z,402,402,100.0,7489,135972,53.69,7490,117299,46.31,7488,0,0.0,7491,0,0.0,7487,0,0.0,253854,100,253271,597935,402,402,2.0,X,2022-11-24T01:06:54.193Z
