captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AK,2000,2,2022-11-09T06:00:00.000Z,FIPSCode,02000,0.0,2022-11-07T20:24:02.641Z,0,0.0,402,0.0,6021,0,0.0,7172,0,0.0,7402,0,0.0,7380,0,0.0,7384,0,0.0,1186620,99,0,600738,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-08T21:06:21.859Z,0,0.0,402,0.0,6021,0,0.0,7172,0,0.0,7402,0,0.0,7380,0,0.0,7384,0,0.0,1186620,99,0,600738,0,0
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-08T23:11:45.744Z,0,0.0,402,0.0,6021,0,0.0,7172,0,0.0,7402,0,0.0,7380,0,0.0,7384,0,0.0,1186620,80,0,600738,0,0
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-08T23:13:51.821Z,0,0.0,402,0.0,6021,0,0.0,7172,0,0.0,7402,0,0.0,7380,0,0.0,7384,0,0.0,335000,99,0,600738,0,0
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-08T23:13:51.821Z,0,0.0,402,0.0,6021,0,0.0,7172,0,0.0,7402,0,0.0,7380,0,0.0,7384,0,0.0,335000,99,0,600738,0,0
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T05:00:08.657Z,0,0.0,402,0.0,6021,0,0.0,7172,0,0.0,7402,0,0.0,7380,0,0.0,7384,0,0.0,335000,99,0,600738,0,0
1667974269,2022-11-09 00:11:09 -0600,13a14ca127ca598b674838e5aa250bed9ab33b53,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:09:05.629Z,140,25.4,402,34.83,7384,39632,46.58,6021,34479,40.52,7172,8127,9.55,7380,2642,3.11,7402,205,0.24,335000,99,85085,600738,140,102
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:10:36.988Z,140,25.4,402,34.83,7384,39632,46.58,6021,34479,40.52,7172,8127,9.55,7380,2642,3.11,7402,205,0.24,335000,99,85085,600738,140,102
1667974809,2022-11-09 00:20:09 -0600,21e89b68838446570e2788596a6ed47ed4d95a07,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:18:51.738Z,140,25.4,402,34.83,7384,39632,46.58,6021,34479,40.52,7172,8127,9.55,7380,2642,3.11,7402,205,0.24,335000,99,85085,600738,140,102
1667975196,2022-11-09 00:26:36 -0600,e7c0ff159fd1c173ed3e565feb144ed98be0c89e,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:18:51.738Z,140,25.4,402,34.83,7384,39632,46.58,6021,34479,40.52,7172,8127,9.55,7380,2642,3.11,7402,205,0.24,335000,99,85085,600738,140,102
1667976144,2022-11-09 00:42:24 -0600,9ba67be41054bbe85d475769a3f52b32f07bb1ad,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:41:09.645Z,140,28.0,402,34.83,7384,39632,46.58,6021,34479,40.52,7172,8127,9.55,7380,2642,3.11,7402,205,0.24,303875,99,85085,600738,140,113
1667976590,2022-11-09 00:49:50 -0600,94cc860afa532570fe1eea1ef2140983ffb9d8e8,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:46:32.680Z,225,48.06,402,55.97,7384,68728,47.06,6021,59163,40.51,7172,13396,9.17,7380,4407,3.02,7402,337,0.23,303875,99,146031,600738,225,193
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:49:17.337Z,225,48.06,402,55.97,7384,68728,47.06,6021,59163,40.51,7172,13396,9.17,7380,4407,3.02,7402,337,0.23,303875,99,146031,600738,225,193
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T06:49:17.337Z,225,48.06,402,55.97,7384,68728,47.06,6021,59163,40.51,7172,13396,9.17,7380,4407,3.02,7402,337,0.23,303875,99,146031,600738,225,193
1667978179,2022-11-09 01:16:19 -0600,e5b0abbb1cf26ccf017c9d5a0d528e78ff1d1e95,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T07:02:35.000Z,225,48.0,402,55.97,7384,68728,47.06,6021,59163,40.51,7172,13396,9.17,7380,4407,3.02,7402,337,0.23,304231,99,146031,600738,225,193
1667981000,2022-11-09 02:03:20 -0600,1844b1345bbfb22bedca82071a40b5941a2e46f1,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T08:01:12.082Z,280,64.82,402,69.65,7384,88430,44.84,6021,83088,42.13,7172,19066,9.67,7380,5673,2.88,7402,959,0.49,304231,99,197216,600738,280,261
1667981242,2022-11-09 02:07:22 -0600,cf751ccf5a467e68d03bb00a59a524242998a7c9,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T08:01:12.082Z,280,64.82,402,69.65,7384,88430,44.84,6021,83088,42.13,7172,19066,9.67,7380,5673,2.88,7402,959,0.49,304231,99,197216,600738,280,261
1667981323,2022-11-09 02:08:43 -0600,b5f3db39a2b7f38cd8f1d18e952da1355d85c27d,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T08:07:21.483Z,280,64.82,402,69.65,7384,88430,44.84,6021,83088,42.13,7172,19066,9.67,7380,5673,2.88,7402,959,0.49,304231,99,197216,600738,280,261
1667987724,2022-11-09 03:55:24 -0600,e2b744a1d315e0b0cd2e8cf8e84b4bbaa0ecd42c,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T09:54:05.923Z,336,63.57,402,83.58,7384,89538,44.28,6021,86342,42.7,7172,19501,9.64,7380,5833,2.88,7402,993,0.49,318090,99,202207,600738,336,256
1667987926,2022-11-09 03:58:46 -0600,73e091fdf26f4aa144c64e02115a1b8534b6c6ed,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T09:57:45.948Z,336,63.57,402,83.58,7384,89538,44.28,6021,86342,42.7,7172,19501,9.64,7380,5833,2.88,7402,993,0.49,318090,99,202207,600738,336,256
1667989121,2022-11-09 04:18:41 -0600,c465f18bc76653d10d16bdf8263355edd2fe0344,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T10:17:34.877Z,336,68.0,402,83.58,7384,89538,44.28,6021,86342,42.7,7172,19501,9.64,7380,5833,2.88,7402,993,0.49,297363,99,202207,600738,336,273
1667994271,2022-11-09 05:44:31 -0600,5864c1700baf17cbdd47156c55f3b9bc81d18496,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T11:43:08.074Z,387,71.15,402,96.27,7384,93847,44.36,6021,90325,42.69,7172,20180,9.54,7380,6187,2.92,7402,1034,0.49,297363,99,211573,600738,387,286
1667994510,2022-11-09 05:48:30 -0600,0e318c7cd7bd74a5c719fe3c4a14bcac84bd2b50,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T11:47:32.884Z,387,71.15,402,96.27,7384,93847,44.36,6021,90325,42.69,7172,20180,9.54,7380,6187,2.92,7402,1034,0.49,297363,99,211573,600738,387,286
1667995589,2022-11-09 06:06:29 -0600,2025f148fa354e45cf5b1ac8a4d30095a5f0adb2,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T12:04:20.187Z,387,75.0,402,96.27,7384,93847,44.36,6021,90325,42.69,7172,20180,9.54,7380,6187,2.92,7402,1034,0.49,282097,99,211573,600738,387,302
1668035602,2022-11-09 17:13:22 -0600,08f55546df12b3d14ed532e0461fd46bc3405de8,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T23:12:09.653Z,399,75.35,402,99.25,7384,94101,44.27,6021,90949,42.79,7172,20242,9.52,7380,6224,2.93,7402,1056,0.5,282097,99,212572,600738,399,303
1668037018,2022-11-09 17:36:58 -0600,6b7e63c42553f338204487e33d57d609d7587f57,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-09T23:36:07.573Z,400,75.38,402,99.5,7384,94120,44.26,6021,90990,42.79,7172,20245,9.52,7380,6228,2.93,7402,1056,0.5,282097,99,212639,600738,400,303
1668038969,2022-11-09 18:09:29 -0600,66fe2e2619c5d4bffd5347b938620cb6c147e00e,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-10T00:08:14.806Z,400,75.38,402,99.5,7384,94120,44.26,6021,90990,42.79,7172,20245,9.52,7380,6228,2.93,7402,1056,0.5,282097,99,212639,600738,400,303
1668044565,2022-11-09 19:42:45 -0600,886c22f91d1bb084ef35288be0dcbafeefea600e,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-10T01:41:25.840Z,400,80.0,402,99.5,7384,94120,44.26,6021,90990,42.79,7172,20245,9.52,7380,6228,2.93,7402,1056,0.5,265799,99,212639,600738,400,322
1668107839,2022-11-10 13:17:19 -0600,debabc20134ec23486920519a4622a832afef447,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-10T19:16:07.166Z,402,80.1,402,100.0,7384,94138,44.22,6021,91205,42.84,7172,20265,9.52,7380,6244,2.93,7402,1056,0.5,265799,99,212908,600738,402,322
1668110881,2022-11-10 14:08:01 -0600,0bea88f398fb94d8e18f486fe27951412c54f719,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-10T20:06:31.033Z,402,80.1,402,100.0,7384,94138,44.22,6021,91205,42.84,7172,20265,9.52,7380,6244,2.93,7402,1056,0.5,265799,99,212908,600738,402,322
1668557194,2022-11-15 18:06:34 -0600,aa270c4267710b8c726eca882a35466aa03bab53,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T00:06:15.287Z,328,81.5,402,81.59,7384,95437,44.05,6021,92874,42.87,7172,20864,9.63,7380,6381,2.95,7402,1077,0.5,265799,99,216633,600738,402,328
1668558196,2022-11-15 18:23:16 -0600,fd3a745cb8725348f7fea7367050be7e213d4e1f,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T00:22:50.125Z,328,81.5,402,81.59,7384,95437,44.05,6021,92874,42.87,7172,20864,9.63,7380,6381,2.95,7402,1077,0.5,265799,99,216633,600738,402,328
1668561215,2022-11-15 19:13:35 -0600,a14fe332e721f41d38bcb62cad798035b1928bd6,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T01:13:07.599Z,338,83.96,402,84.08,7384,99022,44.37,6021,94872,42.51,7172,21464,9.62,7380,6589,2.95,7402,1216,0.54,265799,99,223163,600738,402,338
1668561505,2022-11-15 19:18:25 -0600,705b4a8b0921ce99646fc1e03b337d407076211f,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T01:17:56.618Z,338,83.96,402,84.08,7384,99022,44.37,6021,94872,42.51,7172,21464,9.62,7380,6589,2.95,7402,1216,0.54,265799,99,223163,600738,402,338
1668564161,2022-11-15 20:02:41 -0600,6841b48324bb52959ed891092a439321114de06a,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T02:02:09.299Z,344,85.69,402,85.57,7384,100383,44.07,6021,97129,42.64,7172,22165,9.73,7380,6714,2.95,7402,1371,0.6,265799,99,227762,600738,402,344
1668564178,2022-11-15 20:02:58 -0600,d8dd88bb05d5f2e594549ec62aa328179950bf82,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T02:02:34.899Z,344,85.69,402,85.57,7384,100383,44.07,6021,97129,42.64,7172,22165,9.73,7380,6714,2.95,7402,1371,0.6,265799,99,227762,600738,402,344
1668568888,2022-11-15 21:21:28 -0600,245632822cc304fd5f407835a78b5ef79712a965,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T03:21:09.762Z,363,90.25,402,90.3,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,265799,99,239875,600738,402,363
1668569270,2022-11-15 21:27:50 -0600,a30de9237919124b6f89d4b0b2521860e83fc1c8,AK,2000,2,2022-11-09T05:00:00.000Z,FIPSCode,02000,0.0,2022-11-16T03:27:29.641Z,363,90.25,402,90.3,7384,103972,43.34,6021,103407,43.11,7172,24013,10.01,7380,6880,2.87,7402,1603,0.67,265799,99,239875,600738,402,363
