captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-07T22:58:30.561Z,0,0.0,18,0.0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,22042,99.0,0,37518,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-08T19:43:46.963Z,0,0.0,18,0.0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,21904,99.0,0,37518,0,0
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-08T19:43:46.963Z,0,0.0,18,0.0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,21904,99.0,0,37518,0,0
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-08T19:43:46.963Z,0,0.0,18,0.0,53971,0,0.0,54270,0,0.0,53975,0,0.0,54243,0,0.0,54244,0,0.0,54245,0,0.0,21904,99.0,0,37518,0,0
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T00:44:21.849Z,1,3.08,18,5.56,53975,327,48.52,53971,266,39.47,54270,33,4.9,54243,19,2.82,54244,15,2.23,54245,14,2.08,21904,99.0,674,37518,1,1
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T00:44:21.849Z,1,3.08,18,5.56,53975,327,48.52,53971,266,39.47,54270,33,4.9,54243,19,2.82,54244,15,2.23,54245,14,2.08,21904,99.0,674,37518,1,1
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T00:59:35.640Z,2,5.4,18,11.11,53975,566,47.84,53971,477,40.32,54270,68,5.75,54243,30,2.54,54245,22,1.86,54244,20,1.69,21904,99.0,1183,37518,2,2
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:03:01.896Z,2,5.43,18,11.11,53975,566,47.84,53971,477,40.32,54270,68,5.75,54243,30,2.54,54245,22,1.86,54244,20,1.69,21806,99.0,1183,37518,2,2
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:03:01.896Z,2,5.43,18,11.11,53975,566,47.84,53971,477,40.32,54270,68,5.75,54243,30,2.54,54245,22,1.86,54244,20,1.69,21806,99.0,1183,37518,2,2
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:03:01.896Z,2,5.43,18,11.11,53975,566,47.84,53971,477,40.32,54270,68,5.75,54243,30,2.54,54245,22,1.86,54244,20,1.69,21806,99.0,1183,37518,2,2
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:14:44.114Z,2,5.43,18,11.11,53975,566,47.84,53971,477,40.32,54270,68,5.75,54243,30,2.54,54245,22,1.86,54244,20,1.69,21788,99.0,1183,37518,2,2
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:21:54.491Z,3,11.01,18,16.67,53975,1218,50.79,53971,905,37.74,54270,136,5.67,54243,63,2.63,54245,42,1.75,54244,34,1.42,21788,99.0,2398,37518,3,3
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:21:54.491Z,3,11.01,18,16.67,53975,1218,50.79,53971,905,37.74,54270,136,5.67,54243,63,2.63,54245,42,1.75,54244,34,1.42,21788,99.0,2398,37518,3,3
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:21:54.491Z,3,11.01,18,16.67,53975,1218,50.79,53971,905,37.74,54270,136,5.67,54243,63,2.63,54245,42,1.75,54244,34,1.42,21788,99.0,2398,37518,3,3
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:21:54.491Z,3,11.01,18,16.67,53975,1218,50.79,53971,905,37.74,54270,136,5.67,54243,63,2.63,54245,42,1.75,54244,34,1.42,21788,99.0,2398,37518,3,3
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:39:35.113Z,3,11.01,18,16.67,53975,1218,50.79,53971,905,37.74,54270,136,5.67,54243,63,2.63,54245,42,1.75,54244,34,1.42,21788,99.0,2398,37518,3,3
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,VT,50011,2,2022-11-09T00:00:00.000Z,FIPSCode,50011,0,2022-11-09T01:39:38.914Z,3,11.01,18,16.67,53975,1218,50.79,53971,905,37.74,54270,136,5.67,54243,63,2.63,54245,42,1.75,54244,34,1.42,21788,99.0,2398,37518,3,3
