captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108VT46374,live,6.32,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:24:44.281Z,23,283,8.13,53971,12909,63.39,53975,5840,28.68,54270,777,3.82,54243,366,1.8,54245,275,1.35,54244,199,0.98,322465,99,20366,483698,23,18,1.0,0.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108VT46374,live,8.22,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:27:58.249Z,26,283,9.19,53971,17080,64.41,53975,7299,27.52,54270,1077,4.06,54243,495,1.87,54245,324,1.22,54244,244,0.92,322465,99,26519,483698,26,23,1.0,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108VT46374,live,10.53,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:34:30.526Z,32,283,11.31,53971,20689,60.93,53975,10089,29.71,54270,1657,4.88,54243,677,1.99,54245,425,1.25,54244,419,1.23,322465,99,33956,483698,32,30,1.0,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108VT46374,live,10.78,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:37:29.659Z,34,283,12.01,53971,21279,61.21,53975,10275,29.56,54270,1672,4.81,54243,687,1.98,54245,430,1.24,54244,422,1.21,322465,99,34765,483698,34,31,1.0,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108VT46374,live,10.78,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:39:36.182Z,34,283,12.01,53971,21279,61.21,53975,10275,29.56,54270,1672,4.81,54243,687,1.98,54245,430,1.24,54244,422,1.21,322465,99,34765,483698,34,31,1.0,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108VT46374,live,11.14,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:47:11.146Z,36,283,12.72,53971,21981,61.19,53975,10632,29.6,54270,1718,4.78,54243,710,1.98,54244,441,1.23,54245,441,1.23,322465,99,35923,483698,36,32,1.0,0.0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108VT46374,live,24.51,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:53:27.864Z,73,283,25.8,53971,48694,61.61,53975,22938,29.02,54270,3671,4.64,54243,1626,2.06,54245,1192,1.51,54244,917,1.16,322465,99,79038,483698,73,69,1.0,0.0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108VT46374,live,25.74,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:57:00.993Z,77,283,27.21,53971,51454,61.98,53975,23844,28.72,54270,3852,4.64,54243,1686,2.03,54245,1234,1.49,54244,947,1.14,322465,99,83017,483698,77,73,1.0,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108VT46374,live,27.08,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:00:27.226Z,80,283,28.27,53971,53798,61.6,53975,25358,29.04,54270,4070,4.66,54243,1762,2.02,54245,1362,1.56,54244,981,1.12,322465,99,87331,483698,80,77,1.0,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108VT46374,live,27.19,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:04:50.356Z,81,283,28.62,53971,54017,61.61,53975,25444,29.02,54270,4090,4.66,54243,1771,2.02,54245,1372,1.56,54244,987,1.13,322465,99,87681,483698,81,77,1.0,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108VT46374,live,27.71,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:09:04.779Z,83,283,29.33,53971,55345,61.95,53975,25702,28.77,54270,4122,4.61,54243,1800,2.01,54245,1382,1.55,54244,994,1.11,322465,99,89345,483698,83,78,1.0,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108VT46374,live,29.69,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:15:44.414Z,87,283,30.74,53971,59063,61.68,53975,27796,29.03,54270,4357,4.55,54243,1925,2.01,54245,1487,1.55,54244,1123,1.17,322465,99,95751,483698,87,84,1.0,0.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108VT46374,live,30.35,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:21:34.518Z,89,283,31.45,53971,60112,61.42,53975,28635,29.26,54270,4462,4.56,54243,1955,2.0,54245,1508,1.54,54244,1199,1.23,322465,99,97871,483698,89,86,1.0,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108VT46374,live,30.72,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:26:08.707Z,90,283,31.8,53971,60842,61.42,53975,29000,29.27,54270,4515,4.56,54243,1974,1.99,54245,1524,1.54,54244,1208,1.22,322465,99,99063,483698,90,87,1.0,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108VT46374,live,37.99,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:35:39.137Z,113,283,39.93,53971,75425,61.56,53975,35611,29.07,54270,5706,4.66,54243,2464,2.01,54245,1873,1.53,54244,1438,1.17,322465,99,122517,483698,113,108,1.0,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108VT46374,live,45.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:38:37.050Z,138,283,48.76,53971,89008,61.22,53975,42680,29.35,54270,6663,4.58,54243,2894,1.99,54245,2285,1.57,54244,1865,1.28,322465,99,145395,483698,138,128,1.0,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108VT46374,live,45.29,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:43:25.052Z,139,283,49.12,53971,89342,61.18,53975,42924,29.39,54270,6701,4.59,54243,2908,1.99,54245,2289,1.57,54244,1876,1.28,322465,99,146040,483698,139,128,1.0,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108VT46374,live,45.63,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:45:56.855Z,140,283,49.47,53971,90140,61.26,53975,43143,29.32,54270,6750,4.59,54243,2936,2.0,54245,2304,1.57,54244,1878,1.28,322465,99,147151,483698,140,129,1.0,0.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108VT46374,live,45.72,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:52:06.920Z,141,283,49.82,53971,90234,61.21,53975,43273,29.35,54270,6765,4.59,54243,2939,1.99,54245,2328,1.58,54244,1880,1.28,322465,99,147419,483698,141,129,1.0,0.0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108VT46374,live,46.24,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:55:19.538Z,144,283,50.88,53971,91109,61.1,53975,43915,29.45,54270,6845,4.59,54243,2962,1.99,54245,2384,1.6,54244,1902,1.28,322465,99,149117,483698,144,131,1.0,0.0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108VT46374,live,46.24,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:01:07.622Z,144,283,50.88,53971,91109,61.1,53975,43915,29.45,54270,6845,4.59,54243,2962,1.99,54245,2384,1.6,54244,1902,1.28,322465,99,149117,483698,144,131,1.0,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108VT46374,live,46.76,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:06:30.720Z,146,283,51.59,53971,91947,60.98,53975,44562,29.56,54270,6927,4.59,54243,2988,1.98,54245,2428,1.61,54244,1920,1.27,322465,99,150772,483698,146,132,1.0,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108VT46374,live,47.03,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:12:32.015Z,148,283,52.3,53971,92495,60.99,53975,44808,29.55,54270,6965,4.59,54243,3004,1.98,54245,2439,1.61,54244,1934,1.28,322465,99,151645,483698,148,133,1.0,0.0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108VT46374,live,47.03,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:16:36.546Z,148,283,52.3,53971,92495,60.99,53975,44808,29.55,54270,6965,4.59,54243,3004,1.98,54245,2439,1.61,54244,1934,1.28,322465,99,151645,483698,148,133,1.0,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108VT46374,live,47.22,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:21:56.029Z,149,283,52.65,53971,92764,60.92,53975,45087,29.61,54270,6991,4.59,54243,3030,1.99,54245,2463,1.62,54244,1943,1.28,322465,99,152278,483698,149,134,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108VT46374,live,47.27,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:25:12.127Z,150,283,53.0,53971,92824,60.9,53975,45150,29.62,54270,6994,4.59,54243,3032,1.99,54245,2470,1.62,54244,1948,1.28,322465,99,152418,483698,150,134,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108VT46374,live,52.12,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:32:27.928Z,153,283,54.06,53971,96319,61.18,53975,46338,29.43,54270,7128,4.53,54243,3114,1.98,54245,2524,1.6,54244,2010,1.28,302054,99,157433,483698,153,148,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108VT46374,live,52.51,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:37:26.528Z,155,283,54.77,53971,97204,61.28,53975,46585,29.37,54270,7148,4.51,54243,3126,1.97,54245,2537,1.6,54244,2014,1.27,302054,99,158614,483698,155,149,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108VT46374,live,52.51,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:46:38.592Z,155,283,54.77,53971,97204,61.28,53975,46585,29.37,54270,7148,4.51,54243,3126,1.97,54245,2537,1.6,54244,2014,1.27,302054,99,158614,483698,155,149,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108VT46374,live,55.8,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:52:14.089Z,163,283,57.6,53971,104516,62.02,53975,48429,28.74,54270,7511,4.46,54243,3406,2.02,54245,2611,1.55,54244,2060,1.22,302054,99,168533,483698,163,158,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108VT46374,live,58.47,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:07:21.441Z,174,283,61.48,53971,109760,62.14,53975,50610,28.65,54270,7898,4.47,54243,3553,2.01,54245,2676,1.52,54244,2126,1.2,302054,99,176623,483698,174,165,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108VT46374,live,58.83,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:12:15.454Z,175,283,61.84,53971,110411,62.13,53975,50929,28.66,54270,7939,4.47,54243,3576,2.01,54245,2712,1.53,54244,2133,1.2,302054,99,177700,483698,175,166,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108VT46374,live,59.18,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:15:02.354Z,177,283,62.54,53971,111141,62.17,53975,51210,28.65,54270,7967,4.46,54243,3584,2.0,54245,2717,1.52,54244,2137,1.2,302054,99,178756,483698,177,167,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108VT46374,live,61.53,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:24:04.229Z,184,283,65.02,53971,114968,61.86,53975,53569,28.82,54270,8378,4.51,54243,3739,2.01,54245,2835,1.53,54244,2367,1.27,302054,99,185856,483698,184,174,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108VT46374,live,61.69,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:27:32.093Z,185,283,65.37,53971,115154,61.8,53975,53805,28.87,54270,8410,4.51,54243,3751,2.01,54245,2853,1.53,54244,2369,1.27,302054,99,186342,483698,185,175,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108VT46374,live,64.39,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:28:34.778Z,190,283,67.14,53971,122083,62.77,53975,54582,28.06,54270,8643,4.44,54243,3885,2.0,54245,2893,1.49,54244,2403,1.24,302054,99,194489,483698,190,182,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,20221108VT46374,live,65.86,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:29:10.197Z,195,283,68.9,53971,124982,62.82,53975,55737,28.02,54270,8826,4.44,54243,4001,2.01,54245,2955,1.49,54244,2444,1.23,302054,99,198945,483698,195,186,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,20221108VT46374,live,68.08,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:30:02.752Z,200,283,70.67,53971,128442,62.46,53975,58260,28.33,54270,9204,4.48,54243,4125,2.01,54245,3092,1.5,54244,2515,1.22,302054,99,205638,483698,200,193,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,20221108VT46374,live,70.6,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:30:55.425Z,208,283,73.5,53971,134314,62.98,53975,59645,27.97,54270,9389,4.4,54243,4198,1.97,54245,3147,1.48,54244,2565,1.2,302054,99,213258,483698,208,200,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108VT46374,live,72.14,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:31:40.751Z,215,283,75.97,53971,136890,62.82,53975,61120,28.05,54270,9605,4.41,54243,4300,1.97,54245,3345,1.54,54244,2635,1.21,302054,99,217895,483698,215,204,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108VT46374,live,73.25,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:32:05.843Z,221,283,78.09,53971,139050,62.85,53975,61963,28.01,54270,9786,4.42,54243,4386,1.98,54245,3397,1.54,54244,2668,1.21,302054,99,221250,483698,221,207,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108VT46374,live,76.6,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:32:55.380Z,229,283,80.92,53971,145824,63.03,53975,64440,27.85,54270,10208,4.41,54243,4605,1.99,54245,3503,1.51,54244,2790,1.21,302054,99,231370,483698,229,217,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108VT46374,live,80.56,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:33:52.806Z,237,283,83.75,53971,153013,62.88,53975,67976,27.93,54270,10854,4.46,54243,4838,1.99,54245,3729,1.53,54244,2936,1.21,302054,99,243346,483698,237,228,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108VT46374,live,82.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:34:29.453Z,243,283,85.87,53971,155405,62.67,53975,69627,28.08,54270,11099,4.48,54243,4948,2.0,54245,3885,1.57,54244,2992,1.21,302054,99,247956,483698,243,232,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,20221108VT46374,live,82.36,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:34:32.876Z,244,283,86.22,53971,155964,62.7,53975,69827,28.07,54270,11111,4.47,54243,4962,1.99,54245,3899,1.57,54244,3000,1.21,302054,99,248763,483698,244,233,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108VT46374,live,83.47,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:36:01.741Z,249,283,87.99,53971,158140,62.73,53975,70665,28.03,54270,11263,4.47,54243,5012,1.99,54245,3973,1.58,54244,3060,1.21,302054,99,252113,483698,249,236,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108VT46374,live,83.57,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:37:36.230Z,250,283,88.34,53971,158280,62.71,53975,70780,28.04,54270,11284,4.47,54243,5018,1.99,54245,3979,1.58,54244,3072,1.22,302054,99,252413,483698,250,236,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,20221108VT46374,live,84.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:40:51.577Z,250,283,88.34,53971,158280,62.71,53975,70780,28.04,54270,11284,4.47,54243,5018,1.99,54245,3979,1.58,54244,3072,1.22,300492,99,252413,483698,250,238,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108VT46374,live,84.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:41:43.267Z,250,283,88.34,53971,158280,62.71,53975,70780,28.04,54270,11284,4.47,54243,5018,1.99,54245,3979,1.58,54244,3072,1.22,300492,99,252413,483698,250,238,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,20221108VT46374,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:47:25.589Z,251,283,88.69,53971,158425,62.69,53975,70889,28.05,54270,11294,4.47,54243,5029,1.99,54245,3995,1.58,54244,3072,1.22,300492,99,252704,483698,251,238,1.0,0.0,X,2022-11-09T03:21:55.840Z
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,20221108VT46374,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:51:56.006Z,251,283,88.69,53971,158425,62.69,53975,70889,28.05,54270,11294,4.47,54243,5029,1.99,54245,3995,1.58,54244,3072,1.22,300492,99,252704,483698,251,238,1.0,0.0,X,2022-11-09T03:21:55.840Z
