captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18826.first,candidates.18826.last,candidates.18826.incumbent,candidates.18826.party,candidates.18826.candidateID,candidates.18826.ballotOrder,candidates.18826.polID,candidates.18826.polNum,candidates.18826.electWon,candidates.22551.first,candidates.22551.last,candidates.22551.party,candidates.22551.candidateID,candidates.22551.ballotOrder,candidates.22551.polID,candidates.22551.polNum,candidates.22551.electWon,candidates.22761.first,candidates.22761.last,candidates.22761.party,candidates.22761.candidateID,candidates.22761.ballotOrder,candidates.22761.polID,candidates.22761.polNum,candidates.22761.electWon,candidates.22762.first,candidates.22762.last,candidates.22762.party,candidates.22762.candidateID,candidates.22762.ballotOrder,candidates.22762.polID,candidates.22762.polNum,candidates.22762.electWon,candidates.18826.winnerDateTime,isCertified
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,315216,95,182469,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667971525,2022-11-08 23:25:25 -0600,8a3d225df35b90ad7577e78c738af67af6cd9c8b,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,307814,95,202238,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,305455,95,214156,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,305741,95,218445,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667974184,2022-11-09 00:09:44 -0600,5e29bdc6dd3e2b02c04e87a98f0009af6b85de6f,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303465,95,248686,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303292,95,257874,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667975941,2022-11-09 00:39:01 -0600,824726c09f3a54d568715997d5b46bff5c7f219d,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303292,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667976834,2022-11-09 00:53:54 -0600,66d316822c5fe8194918b7a1fd16a85b82525509,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303297,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303292,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667977035,2022-11-09 00:57:15 -0600,89983779edad63b3a09a72677c82618581111910,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303297,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667977118,2022-11-09 00:58:38 -0600,166d3636d4ad2b271b1961e941eeb74972fe2b9a,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303292,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303297,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,303527,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,303297,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,,
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,303527,95,261234,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667978542,2022-11-09 01:22:22 -0600,643a62c46ea55cf4fad03f9b86a6bd47ba933cb2,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,305752,95,272389,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981204,2022-11-09 02:06:44 -0600,09a8563a8daa3136c9787fc4f73c6b797a1fddf0,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981363,2022-11-09 02:09:23 -0600,bfa0f0af48aad4f07dbb25f4832040f613fe6f03,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281473,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981404,2022-11-09 02:10:04 -0600,e09740c31d10d15245b40b33933c939d855e3457,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281480,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981443,2022-11-09 02:10:43 -0600,7cffe27ed1e74c6f72f6bbb8eb945d7366a075bf,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981483,2022-11-09 02:11:23 -0600,71b7e139fa561afc8a43f66a3db53706a14f3cc6,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281480,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981523,2022-11-09 02:12:03 -0600,c8fb7bc9a3bbb68a30573d2004f14a44847334fa,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981563,2022-11-09 02:12:43 -0600,1a72bb9afe5de6d72d064bda241592377cc63fb1,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281480,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981723,2022-11-09 02:15:23 -0600,ed0d693023b7325c0034a40bd5e527fb691b30d5,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667981963,2022-11-09 02:19:23 -0600,27628ad8c215439f4566e17bc920c9c4e5beb919,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281480,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667982002,2022-11-09 02:20:02 -0600,55d43d6174b4d852acbda6bae98fc1f4f93cabfe,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314495,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667982042,2022-11-09 02:20:42 -0600,1e1b79cb7bc9522db41bc5476a7c87eefd10c31c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,314501,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667982953,2022-11-09 02:35:53 -0600,13d6d4b4c5dace7f7aa45ed141b768f0bd488e4b,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,317067,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667988285,2022-11-09 04:04:45 -0600,3a046959858a4041f5517a42088d646fd69d0b20,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,316486,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
1667990004,2022-11-09 04:33:24 -0600,b5512043c807372aece5d9552635d27376720fc2,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,310729,95,281549,797249,True,20221108CT7009,2022-11-08,CT,18826,Joe,Courtney,True,Dem,18826,1,1231,12779,0,Mike,France,GOP,22551,2,71294,14060,0,William,Hall,Lib,22761,3,71814,15091,0,Kevin,Blacker,Grn,22762,4,71815,15092,0,2022-11-09T06:57:31.728Z,
