captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.53107.first,candidates.53107.last,candidates.53107.party,candidates.53107.candidateID,candidates.53107.ballotOrder,candidates.53107.polID,candidates.53107.polNum,candidates.53107.electWon,candidates.53117.first,candidates.53117.last,candidates.53117.abbrv,candidates.53117.party,candidates.53117.candidateID,candidates.53117.ballotOrder,candidates.53117.polID,candidates.53117.polNum,candidates.53117.electWon,candidates.53518.first,candidates.53518.last,candidates.53518.abbrv,candidates.53518.party,candidates.53518.candidateID,candidates.53518.ballotOrder,candidates.53518.polID,candidates.53518.polNum,candidates.53518.electWon,candidates.53519.first,candidates.53519.last,candidates.53519.party,candidates.53519.candidateID,candidates.53519.ballotOrder,candidates.53519.polID,candidates.53519.polNum,candidates.53519.electWon,candidates.53520.first,candidates.53520.last,candidates.53520.party,candidates.53520.candidateID,candidates.53520.ballotOrder,candidates.53520.polID,candidates.53520.polNum,candidates.53520.electWon,candidates.53107.winnerDateTime,isCertified
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4253246,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,,
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4532966,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4560314,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,,
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4703080,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,,
1667971614,2022-11-08 23:26:54 -0600,3e2db293b352d34f57f22cada11d4f92f345178d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4844026,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4848666,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4886512,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4848666,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4860552,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667973424,2022-11-08 23:57:04 -0600,af3468c86121e4f756caa76aafa8fe74e6306883,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4886512,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667974269,2022-11-09 00:11:09 -0600,13a14ca127ca598b674838e5aa250bed9ab33b53,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4946624,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667975114,2022-11-09 00:25:14 -0600,7de9a48755736c6c6b0e73777ec236e813c5ce50,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,4975021,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5017090,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5041667,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667976875,2022-11-09 00:54:35 -0600,aef5a4a9a30b34f946f3098786ce9297f77ec589,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5047116,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5041667,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667977327,2022-11-09 01:02:07 -0600,384f6f6bf04bdb7a89e98ac973406bc3b1a77127,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5047116,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5041667,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5047116,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5087669,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667979151,2022-11-09 01:32:31 -0600,23ce0f4830a99133cc9910a2938647202fdaf642,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5096710,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667979192,2022-11-09 01:33:12 -0600,bdaf4fc12fe65f7bcce0f8063c33ccd41427f273,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,95,5087669,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667979271,2022-11-09 01:34:31 -0600,36151de64a934e0a3464c1509e2a12dbafec30ba,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5096710,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5129311,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667980498,2022-11-09 01:54:58 -0600,080f852a8c127ca7a693ce7339f054df2661fd43,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5096710,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667980544,2022-11-09 01:55:44 -0600,e9aeb01a2451c25a148402fe614f0089c5823e3c,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5129311,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667981805,2022-11-09 02:16:45 -0600,cef5b5fb19b6f6b9bd4c9e58e7a861d84a08f22a,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5129676,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5129698,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5134818,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667986752,2022-11-09 03:39:12 -0600,64c9b2e34cc426d9eb690d684a4c1ca2c713909d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5705353,99,5134818,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667986832,2022-11-09 03:40:32 -0600,b373c908906d2030d8c480d824b2d4d247fcda92,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5900000,99,5134818,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667986872,2022-11-09 03:41:12 -0600,f878f3b60e8ceb3542d6c044870ffba85849690d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5705353,99,5134818,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667988922,2022-11-09 04:15:22 -0600,f2fa14f9c9cdc4848abee151cdeb35c28ce0f80a,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5705353,99,5150000,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667989964,2022-11-09 04:32:44 -0600,e12368fd650f7327d8a65280bef2d437245f4e91,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5705353,99,5154462,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667991808,2022-11-09 05:03:28 -0600,6e79d4561ecabf659261f5e34d872fecf5e7fe40,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5542432,99,5154462,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667991925,2022-11-09 05:05:25 -0600,7f8e90c532848c2501088cbbf22071fe97acd95d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5705353,99,5154462,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667991964,2022-11-09 05:06:04 -0600,b45ffe060c310f201e9a37674a08c7334d499d0b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5542432,99,5154462,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1667997878,2022-11-09 06:44:38 -0600,8b611d606153bf4ac53a13c45b1327d8b035cd8a,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5542432,99,5163892,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1668000362,2022-11-09 07:26:02 -0600,38f37edd53633e400e00c1099cdca86e62e745de,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5542432,99,5167800,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1668002005,2022-11-09 07:53:25 -0600,b0c6e8d8ad99c39fa74bb85e522c86501e5df9c1,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5542432,99,5172807,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
1668005278,2022-11-09 08:47:58 -0600,2bc6c1c3f3df8fc59c24634625c7cdaaead10398,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,G,Governor,Tom,Wolf,Wolf,Dem,50216,63485,44827,True,True,True,5542432,99,5173412,8795652,True,20221108PA39292,2022-11-08,PA,Josh,Shapiro,Dem,53107,1,70066,43320,0,Douglas,Mastriano,Mastrian,GOP,53117,2,66451,45737,0,Matt,Hackenburg,Hacknbrg,Lib,53518,3,71362,46471,0,Christina,Digiulio,Grn,53519,4,71363,46470,0,Joseph,Soloski,Key,53520,5,71361,45761,0,2022-11-09T05:16:15.540Z,
