captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.25762.first,candidates.25762.last,candidates.25762.abbrv,candidates.25762.incumbent,candidates.25762.party,candidates.25762.candidateID,candidates.25762.ballotOrder,candidates.25762.polID,candidates.25762.polNum,candidates.25762.electWon,candidates.29267.first,candidates.29267.last,candidates.29267.party,candidates.29267.candidateID,candidates.29267.ballotOrder,candidates.29267.polID,candidates.29267.polNum,candidates.29267.electWon,candidates.25762.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IL-20221108_Eday80,14,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,0,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,IL-20221108_Eday80,14,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,0,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,0,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,17939,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,35074,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,36336,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,41934,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,43368,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 10,10,241056,99,220701,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 10,10,241056,99,220701,854941,True,20221108IL15999,2022-11-08,IL,25762,Brad,Schneider,Schneidr,True,Dem,25762,2,61646,20752,0,Joseph,Severino,GOP,29267,1,71092,23032,0,2022-11-09T04:49:57.371Z
