captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.7817.last,candidates.7817.party,candidates.7817.candidateID,candidates.7817.ballotOrder,candidates.7817.polID,candidates.7817.polNum,candidates.7817.electWon,candidates.7818.last,candidates.7818.party,candidates.7818.candidateID,candidates.7818.ballotOrder,candidates.7818.polID,candidates.7818.polNum,candidates.7818.electWon,raceCallStatus,candidates.7818.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,KS-20221108_Eday80,17,Ballot Issue,G,Awaiting Poll Close,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,0,1929972,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,KS-20221108_Eday80,17,Ballot Issue,G,Awaiting Poll Close,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,0,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,0,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,7177,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,116321,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,123165,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,262011,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,275089,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,311283,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,KS-20221108_Eday80,17,Ballot Issue,G,Active Tabulation,I,Constitutional Amendment,Establish procedures,True,True,1 - Legislative Oversight,1,1100000,99,529580,1951099,True,20221108KS17752,2022-11-08,KS,Yes,Yes,7817,1,2,20044,0,No,No,7818,2,3,20045,0,,
