captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.14399.last,candidates.14399.party,candidates.14399.candidateID,candidates.14399.ballotOrder,candidates.14399.polID,candidates.14399.polNum,candidates.14399.electWon,candidates.14400.last,candidates.14400.party,candidates.14400.candidateID,candidates.14400.ballotOrder,candidates.14400.polID,candidates.14400.polNum,candidates.14400.electWon,raceCallStatus,candidates.14400.winnerDateTime
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,372128,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,453597,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,532429,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,568172,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,617885,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,636872,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,655097,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,673302,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667970241,2022-11-08 23:04:01 -0600,d53bae4b64596045c97e6eb2ac077f70fc0cec78,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,780962,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,782666,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,,
