captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108TN43011,live,12.68,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:00:57.706Z,16,228,7.02,48389,22662,75.02,50754,6213,20.57,50953,764,2.53,50956,281,0.93,50955,109,0.36,50954,91,0.3,50952,87,0.29,238248,99,30207,962792,16,29,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108TN43011,live,13.68,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:06:38.839Z,23,228,10.09,48389,24634,75.61,50754,6548,20.1,50953,779,2.39,50956,312,0.96,50955,113,0.35,50954,107,0.33,50952,89,0.27,238248,99,32582,962792,23,31,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108TN43011,live,13.68,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:09:21.180Z,23,228,10.09,48389,24634,75.61,50754,6548,20.1,50953,779,2.39,50956,312,0.96,50955,113,0.35,50954,107,0.33,50952,89,0.27,238248,99,32582,962792,23,31,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108TN43011,live,13.68,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:12:35.312Z,23,228,10.09,48389,24634,75.61,50754,6548,20.1,50953,779,2.39,50956,312,0.96,50955,113,0.35,50954,107,0.33,50952,89,0.27,238248,99,32582,962792,23,31,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108TN43011,live,15.57,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:22:58.002Z,28,228,12.28,48389,28486,76.79,50754,7096,19.13,50953,808,2.18,50956,373,1.01,50955,121,0.33,50954,120,0.32,50952,92,0.25,238248,99,37096,962792,28,36,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108TN43011,live,16.55,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:27:12.842Z,39,228,17.11,48389,30492,77.35,50754,7355,18.66,50953,834,2.12,50956,390,0.99,50954,129,0.33,50955,124,0.31,50952,95,0.24,238248,99,39419,962792,39,38,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108TN43011,live,21.57,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:34:01.490Z,73,228,32.02,48389,39112,78.2,50754,8955,17.9,50953,930,1.86,50956,485,0.97,50955,218,0.44,50954,166,0.33,50952,151,0.3,231882,99,50017,962792,73,49,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108TN43011,live,24.64,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:39:15.816Z,73,228,32.02,48389,44524,77.94,50754,10146,17.76,50953,1328,2.32,50956,532,0.93,50955,233,0.41,50954,201,0.35,50952,165,0.29,231882,99,57129,962792,73,56,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108TN43011,live,24.64,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:03:04.543Z,73,228,32.02,48389,44524,77.94,50754,10146,17.76,50953,1328,2.32,50956,532,0.93,50955,233,0.41,50954,201,0.35,50952,165,0.29,231882,99,57129,962792,73,56,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108TN43011,live,25.42,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:10:54.357Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,231882,99,58938,962792,79,58,0.0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108TN43011,live,25.42,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:16:05.358Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,231882,99,58938,962792,79,58,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108TN43011,live,26.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:22:44.440Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,226396,99,58938,962792,79,59,0.0,X,2022-11-09T03:22:29.076Z
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108TN43011,live,26.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:22:59.152Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,226396,99,58938,962792,79,59,0.0,X,2022-11-09T03:22:29.076Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108TN43011,live,26.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:32:01.459Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,226396,99,58938,962792,79,59,0.0,X,2022-11-09T03:22:29.076Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108TN43011,live,26.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:35:50.450Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,226396,99,58938,962792,79,59,0.0,X,2022-11-09T03:22:29.076Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108TN43011,live,26.03,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:41:52.512Z,79,228,34.65,48389,46182,78.36,50754,10229,17.36,50953,1367,2.32,50956,550,0.93,50955,233,0.4,50954,206,0.35,50952,171,0.29,226396,99,58938,962792,79,59,0.0,X,2022-11-09T03:22:29.076Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108TN43011,live,53.52,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:52:03.257Z,105,228,46.05,48389,84991,70.14,50754,31858,26.29,50953,1888,1.56,50956,1182,0.98,50954,496,0.41,50955,420,0.35,50952,330,0.27,226396,99,121165,962792,105,122,0.0,X,2022-11-09T03:22:29.076Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108TN43011,live,56.34,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:06:39.623Z,123,228,53.95,48389,89754,70.37,50754,33209,26.04,50953,2006,1.57,50956,1282,1.01,50954,517,0.41,50955,431,0.34,50952,343,0.27,226396,99,127542,962792,123,128,0.0,X,2022-11-09T03:22:29.076Z
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108TN43011,live,59.59,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:11:34.217Z,137,228,60.09,48389,95347,70.68,50754,34783,25.78,50953,2047,1.52,50956,1359,1.01,50954,544,0.4,50955,467,0.35,50952,356,0.26,226396,99,134903,962792,137,136,0.0,X,2022-11-09T03:22:29.076Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108TN43011,live,65.21,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:14:31.408Z,163,228,71.49,48389,104225,70.6,50754,37984,25.73,50953,2397,1.62,50956,1534,1.04,50954,592,0.4,50955,505,0.34,50952,387,0.26,226396,99,147624,962792,163,149,0.0,X,2022-11-09T03:22:29.076Z
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108TN43011,live,68.09,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:28:19.628Z,163,228,71.49,48389,104225,70.6,50754,37984,25.73,50953,2397,1.62,50956,1534,1.04,50954,592,0.4,50955,505,0.34,50952,387,0.26,216817,99,147624,962792,163,155,0.0,X,2022-11-09T03:22:29.076Z
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108TN43011,live,70.66,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:31:34.843Z,167,228,73.25,48389,107206,69.98,50754,40407,26.37,50953,2435,1.59,50956,1600,1.04,50954,626,0.41,50955,532,0.35,50952,398,0.26,216817,99,153204,962792,167,161,0.0,X,2022-11-09T03:22:29.076Z
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,20221108TN43011,live,71.47,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:49:36.624Z,170,228,74.56,48389,108507,70.02,50754,40822,26.34,50953,2440,1.57,50956,1624,1.05,50954,631,0.41,50955,539,0.35,50952,399,0.26,216817,99,154962,962792,170,163,0.0,X,2022-11-09T03:22:29.076Z
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108TN43011,live,82.67,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:59.334Z,170,228,74.56,48389,108507,70.02,50754,40822,26.34,50953,2440,1.57,50956,1624,1.05,50954,631,0.41,50955,539,0.35,50952,399,0.26,187457,99,154962,962792,170,188,0.0,X,2022-11-09T03:22:29.076Z
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108TN43011,live,82.67,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:54:52.877Z,170,228,74.56,48389,108507,70.02,50754,40822,26.34,50953,2440,1.57,50956,1624,1.05,50954,631,0.41,50955,539,0.35,50952,399,0.26,187457,99,154962,962792,170,188,0.0,X,2022-11-09T03:22:29.076Z
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108TN43011,live,82.67,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:55:18.179Z,170,228,74.56,48389,108507,70.02,50754,40822,26.34,50953,2440,1.57,50956,1624,1.05,50954,631,0.41,50955,539,0.35,50952,399,0.26,187457,99,154962,962792,170,188,0.0,X,2022-11-09T03:22:29.076Z
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108TN43011,live,79.95,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:58:17.707Z,170,228,74.56,48389,108507,70.02,50754,40822,26.34,50953,2440,1.57,50956,1624,1.05,50954,631,0.41,50955,539,0.35,50952,399,0.26,193830,99,154962,962792,170,182,0.0,X,2022-11-09T03:22:29.076Z
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,20221108TN43011,live,79.95,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:07:03.782Z,170,228,74.56,48389,108507,70.02,50754,40822,26.34,50953,2440,1.57,50956,1624,1.05,50954,631,0.41,50955,539,0.35,50952,399,0.26,193830,99,154962,962792,170,182,0.0,X,2022-11-09T03:22:29.076Z
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:47:35.178Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:57:32.716Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667974853,2022-11-09 00:20:53 -0600,675e67cf8102db01ebf6f3cc46b2432f97e9dfb7,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:20:12.843Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,20221108TN43011,live,85.11,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:37:51.142Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,183295,99,155994,962792,171,194,0.0,X,2022-11-09T03:22:29.076Z
1667975941,2022-11-09 00:39:01 -0600,824726c09f3a54d568715997d5b46bff5c7f219d,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:38:06.263Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667979473,2022-11-09 01:37:53 -0600,5d943cd360aaf4835af0f146a5a7aa603bfdd4cb,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:37:08.647Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667979514,2022-11-09 01:38:34 -0600,3beafacc3bafd5d436073bbd9a0ee742070d2376,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:37:50.905Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667979647,2022-11-09 01:40:47 -0600,7abb1af5d8a57363e01f3459ad06df304ed6bc82,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:39:45.541Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:41:13.197Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667983595,2022-11-09 02:46:35 -0600,2dd0aebbae72cb28f364a323cce9d6d3c29ae669,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T08:43:08.862Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667984643,2022-11-09 03:04:03 -0600,c379357a888a5ba9047063da02c1ed2809e3ab76,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:02:46.928Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667985011,2022-11-09 03:10:11 -0600,0743f6f16071cb28a6e8a0e363705623355a94c0,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:09:46.945Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:11:42.094Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:13:20.417Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667985515,2022-11-09 03:18:35 -0600,31dd34586ab7b0bee9484705570a9db12d11e661,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:17:48.934Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:19:36.696Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667986791,2022-11-09 03:39:51 -0600,9a50c153b47784532606d145b7458db430ba2b1b,20221108TN43011,live,86.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:38:24.202Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,179887,99,155994,962792,171,198,0.0,X,2022-11-09T03:22:29.076Z
1667986912,2022-11-09 03:41:52 -0600,111328f8f980c2017f6b147fde38e9a3f7e11bab,20221108TN43011,live,85.11,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:41:19.647Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,183295,99,155994,962792,171,194,0.0,X,2022-11-09T03:22:29.076Z
1667986953,2022-11-09 03:42:33 -0600,51be597c001c6c5434ef9f3580d61ba1517ecc1b,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:41:30.454Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1667987156,2022-11-09 03:45:56 -0600,b0834d18baef8f9e56b541ac7d7fd923dfd61279,20221108TN43011,live,85.11,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:45:25.110Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,183295,99,155994,962792,171,194,0.0,X,2022-11-09T03:22:29.076Z
1667987197,2022-11-09 03:46:37 -0600,c6de9a5ef91cb16901f36d62fb2513f293fa8ed2,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:45:35.655Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
