captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18686.first,candidates.18686.last,candidates.18686.abbrv,candidates.18686.party,candidates.18686.incumbent,candidates.18686.candidateID,candidates.18686.polID,candidates.18686.ballotOrder,candidates.18686.polNum,candidates.18686.electWon,candidates.22984.first,candidates.22984.last,candidates.22984.party,candidates.22984.candidateID,candidates.22984.polID,candidates.22984.ballotOrder,candidates.22984.polNum,candidates.22984.electWon,candidates.18686.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 26,26,282813,99,0,2055080,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 26,26,297441,99,0,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,0,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,8817,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,113111,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,114471,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,115012,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667983841,2022-11-09 02:50:41 -0600,193695bfa5205d54cf0a283dfe143de9c0437045,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,126192,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667985822,2022-11-09 03:23:42 -0600,fe208075ec8f2013e218507464df245c10479ee1,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,129545,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
1667986752,2022-11-09 03:39:12 -0600,64c9b2e34cc426d9eb690d684a4c1ca2c713909d,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 26,26,297441,90,130000,2054621,True,20221108CA5716,2022-11-08,CA,18686,Julia,Brownley,Brownly,Dem,True,18686,62395,1,10988,0,Matt,Jacobs,GOP,22984,70585,2,13793,0,,
