captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MI23816,live,0.0,MI,Michigan,23,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T16:44:31.545Z,0,410,0.0,37361,0,0.0,37973,0,0.0,37390,0,0.0,318974,99,0,1308008,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MI23816,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T20:07:59.678Z,0,410,0.0,37361,0,0.0,37973,0,0.0,37390,0,0.0,318974,99,0,1308008,0,0,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108MI23816,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:00:29.047Z,0,410,0.0,37361,0,0.0,37973,0,0.0,37390,0,0.0,318974,99,0,1308008,0,0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108MI23816,live,5.99,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:05.968Z,0,410,0.0,37361,16303,85.31,37390,2527,13.22,37973,280,1.47,318974,99,19110,1308008,0,25,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108MI23816,live,5.99,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:43:18.875Z,0,410,0.0,37361,16303,85.31,37390,2527,13.22,37973,280,1.47,318974,99,19110,1308008,0,25,0.0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108MI23816,live,6.58,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:52:28.805Z,3,410,0.73,37361,17517,83.5,37390,3153,15.03,37973,308,1.47,318974,99,20978,1308008,3,27,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108MI23816,live,6.58,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:04:13.552Z,3,410,0.73,37361,17517,83.5,37390,3153,15.03,37973,308,1.47,318974,99,20978,1308008,3,27,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108MI23816,live,6.58,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:09:29.254Z,3,410,0.73,37361,17517,83.5,37390,3153,15.03,37973,308,1.47,318974,99,20978,1308008,3,27,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108MI23816,live,6.97,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:10:32.474Z,5,410,1.22,37361,18467,83.03,37390,3448,15.5,37973,326,1.47,318974,99,22241,1308008,5,29,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108MI23816,live,6.97,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:32:08.807Z,5,410,1.22,37361,18467,83.03,37390,3448,15.5,37973,326,1.47,318974,99,22241,1308008,5,29,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108MI23816,live,7.12,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:43:16.937Z,6,410,1.46,37361,18710,82.42,37390,3660,16.12,37973,332,1.46,318974,99,22702,1308008,6,29,0.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108MI23816,live,7.48,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:24:28.954Z,8,410,1.95,37361,19327,81.05,37390,4168,17.48,37973,350,1.47,318974,99,23845,1308008,8,31,0.0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108MI23816,live,14.74,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:27:37.452Z,8,410,1.95,37361,41613,88.5,37390,4808,10.23,37973,599,1.27,318974,99,47020,1308008,8,60,0.0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108MI23816,live,14.74,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:35:54.089Z,8,410,1.95,37361,41613,88.5,37390,4808,10.23,37973,599,1.27,318974,99,47020,1308008,8,60,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108MI23816,live,15.61,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:48:30.104Z,13,410,3.17,37361,43385,87.12,37390,5767,11.58,37973,647,1.3,318974,99,49799,1308008,13,64,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108MI23816,live,15.98,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:02:16.614Z,15,410,3.66,37361,44318,86.96,37390,5974,11.72,37973,672,1.32,318974,99,50964,1308008,15,66,0.0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108MI23816,live,18.07,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:35:31.998Z,27,410,6.59,37361,49655,86.14,37390,7187,12.47,37973,803,1.39,318974,99,57645,1308008,27,74,0.0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108MI23816,live,18.07,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:37:33.807Z,27,410,6.59,37361,49655,86.14,37390,7187,12.47,37973,803,1.39,318974,99,57645,1308008,27,74,0.0,,
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,20221108MI23816,live,19.54,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:49:49.737Z,36,410,8.78,37361,53683,86.12,37390,7743,12.42,37973,907,1.46,318974,99,62333,1308008,36,80,0.0,,
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108MI23816,live,19.54,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:22.948Z,36,410,8.78,37361,53683,86.12,37390,7743,12.42,37973,907,1.46,318974,99,62333,1308008,36,80,0.0,,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108MI23816,live,20.6,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:06:07.062Z,41,410,10.0,37361,56633,86.2,37390,8081,12.3,37973,983,1.5,318974,99,65697,1308008,41,84,0.0,,
