captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.45704.first,candidates.45704.last,candidates.45704.party,candidates.45704.candidateID,candidates.45704.polID,candidates.45704.ballotOrder,candidates.45704.polNum,candidates.45704.electWon,candidates.45705.first,candidates.45705.last,candidates.45705.party,candidates.45705.incumbent,candidates.45705.candidateID,candidates.45705.polID,candidates.45705.ballotOrder,candidates.45705.polNum,candidates.45705.electWon,candidates.45705.winnerDateTime,isCertified
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,262780,99,260510,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1667973028,2022-11-08 23:50:28 -0600,a3d91b8cb9f4b51cad939bdf33c45f8678401177,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,260510,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668113114,2022-11-10 14:45:14 -0600,bfe37c931c3ec1d19288a993a2ef4899102141e9,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,260562,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668531032,2022-11-15 10:50:32 -0600,07ea86e41d6f6f76d77a330af7c39e68529f32f1,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,260563,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668730363,2022-11-17 18:12:43 -0600,3f1ce21f12d53f0158d49860f114ce2b64e90bcc,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,260825,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668734566,2022-11-17 19:22:46 -0600,e2fe15c47879a9ed709a3a1b5640bad4fe9bedf7,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,261291,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668742058,2022-11-17 21:27:38 -0600,fc05064cb67d0d889aad2115f4a1277c3e527f35,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,261907,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668789583,2022-11-18 10:39:43 -0600,c1efc7a33c77f593048607aa3bc1b2e6daec3dec,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,261956,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668790568,2022-11-18 10:56:08 -0600,6e673b2d29ab7fdbf82f3f106532421a4136327d,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,263188,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668808218,2022-11-18 15:50:18 -0600,31bdea45c329cf384c63d915329f1ea0000a245c,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,263141,99,263190,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668878214,2022-11-19 11:16:54 -0600,edca38d25b793bc8cdcf07b4c2dbea7ed7f727c4,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 8,8,263373,99,263190,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668885087,2022-11-19 13:11:27 -0600,aec2b043fc8b6f1562a213cbec243805a10abcfe,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 8,8,264618,99,263190,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1668918696,2022-11-19 22:31:36 -0600,fbe64c8ad37c3c7a64c87fd923f8fc1d83939f14,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 8,8,265480,99,263190,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1669130617,2022-11-22 09:23:37 -0600,0712165f6c98230c0eeaefc41be2168ccaec3caa,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,265480,99,263190,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,
1669140216,2022-11-22 12:03:36 -0600,1fdf77dc586f3e91ac085fd8194a49075e0e4ff4,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,265480,99,263190,1044651,True,20221108NC35390,2022-11-08,NC,45705,Scott,Huffman,Dem,45704,66320,1,38407,0,Dan,Bishop,GOP,True,45705,68365,2,37643,0,2022-11-09T01:48:02.376Z,False
