captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.56615.first,candidates.56615.last,candidates.56615.incumbent,candidates.56615.party,candidates.56615.candidateID,candidates.56615.ballotOrder,candidates.56615.polID,candidates.56615.polNum,candidates.56615.electWon,candidates.62941.first,candidates.62941.last,candidates.62941.party,candidates.62941.candidateID,candidates.62941.ballotOrder,candidates.62941.polID,candidates.62941.polNum,candidates.62941.electWon,candidates.63486.first,candidates.63486.last,candidates.63486.party,candidates.63486.candidateID,candidates.63486.ballotOrder,candidates.63486.polID,candidates.63486.polNum,candidates.63486.electWon,candidates.56615.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,TX-20221108_Eday80,44,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,0,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,0,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,54934,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,103753,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,68119,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,103753,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,119590,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,110591,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,124302,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,134075,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
