captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:28:42.766Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T20:30:05.680Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667947695,2022-11-08 22:48:15 +0000,d34bad58f4d41f9cfcdcd94796fa010d33630ef0,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:44:06.653Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667949299,2022-11-08 23:14:59 +0000,b334f05b75bafb94958f7797e615fb57e746d9de,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:13:39.167Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:16:52.154Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:31:24.955Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667951453,2022-11-08 23:50:53 +0000,51814c015a687d0f6e1b2067a56d2aa6de446931,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:45:45.787Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667951984,2022-11-08 23:59:44 +0000,1d5f0496addabb850b6478bc4089a95c0ef07c4b,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:55:53.863Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667952827,2022-11-09 00:13:47 +0000,e67364b5505081c4cca0f28ef8e8d84768d1cc02,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T00:10:25.917Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T00:18:05.231Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T00:19:44.655Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,20221108TX45880,live,0.0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:00:39.900Z,0,315,0.0,56615,0,0.0,63486,0,0.0,62941,0,0.0,265973,99,0,1141652,0,0,,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108TX45880,live,20.65,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:04:53.649Z,0,315,0.0,56615,27707,50.44,62941,26034,47.39,63486,1193,2.17,265973,99,54934,1141652,0,65,0.0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108TX45880,live,20.65,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:09:05.700Z,0,315,0.0,56615,27707,50.44,62941,26034,47.39,63486,1193,2.17,265973,99,54934,1141652,0,65,0.0,,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108TX45880,live,25.61,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:14:21.649Z,0,315,0.0,62941,33573,49.29,56615,33056,48.53,63486,1490,2.19,265973,99,68119,1141652,0,81,1.0,0.0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108TX45880,live,25.61,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:18:11.071Z,0,315,0.0,62941,33573,49.29,56615,33056,48.53,63486,1490,2.19,265973,99,68119,1141652,0,81,1.0,0.0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108TX45880,live,39.01,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:24:10.126Z,0,315,0.0,56615,54912,52.93,62941,46525,44.84,63486,2316,2.23,265973,99,103753,1141652,0,123,0.0,1.0,,
