captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,uncontested,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.9702.first,candidates.9702.last,candidates.9702.incumbent,candidates.9702.party,candidates.9702.candidateID,candidates.9702.ballotOrder,candidates.9702.polID,candidates.9702.polNum,candidates.9702.electWon,candidates.9702.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday64,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,True,District 8,8,309669,99,0,864709,True,20221108AZ3924,2022-11-08,AZ,9702,Debbie,Lesko,True,GOP,9702,1,66086,5272,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,True,District 8,8,309669,99,0,864709,True,20221108AZ3924,2022-11-08,AZ,9702,Debbie,Lesko,True,GOP,9702,1,66086,5272,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,True,District 8,8,309669,99,0,864709,True,20221108AZ3924,2022-11-08,AZ,9702,Debbie,Lesko,True,GOP,9702,1,66086,5272,0,2022-11-09T03:01:51.009Z
