captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.47410.first,candidates.47410.last,candidates.47410.party,candidates.47410.candidateID,candidates.47410.polID,candidates.47410.ballotOrder,candidates.47410.polNum,candidates.47410.electWon,candidates.47411.first,candidates.47411.last,candidates.47411.party,candidates.47411.candidateID,candidates.47411.polID,candidates.47411.ballotOrder,candidates.47411.polNum,candidates.47411.electWon,candidates.47410.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OH-20221108_Eday62,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 7,7,331597,99,0,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OH-20221108_Eday80,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,0,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,OH-20221108_Eday80,36,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,0,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,6409,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,99985,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,105755,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,110294,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,160294,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,322553,99,178204,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,320059,99,178204,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,296633,99,147252,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,323632,99,157552,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,270923,99,174359,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
