captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.35878.first,candidates.35878.last,candidates.35878.incumbent,candidates.35878.party,candidates.35878.candidateID,candidates.35878.ballotOrder,candidates.35878.polID,candidates.35878.polNum,candidates.35878.electWon,candidates.37339.first,candidates.37339.last,candidates.37339.party,candidates.37339.candidateID,candidates.37339.ballotOrder,candidates.37339.polID,candidates.37339.polNum,candidates.37339.electWon,candidates.37955.first,candidates.37955.last,candidates.37955.party,candidates.37955.candidateID,candidates.37955.ballotOrder,candidates.37955.polID,candidates.37955.polNum,candidates.37955.electWon,candidates.37956.first,candidates.37956.last,candidates.37956.party,candidates.37956.candidateID,candidates.37956.ballotOrder,candidates.37956.polID,candidates.37956.polNum,candidates.37956.electWon,candidates.37976.first,candidates.37976.last,candidates.37976.party,candidates.37976.candidateID,candidates.37976.ballotOrder,candidates.37976.polID,candidates.37976.polNum,candidates.37976.electWon,candidates.37982.first,candidates.37982.last,candidates.37982.abbrv,candidates.37982.party,candidates.37982.candidateID,candidates.37982.ballotOrder,candidates.37982.polID,candidates.37982.polNum,candidates.37982.electWon,candidates.35878.winnerDateTime,isCertified
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,509690,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,513965,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,643727,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,650040,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,802362,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,911119,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1120084,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1344442,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1505430,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1491680,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1637840,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1675099,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,1910491,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,2093669,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,2190700,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667971395,2022-11-08 23:23:15 -0600,d97519c7c3720d6e80913290b35064b53dd231cc,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,2352969,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,2466217,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3072226,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3109219,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3095166,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667974225,2022-11-09 00:10:25 -0600,2985b4bedf5fc7a85a7f91a2caf4c7b14617e055,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3109219,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3095166,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667974399,2022-11-09 00:13:19 -0600,d8b138971a5b2dcea653b8ad14e8ae0ccdecaf13,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3109219,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3146317,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,,
1667975277,2022-11-09 00:27:57 -0600,17c095274dda52ebfb3b73285837dfacff37cb9b,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3204147,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,2022-11-09T06:20:49.006Z,
1667976225,2022-11-09 00:43:45 -0600,c783db16cb20062f52dbeb35e3ddece74a1360e9,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3344167,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,2022-11-09T06:20:49.006Z,
1667976875,2022-11-09 00:54:35 -0600,aef5a4a9a30b34f946f3098786ce9297f77ec589,MI-20221108_Eday80,23,General,G,Active Tabulation,Called,G,Governor,Gretchen,Whitmer,Dem,35878,55071,27578,True,True,True,4900000,99,3369550,8210166,True,20221108MI24074,2022-11-08,MI,35878,Gretchen,Whitmer,True,Dem,35878,1,55071,27578,0,Tudor,Dixon,GOP,37339,2,70816,30110,0,Mary,Buzuma,Lib,37955,3,62356,28548,0,Kevin,Hogan,Grn,37956,5,71658,30493,0,Daryl,Simpson,NLP,37976,6,71744,30501,0,Donna,Brandenburg,Brndnbrg,UST,37982,4,70820,30117,0,2022-11-09T06:20:49.006Z,
