captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NJ,34025,2,2022-11-09T00:00:00.000Z,FIPSCode,34025,0,2022-11-07T03:18:47.648Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,164245,99,0,189972,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-08T19:53:37.023Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,99,0,189972,0,0
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-08T22:23:59.850Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,99,0,189972,0,0
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T00:39:58.944Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:00:34.406Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:00:34.406Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:00:34.406Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:00:34.406Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:00:34.406Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:00:34.406Z,0,0.0,181,0,38226,0,0.0,39994,0,0.0,39955,0,0.0,39993,0,0.0,39995,0,0.0,39996,0,0.0,80630,90,0,189972,0,0
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:48:34.180Z,0,38.11,181,0,38226,15698,51.08,39955,14434,46.97,39993,225,0.73,39996,182,0.59,39994,126,0.41,39995,67,0.22,80630,90,30732,189972,0,69
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:52:00.108Z,0,38.11,181,0,38226,15698,51.08,39955,14434,46.97,39993,225,0.73,39996,182,0.59,39994,126,0.41,39995,67,0.22,80630,90,30732,189972,0,69
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T01:59:35.970Z,0,69.73,181,0,38226,32484,57.78,39955,22514,40.04,39993,434,0.77,39996,368,0.65,39994,307,0.55,39995,117,0.21,80630,90,56224,189972,0,126
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T02:05:10.487Z,0,69.73,181,0,38226,32484,57.78,39955,22514,40.04,39993,434,0.77,39996,368,0.65,39994,307,0.55,39995,117,0.21,80630,90,56224,189972,0,126
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T02:14:36.493Z,0,90.0,181,0,38226,43878,59.9,39955,27754,37.89,39993,589,0.8,39996,522,0.71,39994,357,0.49,39995,157,0.21,80630,90,73257,189972,0,163
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T02:14:36.493Z,0,90.0,181,0,38226,43878,59.9,39955,27754,37.89,39993,589,0.8,39996,522,0.71,39994,357,0.49,39995,157,0.21,80630,90,73257,189972,0,163
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,NJ,34025,2,2022-11-09T01:00:00.000Z,FIPSCode,34025,0,2022-11-09T02:19:58.510Z,0,90.0,181,0,38226,43878,59.9,39955,27754,37.89,39993,589,0.8,39996,522,0.71,39994,357,0.49,39995,157,0.21,80630,90,73257,189972,0,163
