captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,candidates.10.candidateID,candidates.10.voteCount,candidates.10.votePct,candidates.11.candidateID,candidates.11.voteCount,candidates.11.votePct,candidates.12.candidateID,candidates.12.voteCount,candidates.12.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-07T20:49:34.903Z,0,0.0,41,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,13216,99,0,28227,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-08T19:34:20.209Z,0,0.0,41,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,17078,99,0,28227,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:03:49.016Z,0,0.0,41,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,17078,99,0,28227,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:25:16.725Z,0,24.78,41,0.0,25319,2656,62.76,25327,788,18.62,25332,511,12.07,25335,75,1.77,25328,57,1.35,25330,52,1.23,25325,35,0.83,25333,34,0.8,25331,9,0.21,25334,6,0.14,25329,5,0.12,25336,3,0.07,25326,1,0.02,17078,99,4232,28227,0,10
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:25:16.725Z,0,24.78,41,0.0,25319,2656,62.76,25327,788,18.62,25332,511,12.07,25335,75,1.77,25328,57,1.35,25330,52,1.23,25325,35,0.83,25333,34,0.8,25331,9,0.21,25334,6,0.14,25329,5,0.12,25336,3,0.07,25326,1,0.02,17078,99,4232,28227,0,10
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:25:16.725Z,0,24.78,41,0.0,25319,2656,62.76,25327,788,18.62,25332,511,12.07,25335,75,1.77,25328,57,1.35,25330,52,1.23,25325,35,0.83,25333,34,0.8,25331,9,0.21,25334,6,0.14,25329,5,0.12,25336,3,0.07,25326,1,0.02,17078,99,4232,28227,0,10
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:45:31.741Z,0,24.78,41,0.0,25319,2656,62.76,25327,788,18.62,25332,511,12.07,25335,75,1.77,25328,57,1.35,25330,52,1.23,25325,35,0.83,25333,34,0.8,25331,9,0.21,25334,6,0.14,25329,5,0.12,25336,3,0.07,25326,1,0.02,17078,99,4232,28227,0,10
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:59:17.152Z,15,43.24,41,36.59,25319,4815,65.21,25327,1248,16.9,25332,806,10.92,25328,131,1.77,25335,114,1.54,25330,82,1.11,25325,69,0.93,25333,51,0.69,25331,25,0.34,25326,16,0.22,25329,11,0.15,25334,10,0.14,25336,6,0.08,17078,99,7384,28227,15,18
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T03:01:17.608Z,21,48.89,41,51.22,25319,5414,64.84,25327,1441,17.26,25332,885,10.6,25328,163,1.95,25335,128,1.53,25330,90,1.08,25325,84,1.01,25333,54,0.65,25331,32,0.38,25326,22,0.26,25334,13,0.16,25329,12,0.14,25336,12,0.14,17078,99,8350,28227,21,20
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T03:07:51.425Z,21,67.36,41,51.22,25319,5414,64.84,25327,1441,17.26,25332,885,10.6,25328,163,1.95,25335,128,1.53,25330,90,1.08,25325,84,1.01,25333,54,0.65,25331,32,0.38,25326,22,0.26,25334,13,0.16,25329,12,0.14,25336,12,0.14,12396,99,8350,28227,21,28
