captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,candidates.10.candidateID,candidates.10.voteCount,candidates.10.votePct,candidates.11.candidateID,candidates.11.voteCount,candidates.11.votePct,candidates.12.candidateID,candidates.12.voteCount,candidates.12.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-07T20:49:34.646Z,0,0.0,123,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,62739,99,0,126655,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-08T19:34:20.169Z,0,0.0,123,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,67566,99,0,126655,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:03:44.252Z,0,0.0,123,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,67566,99,0,126655,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:25:13.151Z,0,19.91,123,0.0,25319,9141,67.96,25332,1734,12.89,25327,1671,12.42,25335,261,1.94,25328,250,1.86,25333,109,0.81,25330,104,0.77,25331,63,0.47,25325,55,0.41,25334,39,0.29,25326,13,0.1,25329,8,0.06,25336,3,0.02,67566,99,13451,126655,0,24
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:25:13.151Z,0,19.91,123,0.0,25319,9141,67.96,25332,1734,12.89,25327,1671,12.42,25335,261,1.94,25328,250,1.86,25333,109,0.81,25330,104,0.77,25331,63,0.47,25325,55,0.41,25334,39,0.29,25326,13,0.1,25329,8,0.06,25336,3,0.02,67566,99,13451,126655,0,24
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:25:13.151Z,0,19.91,123,0.0,25319,9141,67.96,25332,1734,12.89,25327,1671,12.42,25335,261,1.94,25328,250,1.86,25333,109,0.81,25330,104,0.77,25331,63,0.47,25325,55,0.41,25334,39,0.29,25326,13,0.1,25329,8,0.06,25336,3,0.02,67566,99,13451,126655,0,24
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:45:25.317Z,0,19.91,123,0.0,25319,9141,67.96,25332,1734,12.89,25327,1671,12.42,25335,261,1.94,25328,250,1.86,25333,109,0.81,25330,104,0.77,25331,63,0.47,25325,55,0.41,25334,39,0.29,25326,13,0.1,25329,8,0.06,25336,3,0.02,67566,99,13451,126655,0,24
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:58:59.899Z,24,30.3,123,19.51,25319,12799,62.52,25327,3415,16.68,25332,2628,12.84,25328,427,2.09,25335,415,2.03,25330,209,1.02,25333,186,0.91,25325,123,0.6,25331,123,0.6,25334,82,0.4,25326,35,0.17,25329,20,0.1,25336,10,0.05,67566,99,20472,126655,24,37
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T02:58:59.899Z,24,30.3,123,19.51,25319,12799,62.52,25327,3415,16.68,25332,2628,12.84,25328,427,2.09,25335,415,2.03,25330,209,1.02,25333,186,0.91,25325,123,0.6,25331,123,0.6,25334,82,0.4,25326,35,0.17,25329,20,0.1,25336,10,0.05,67566,99,20472,126655,24,37
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:07:51.919Z,24,30.3,123,19.51,25319,12799,62.52,25327,3415,16.68,25332,2628,12.84,25328,427,2.09,25335,415,2.03,25330,209,1.02,25333,186,0.91,25325,123,0.6,25331,123,0.6,25334,82,0.4,25326,35,0.17,25329,20,0.1,25336,10,0.05,67566,99,20472,126655,24,37
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:11:57.373Z,50,41.86,123,40.65,25319,18248,64.52,25327,4464,15.78,25332,3303,11.68,25328,662,2.34,25335,527,1.86,25330,283,1.0,25333,228,0.81,25325,175,0.62,25331,160,0.57,25334,128,0.45,25326,49,0.17,25329,36,0.13,25336,18,0.06,67566,99,28281,126655,50,51
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:24:53.823Z,75,70.12,123,60.98,25319,25524,67.66,25327,5343,14.16,25332,3969,10.52,25328,926,2.45,25335,606,1.61,25330,331,0.88,25333,276,0.73,25325,230,0.61,25331,196,0.52,25334,171,0.45,25326,75,0.2,25329,50,0.13,25336,25,0.07,53793,99,37722,126655,75,86
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:26:28.083Z,82,73.26,123,66.67,25319,26718,67.8,25327,5551,14.09,25332,4102,10.41,25328,988,2.51,25335,630,1.6,25330,347,0.88,25333,288,0.73,25325,244,0.62,25331,205,0.52,25334,176,0.45,25326,80,0.2,25329,50,0.13,25336,29,0.07,53793,99,39408,126655,82,90
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:35:04.547Z,102,86.28,123,82.93,25319,32513,68.59,25327,6511,13.74,25332,4679,9.87,25328,1244,2.62,25335,733,1.55,25330,409,0.86,25333,345,0.73,25325,303,0.64,25331,239,0.5,25334,232,0.49,25326,96,0.2,25329,61,0.13,25336,38,0.08,54943,99,47403,126655,102,106
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:43:50.649Z,115,94.19,123,93.5,25319,35092,69.52,25327,6663,13.2,25332,4803,9.52,25328,1370,2.71,25335,740,1.47,25330,426,0.84,25333,354,0.7,25325,323,0.64,25331,254,0.5,25334,244,0.48,25326,105,0.21,25329,64,0.13,25336,40,0.08,53590,99,50478,126655,115,116
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:43:50.649Z,115,94.19,123,93.5,25319,35092,69.52,25327,6663,13.2,25332,4803,9.52,25328,1370,2.71,25335,740,1.47,25330,426,0.84,25333,354,0.7,25325,323,0.64,25331,254,0.5,25334,244,0.48,25326,105,0.21,25329,64,0.13,25336,40,0.08,53590,99,50478,126655,115,116
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:58:22.128Z,116,95.22,123,94.31,25319,35487,69.54,25327,6710,13.15,25332,4885,9.57,25328,1378,2.7,25335,745,1.46,25330,429,0.84,25333,357,0.7,25325,329,0.64,25331,257,0.5,25334,245,0.48,25326,105,0.21,25329,64,0.13,25336,40,0.08,53590,99,51031,126655,116,117
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:58:22.128Z,116,95.22,123,94.31,25319,35487,69.54,25327,6710,13.15,25332,4885,9.57,25328,1378,2.7,25335,745,1.46,25330,429,0.84,25333,357,0.7,25325,329,0.64,25331,257,0.5,25334,245,0.48,25326,105,0.21,25329,64,0.13,25336,40,0.08,53590,99,51031,126655,116,117
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T03:58:22.128Z,116,95.22,123,94.31,25319,35487,69.54,25327,6710,13.15,25332,4885,9.57,25328,1378,2.7,25335,745,1.46,25330,429,0.84,25333,357,0.7,25325,329,0.64,25331,257,0.5,25334,245,0.48,25326,105,0.21,25329,64,0.13,25336,40,0.08,53590,99,51031,126655,116,117
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.039Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,53590,99,53671,126655,123,122
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.039Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,53590,99,53671,126655,123,122
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.039Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,53590,99,53671,126655,123,122
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.039Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,53590,99,53671,126655,123,122
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.039Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,53590,99,53671,126655,123,122
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:24:26.039Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,53590,99,53671,126655,123,122
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:42:08.261Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,54213,99,53671,126655,123,122
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:42:08.261Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,54213,99,53671,126655,123,122
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,LA,22019,2,2022-11-09T02:00:00.000Z,FIPSCode,22019,2022-11-09T04:44:22.507Z,123,99.0,123,100.0,25319,36864,68.69,25327,7400,13.79,25332,5186,9.66,25328,1426,2.66,25335,817,1.52,25330,474,0.88,25333,385,0.72,25325,360,0.67,25331,275,0.51,25334,260,0.48,25326,118,0.22,25329,65,0.12,25336,41,0.08,54213,99,53671,126655,123,122
