captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,candidates.10.candidateID,candidates.10.voteCount,candidates.10.votePct,candidates.11.candidateID,candidates.11.voteCount,candidates.11.votePct,candidates.12.candidateID,candidates.12.voteCount,candidates.12.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-07T20:49:34.616Z,0,0.0,30,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,6819,99,0,14708,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-08T19:34:20.165Z,0,0.0,30,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,9570,99,0,14708,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T02:03:43.670Z,0,0.0,30,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,9570,99,0,14708,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T02:25:12.845Z,0,15.26,30,0.0,25319,826,56.58,25327,284,19.45,25332,195,13.36,25335,102,6.99,25328,18,1.23,25330,10,0.68,25333,9,0.62,25325,7,0.48,25331,6,0.41,25329,2,0.14,25336,1,0.07,25326,0,0.0,25334,0,0.0,9570,99,1460,14708,0,5
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T02:25:12.845Z,0,15.26,30,0.0,25319,826,56.58,25327,284,19.45,25332,195,13.36,25335,102,6.99,25328,18,1.23,25330,10,0.68,25333,9,0.62,25325,7,0.48,25331,6,0.41,25329,2,0.14,25336,1,0.07,25326,0,0.0,25334,0,0.0,9570,99,1460,14708,0,5
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T02:25:12.845Z,0,15.26,30,0.0,25319,826,56.58,25327,284,19.45,25332,195,13.36,25335,102,6.99,25328,18,1.23,25330,10,0.68,25333,9,0.62,25325,7,0.48,25331,6,0.41,25329,2,0.14,25336,1,0.07,25326,0,0.0,25334,0,0.0,9570,99,1460,14708,0,5
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T02:45:24.684Z,0,15.26,30,0.0,25319,826,56.58,25327,284,19.45,25332,195,13.36,25335,102,6.99,25328,18,1.23,25330,10,0.68,25333,9,0.62,25325,7,0.48,25331,6,0.41,25329,2,0.14,25336,1,0.07,25326,0,0.0,25334,0,0.0,9570,99,1460,14708,0,5
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T02:58:56.948Z,8,28.16,30,26.67,25319,1514,56.18,25327,621,23.04,25332,298,11.06,25335,144,5.34,25328,38,1.41,25330,22,0.82,25325,17,0.63,25333,15,0.56,25331,12,0.45,25326,6,0.22,25336,4,0.15,25329,3,0.11,25334,1,0.04,9570,99,2695,14708,8,8
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T03:01:16.550Z,15,38.44,30,50.0,25319,2225,60.48,25327,749,20.36,25332,364,9.89,25335,164,4.46,25328,59,1.6,25330,33,0.9,25325,30,0.82,25333,17,0.46,25331,14,0.38,25326,9,0.24,25329,7,0.19,25336,5,0.14,25334,3,0.08,9570,99,3679,14708,15,12
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22007,2,2022-11-09T02:00:00.000Z,FIPSCode,22007,2022-11-09T03:07:49.581Z,15,61.75,30,50.0,25319,2225,60.48,25327,749,20.36,25332,364,9.89,25335,164,4.46,25328,59,1.6,25330,33,0.9,25325,30,0.82,25333,17,0.46,25331,14,0.38,25326,9,0.24,25329,7,0.19,25336,5,0.14,25334,3,0.08,5958,99,3679,14708,15,19
