captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,candidates.10.candidateID,candidates.10.voteCount,candidates.10.votePct,candidates.11.candidateID,candidates.11.voteCount,candidates.11.votePct,candidates.12.candidateID,candidates.12.voteCount,candidates.12.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-07T20:49:34.803Z,0,0.0,26,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,3353,99,0,7471,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-08T19:34:20.188Z,0,0.0,26,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,3269,99,0,7471,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:03:46.195Z,0,0.0,26,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,3269,99,0,7471,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:25:15.008Z,0,26.15,26,0.0,25319,380,44.44,25327,219,25.61,25332,194,22.69,25335,31,3.63,25330,11,1.29,25325,6,0.7,25328,6,0.7,25333,5,0.58,25326,1,0.12,25329,1,0.12,25331,1,0.12,25334,0,0.0,25336,0,0.0,3269,99,855,7471,0,7
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:25:15.008Z,0,26.15,26,0.0,25319,380,44.44,25327,219,25.61,25332,194,22.69,25335,31,3.63,25330,11,1.29,25325,6,0.7,25328,6,0.7,25333,5,0.58,25326,1,0.12,25329,1,0.12,25331,1,0.12,25334,0,0.0,25336,0,0.0,3269,99,855,7471,0,7
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:25:15.008Z,0,26.15,26,0.0,25319,380,44.44,25327,219,25.61,25332,194,22.69,25335,31,3.63,25330,11,1.29,25325,6,0.7,25328,6,0.7,25333,5,0.58,25326,1,0.12,25329,1,0.12,25331,1,0.12,25334,0,0.0,25336,0,0.0,3269,99,855,7471,0,7
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:45:28.238Z,0,26.15,26,0.0,25319,380,44.44,25327,219,25.61,25332,194,22.69,25335,31,3.63,25330,11,1.29,25325,6,0.7,25328,6,0.7,25333,5,0.58,25326,1,0.12,25329,1,0.12,25331,1,0.12,25334,0,0.0,25336,0,0.0,3269,99,855,7471,0,7
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:59:14.526Z,20,70.76,26,76.92,25319,1312,56.72,25327,511,22.09,25332,321,13.88,25335,50,2.16,25328,41,1.77,25330,23,0.99,25325,14,0.61,25333,13,0.56,25331,10,0.43,25329,7,0.3,25336,5,0.22,25326,4,0.17,25334,2,0.09,3269,99,2313,7471,20,18
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T02:59:14.526Z,20,70.76,26,76.92,25319,1312,56.72,25327,511,22.09,25332,321,13.88,25335,50,2.16,25328,41,1.77,25330,23,0.99,25325,14,0.61,25333,13,0.56,25331,10,0.43,25329,7,0.3,25336,5,0.22,25326,4,0.17,25334,2,0.09,3269,99,2313,7471,20,18
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:07:50.577Z,20,83.26,26,76.92,25319,1312,56.72,25327,511,22.09,25332,321,13.88,25335,50,2.16,25328,41,1.77,25330,23,0.99,25325,14,0.61,25333,13,0.56,25331,10,0.43,25329,7,0.3,25336,5,0.22,25326,4,0.17,25334,2,0.09,2778,99,2313,7471,20,22
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:11:55.648Z,20,83.26,26,76.92,25319,1312,56.72,25327,511,22.09,25332,321,13.88,25335,50,2.16,25328,41,1.77,25330,23,0.99,25325,14,0.61,25333,13,0.56,25331,10,0.43,25329,7,0.3,25336,5,0.22,25326,4,0.17,25334,2,0.09,2778,99,2313,7471,20,22
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:24:54.625Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:24:54.625Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:35:05.293Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:43:51.356Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:43:51.356Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:55:33.078Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:55:33.078Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T03:55:33.078Z,24,93.75,26,92.31,25319,1394,53.37,25327,643,24.62,25332,372,14.24,25335,57,2.18,25328,47,1.8,25330,30,1.15,25325,19,0.73,25333,18,0.69,25331,12,0.46,25329,7,0.27,25336,6,0.23,25326,5,0.19,25334,2,0.08,2786,99,2612,7471,24,24
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:24:26.776Z,25,96.63,26,96.15,25319,1399,51.97,25327,689,25.59,25332,379,14.08,25335,65,2.41,25328,50,1.86,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,15,0.56,25329,8,0.3,25336,6,0.22,25326,5,0.19,25334,2,0.07,2786,99,2692,7471,25,25
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:24:26.776Z,25,96.63,26,96.15,25319,1399,51.97,25327,689,25.59,25332,379,14.08,25335,65,2.41,25328,50,1.86,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,15,0.56,25329,8,0.3,25336,6,0.22,25326,5,0.19,25334,2,0.07,2786,99,2692,7471,25,25
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:30:44.275Z,26,97.09,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2786,99,2705,7471,26,25
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:30:44.275Z,26,97.09,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2786,99,2705,7471,26,25
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:30:44.275Z,26,97.09,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2786,99,2705,7471,26,25
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:30:44.275Z,26,97.09,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2786,99,2705,7471,26,25
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:42:08.911Z,26,99.0,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2732,99,2705,7471,26,26
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:42:08.911Z,26,99.0,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2732,99,2705,7471,26,26
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:44:23.211Z,26,99.0,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2732,99,2705,7471,26,26
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:44:23.211Z,26,99.0,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2732,99,2705,7471,26,26
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,LA,22065,2,2022-11-09T02:00:00.000Z,FIPSCode,22065,2022-11-09T04:44:23.211Z,26,99.0,26,100.0,25319,1405,51.94,25327,692,25.58,25332,380,14.05,25335,65,2.4,25328,51,1.89,25330,34,1.26,25325,20,0.74,25333,20,0.74,25331,16,0.59,25329,9,0.33,25336,6,0.22,25326,5,0.18,25334,2,0.07,2732,99,2705,7471,26,26
