captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,candidates.10.candidateID,candidates.10.voteCount,candidates.10.votePct,candidates.11.candidateID,candidates.11.voteCount,candidates.11.votePct,candidates.12.candidateID,candidates.12.voteCount,candidates.12.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-07T20:49:34.826Z,0,0.0,27,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,10142,99,0,15456,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-08T19:34:20.193Z,0,0.0,27,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,11134,99,0,15456,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:03:46.885Z,0,0.0,27,0.0,25319,0,0.0,25330,0,0.0,25325,0,0.0,25328,0,0.0,25327,0,0.0,25326,0,0.0,25334,0,0.0,25329,0,0.0,25331,0,0.0,25332,0,0.0,25333,0,0.0,25335,0,0.0,25336,0,0.0,11134,99,0,15456,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:25:15.282Z,0,28.7,27,0.0,25319,1627,50.92,25327,779,24.38,25332,552,17.28,25335,101,3.16,25330,29,0.91,25333,26,0.81,25328,25,0.78,25325,24,0.75,25331,14,0.44,25336,7,0.22,25326,5,0.16,25334,4,0.13,25329,2,0.06,11134,99,3195,15456,0,8
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:25:15.282Z,0,28.7,27,0.0,25319,1627,50.92,25327,779,24.38,25332,552,17.28,25335,101,3.16,25330,29,0.91,25333,26,0.81,25328,25,0.78,25325,24,0.75,25331,14,0.44,25336,7,0.22,25326,5,0.16,25334,4,0.13,25329,2,0.06,11134,99,3195,15456,0,8
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:25:15.282Z,0,28.7,27,0.0,25319,1627,50.92,25327,779,24.38,25332,552,17.28,25335,101,3.16,25330,29,0.91,25333,26,0.81,25328,25,0.78,25325,24,0.75,25331,14,0.44,25336,7,0.22,25326,5,0.16,25334,4,0.13,25329,2,0.06,11134,99,3195,15456,0,8
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:45:28.953Z,0,28.7,27,0.0,25319,1627,50.92,25327,779,24.38,25332,552,17.28,25335,101,3.16,25330,29,0.91,25333,26,0.81,25328,25,0.78,25325,24,0.75,25331,14,0.44,25336,7,0.22,25326,5,0.16,25334,4,0.13,25329,2,0.06,11134,99,3195,15456,0,8
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:59:15.112Z,13,59.71,27,48.15,25319,3900,58.66,25327,1356,20.4,25332,924,13.9,25335,137,2.06,25328,86,1.29,25330,62,0.93,25325,54,0.81,25333,50,0.75,25331,32,0.48,25326,16,0.24,25334,12,0.18,25336,11,0.17,25329,8,0.12,11134,99,6648,15456,13,16
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:59:15.112Z,13,59.71,27,48.15,25319,3900,58.66,25327,1356,20.4,25332,924,13.9,25335,137,2.06,25328,86,1.29,25330,62,0.93,25325,54,0.81,25333,50,0.75,25331,32,0.48,25326,16,0.24,25334,12,0.18,25336,11,0.17,25329,8,0.12,11134,99,6648,15456,13,16
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T03:07:50.766Z,13,63.49,27,48.15,25319,3900,58.66,25327,1356,20.4,25332,924,13.9,25335,137,2.06,25328,86,1.29,25330,62,0.93,25325,54,0.81,25333,50,0.75,25331,32,0.48,25326,16,0.24,25334,12,0.18,25336,11,0.17,25329,8,0.12,10471,99,6648,15456,13,17
