captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,ID,16001,2,2022-11-09T02:00:00.000Z,FIPSCode,16001,0,2022-11-07T03:05:10.220Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,200009,99,0,302162,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-08T21:42:53.727Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,200009,99,0,302162,0,0
1667947162,2022-11-08 22:39:22 +0000,f4d4d4ee9c0c708eecc555d85fad1ae05b59ac98,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-08T22:32:54.967Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,200009,99,0,302162,0,0
1667947695,2022-11-08 22:48:15 +0000,d34bad58f4d41f9cfcdcd94796fa010d33630ef0,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-08T22:32:54.967Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,200009,99,0,302162,0,0
1667947961,2022-11-08 22:52:41 +0000,61cf3818eb7b56b77db7de41bfdda7ab59f4de65,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-08T22:32:54.967Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,200009,99,0,302162,0,0
1667948492,2022-11-08 23:01:32 +0000,4eb83dd49b993821ffa569282c4b4b23a1b3e76b,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-08T22:32:54.967Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,200009,99,0,302162,0,0
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:07:51.218Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,ID,16001,2,2022-11-09T03:00:00.000Z,FIPSCode,16001,0,2022-11-09T01:20:13.797Z,0,0.0,197,0.0,19837,0,0.0,19838,0,0.0,204309,99,0,302162,0,0
