captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.19837.last,candidates.19837.party,candidates.19837.candidateID,candidates.19837.ballotOrder,candidates.19837.polID,candidates.19837.polNum,candidates.19837.electWon,candidates.19838.last,candidates.19838.party,candidates.19838.candidateID,candidates.19838.ballotOrder,candidates.19838.polID,candidates.19838.polNum,candidates.19838.electWon,raceCallStatus,candidates.19837.winnerDateTime
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,152427,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,213175,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,260856,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,280065,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667976387,2022-11-09 00:46:27 -0600,3fc81e357a75429f605eafd56848166989ceb407,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,284330,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,304268,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667977976,2022-11-09 01:12:56 -0600,49c0f85ed6cbaaac8f357b536c767f0a23714980,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,380995,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667978785,2022-11-09 01:26:25 -0600,af0eab9768fdd8200aa460357a21f2c42b46d660,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,390348,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667979555,2022-11-09 01:39:15 -0600,99fec7a54323274fb19e99f68c07f24f79e69250,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,399004,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667980397,2022-11-09 01:53:17 -0600,1b200414e74e74c077c598450c24c8df6fb7c5e4,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,405679,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667981242,2022-11-09 02:07:22 -0600,cf751ccf5a467e68d03bb00a59a524242998a7c9,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,407018,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667982082,2022-11-09 02:21:22 -0600,efc6bd4a8435ce6de04f9d630307ac2568a3defb,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,426583,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667983719,2022-11-09 02:48:39 -0600,a8d889d3e1698c6a2e70070696b60b41396d5c92,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,437300,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667983760,2022-11-09 02:49:20 -0600,4ed2d8add795cb81b92bf39e25df171a596e9b4c,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,426583,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667983801,2022-11-09 02:50:01 -0600,f8dcd2921862fa8f2b18f478a2ad042ae3e8bf73,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,437300,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667984521,2022-11-09 03:02:01 -0600,478e8a63ef6b65738d72dc5bd2c6dd42a0ae8361,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,439270,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,451804,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667987197,2022-11-09 03:46:37 -0600,c6de9a5ef91cb16901f36d62fb2513f293fa8ed2,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,453990,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667988006,2022-11-09 04:00:06 -0600,4a727edcdaed346df9a04de89a91559ac20cd2b0,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,454455,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667988842,2022-11-09 04:14:02 -0600,3835bc37083d35ed57d75f316b86fe0fcddac7da,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,473118,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1667990084,2022-11-09 04:34:44 -0600,45716aed81695dc8882d856a53214d8956dc86f7,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,475809,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668007185,2022-11-09 09:19:45 -0600,4ac7e5aec524ec5d33db9e1aec49a985a8583b74,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,483377,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668008811,2022-11-09 09:46:51 -0600,af91d94677404b54ebad3dd25a0cba4098d7569d,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,498233,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668013976,2022-11-09 11:12:56 -0600,f0e992483c3e53e2ad91fa7321fce75f638e9cd5,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,538617,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668015735,2022-11-09 11:42:15 -0600,92d508f9d8c68925003ee654a5cec0c53d1eedc4,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,547533,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668017499,2022-11-09 12:11:39 -0600,ba3829571487a5c0cbdc22acb7dcdfa5af8ac885,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,548748,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668018425,2022-11-09 12:27:05 -0600,7c3190d5624213e8f00b546a91dcc2673310cec6,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,650000,99,551442,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668021815,2022-11-09 13:23:35 -0600,6fd96a5ba4522e27e18f277a639a71653917f2f7,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,605000,99,551442,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668026855,2022-11-09 14:47:35 -0600,35354a63ce1251e9df5e3353273099ccfa8504f7,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,557012,99,551442,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668028517,2022-11-09 15:15:17 -0600,cb963d629663b22dcee409b3874b5ca65e77ab5a,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,557012,99,551444,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668100737,2022-11-10 11:18:57 -0600,33ab8f3a50a7c11494e4c5d841e49e8a2819543b,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,557014,99,552624,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,,
1668104491,2022-11-10 12:21:31 -0600,9d65d9e3dc5639954639b52aca74d41472639ef8,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,557014,99,552624,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668105326,2022-11-10 12:35:26 -0600,a990d23b2adcb92f6a51de6f3c3ee5672c9eacea,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,557014,99,553027,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668107036,2022-11-10 13:03:56 -0600,8f260e39e8a7bd503c1e0e57272f43c16c8eb6f2,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,553657,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668112903,2022-11-10 14:41:43 -0600,1bec343de71186b66ac5c53685c75c9b8a575107,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,553643,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668135894,2022-11-10 21:04:54 -0600,adfa59f5889aaf3504fce6c9564f2a1c95230ad3,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,553960,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668138408,2022-11-10 21:46:48 -0600,f63f2396f29627b6b61479c2a6387c0af5a7c3d1,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,553958,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668138454,2022-11-10 21:47:34 -0600,13bd33c1cdda577c5d5e80d47b9ec213b09e3e5c,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,553960,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668138497,2022-11-10 21:48:17 -0600,9b91ac2c941b4719149843ae6fe282dda15bd17a,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,553958,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668140915,2022-11-10 22:28:35 -0600,98aa138bdcd588267f05acab7dc82ede14dcf8b7,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,554426,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668141734,2022-11-10 22:42:14 -0600,2dc1d2b7a7f2903e6f5ef43d2dd8a0cfb8d96a91,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,554796,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668143437,2022-11-10 23:10:37 -0600,0d381f2725fd3198d618663b701102d2f9c8d6f1,ID-20221108_Eday82,13,Ballot Issue,G,Active Tabulation,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,554802,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
1668617326,2022-11-16 10:48:46 -0600,fea5b0a6447a1c25ba43f241ca76a965af0a5982,ID-20221108_Eday82,13,Ballot Issue,G,Tabulation Paused,I,Amendment, 60% membership petition,True,True,SJR 102 - Special Leg Sessions,0,559249,99,554802,999384,True,20221108ID14445,2022-11-08,ID,Yes,Yes,19837,1,2,13792,0,No,No,19838,2,3,13793,0,Called,2022-11-10T18:09:37.155Z
