captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.54308.last,candidates.54308.party,candidates.54308.candidateID,candidates.54308.ballotOrder,candidates.54308.polID,candidates.54308.polNum,candidates.54308.electWon,candidates.54311.last,candidates.54311.party,candidates.54311.candidateID,candidates.54311.ballotOrder,candidates.54311.polID,candidates.54311.polNum,candidates.54311.electWon,raceCallStatus,candidates.54308.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,VT-20221108_Eday80,46,Ballot Issue,G,Awaiting Poll Close,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,239338,99,0,499349,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,VT-20221108_Eday80,46,Ballot Issue,G,Awaiting Poll Close,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,0,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,657,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,2614,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,3623,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,8706,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,13111,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,30875,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,32163,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,40540,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,43175,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,56027,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,67051,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,69693,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,77260,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,80307,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,82460,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,322465,99,84835,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,165260,99,86950,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,165260,99,99573,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,165260,99,113287,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,165260,99,116640,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,165260,99,122879,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,123952,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,124017,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,124550,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667971438,2022-11-08 23:23:58 -0600,d5ddddc05986f343066e92d34cfda0b6971066eb,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,130381,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,,
1667972216,2022-11-08 23:36:56 -0600,85a5bd7dbe5253f418489691a179128d5ff518d6,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,130381,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,Called,2022-11-09T05:23:15.846Z
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,138173,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,Called,2022-11-09T05:23:15.846Z
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,140138,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,Called,2022-11-09T05:23:15.846Z
1667975196,2022-11-09 00:26:36 -0600,e7c0ff159fd1c173ed3e565feb144ed98be0c89e,VT-20221108_Eday80,46,Ballot Issue,G,Active Tabulation,I,Proposal,Ban as crime punishment,True,True,True,2 - Remove Slavery Exception,0,146285,99,142253,483698,True,20221108VT46971,2022-11-08,VT,Yes,Yes,54308,1,2,50495,0,No,No,54311,2,3,50496,0,Called,2022-11-09T05:23:15.846Z
