captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-07T21:17:59.908Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,217613,99,0,282277,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T18:14:33.577Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667946903,2022-11-08 22:35:03 +0000,cb1028268673c8c2a42a51ee33da39f10a4ad1c1,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T22:31:37.693Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667952827,2022-11-09 00:13:47 +0000,e67364b5505081c4cca0f28ef8e8d84768d1cc02,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T22:31:37.693Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T22:31:37.693Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T22:31:37.693Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T22:31:37.693Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-08T22:31:37.693Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T02:05:03.328Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T04:07:14.055Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T04:07:14.055Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T04:07:14.055Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,MN,27037,2,2022-11-09T02:00:00.000Z,FIPSCode,27037,0,2022-11-09T04:24:53.673Z,0,0.0,142,0.0,33509,0,0.0,34768,0,0.0,35281,0,0.0,35282,0,0.0,35437,0,0.0,35436,0,0.0,229514,99,0,282277,0,0
