captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108MN24704,live,0.74,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:41:48.528Z,59,4103,1.44,33509,10442,52.32,34768,8830,44.25,35436,255,1.28,35437,190,0.95,35281,178,0.89,35282,62,0.31,2700000,99,19957,3562055,59,30,1.0,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108MN24704,live,1.71,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:45:44.472Z,84,4103,2.05,33509,24425,52.85,34768,20257,43.83,35436,578,1.25,35437,421,0.91,35281,357,0.77,35282,182,0.39,2700000,99,46220,3562055,84,70,1.0,0.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108MN24704,live,1.73,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:52:24.146Z,88,4103,2.14,33509,24560,52.69,34768,20497,43.98,35436,580,1.24,35437,427,0.92,35281,361,0.77,35282,184,0.39,2700000,99,46609,3562055,88,71,1.0,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108MN24704,live,1.85,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:02:05.867Z,95,4103,2.32,33509,25921,51.78,34768,22482,44.91,35436,613,1.22,35437,466,0.93,35281,388,0.78,35282,194,0.39,2700000,99,50064,3562055,95,76,1.0,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108MN24704,live,2.27,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:10:55.587Z,158,4103,3.85,33509,30672,50.04,34768,28569,46.61,35436,752,1.23,35437,587,0.96,35281,500,0.82,35282,220,0.36,2700000,99,61300,3562055,158,93,1.0,0.0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108MN24704,live,20.77,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:15:04.083Z,514,4103,12.53,33509,383943,68.47,34768,161164,28.74,35436,5789,1.03,35437,4171,0.74,35281,3337,0.6,35282,2330,0.42,2700000,99,560734,3562055,514,852,1.0,0.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108MN24704,live,20.93,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:23:22.949Z,521,4103,12.7,33509,385900,68.27,34768,163589,28.94,35436,5826,1.03,35437,4201,0.74,35281,3357,0.59,35282,2342,0.41,2700000,99,565215,3562055,521,859,1.0,0.0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108MN24704,live,23.41,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:30:51.199Z,611,4103,14.89,33509,425253,67.27,34768,189168,29.92,35436,6664,1.05,35437,4743,0.75,35281,3784,0.6,35282,2592,0.41,2700000,99,632204,3562055,611,961,1.0,0.0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108MN24704,live,23.5,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:35:39.381Z,619,4103,15.09,33509,425817,67.12,34768,190743,30.07,35436,6701,1.06,35437,4761,0.75,35281,3800,0.6,35282,2597,0.41,2700000,99,634419,3562055,619,964,1.0,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108MN24704,live,24.93,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:45:28.406Z,723,4103,17.62,33509,441950,65.65,34768,212009,31.49,35436,7275,1.08,35437,5162,0.77,35281,4101,0.61,35282,2694,0.4,2700000,99,673191,3562055,723,1023,1.0,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108MN24704,live,29.66,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:49:53.543Z,898,4103,21.89,33509,502677,62.78,34768,275275,34.38,35436,8557,1.07,35437,6253,0.78,35281,5020,0.63,35282,2943,0.37,2700000,99,800725,3562055,898,1217,1.0,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108MN24704,live,31.58,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:03:45.457Z,1020,4103,24.86,33509,523712,61.41,34768,304768,35.74,35436,9125,1.07,35437,6692,0.78,35281,5424,0.64,35282,3042,0.36,2700000,99,852763,3562055,1020,1296,1.0,0.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108MN24704,live,39.39,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:10:04.422Z,1233,4103,30.05,33509,620218,58.32,34768,412354,38.78,35436,11683,1.1,35437,8662,0.81,35281,7030,0.66,35282,3500,0.33,2700000,99,1063447,3562055,1233,1616,1.0,0.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108MN24704,live,42.8,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:16:33.539Z,1382,4103,33.68,33509,673859,58.31,34768,447963,38.76,35436,12770,1.11,35437,9473,0.82,35281,7668,0.66,35282,3854,0.33,2700000,99,1155587,3562055,1382,1756,1.0,0.0,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108MN24704,live,44.18,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:20:29.021Z,1496,4103,36.46,33509,688778,57.75,34768,468998,39.32,35436,13246,1.11,35437,9863,0.83,35281,7976,0.67,35282,3924,0.33,2700000,99,1192785,3562055,1496,1813,1.0,0.0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108MN24704,live,44.54,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:25:37.702Z,1538,4103,37.48,33509,692286,57.56,34768,475134,39.51,35436,13330,1.11,35437,9937,0.83,35281,8057,0.67,35282,3943,0.33,2700000,99,1202687,3562055,1538,1828,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108MN24704,live,44.7,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:26:26.362Z,1547,4103,37.7,33509,693623,57.47,34768,477799,39.59,35436,13407,1.11,35437,9993,0.83,35281,8107,0.67,35282,3950,0.33,2700000,99,1206879,3562055,1547,1834,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108MN24704,live,44.7,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:27:15.555Z,1547,4103,37.7,33509,693623,57.47,34768,477799,39.59,35436,13407,1.11,35437,9993,0.83,35281,8107,0.67,35282,3950,0.33,2700000,99,1206879,3562055,1547,1834,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,20221108MN24704,live,44.7,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:29:01.001Z,1547,4103,37.7,33509,693623,57.47,34768,477799,39.59,35436,13407,1.11,35437,9993,0.83,35281,8107,0.67,35282,3950,0.33,2700000,99,1206879,3562055,1547,1834,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,20221108MN24704,live,44.7,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:29:19.635Z,1547,4103,37.7,33509,693623,57.47,34768,477799,39.59,35436,13407,1.11,35437,9993,0.83,35281,8107,0.67,35282,3950,0.33,2700000,99,1206879,3562055,1547,1834,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108MN24704,live,44.7,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:30:41.446Z,1547,4103,37.7,33509,693623,57.47,34768,477799,39.59,35436,13407,1.11,35437,9993,0.83,35281,8107,0.67,35282,3950,0.33,2700000,99,1206879,3562055,1547,1834,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108MN24704,live,45.91,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:31:35.271Z,1619,4103,39.46,33509,708732,57.18,34768,494332,39.88,35436,13748,1.11,35437,10306,0.83,35281,8378,0.68,35282,4039,0.33,2700000,99,1239535,3562055,1619,1884,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108MN24704,live,45.92,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:37:04.567Z,1623,4103,39.56,33509,708445,57.14,34768,494952,39.92,35436,13762,1.11,35437,10317,0.83,35281,8385,0.68,35282,4036,0.33,2700000,99,1239897,3562055,1623,1884,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108MN24704,live,45.92,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:38:27.657Z,1623,4103,39.56,33509,708445,57.14,34768,494952,39.92,35436,13762,1.11,35437,10317,0.83,35281,8385,0.68,35282,4036,0.33,2700000,99,1239897,3562055,1623,1884,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108MN24704,live,45.92,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:39:06.496Z,1623,4103,39.56,33509,708445,57.14,34768,494952,39.92,35436,13762,1.11,35437,10317,0.83,35281,8385,0.68,35282,4036,0.33,2700000,99,1239897,3562055,1623,1884,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108MN24704,live,52.58,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:41:21.753Z,1844,4103,44.94,33509,815933,57.47,34768,561142,39.53,35436,15965,1.12,35437,12279,0.86,35281,9596,0.68,35282,4791,0.34,2700000,99,1419706,3562055,1844,2157,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,20221108MN24704,live,52.58,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:41:28.489Z,1844,4103,44.94,33509,815933,57.47,34768,561142,39.53,35436,15965,1.12,35437,12279,0.86,35281,9596,0.68,35282,4791,0.34,2700000,99,1419706,3562055,1844,2157,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108MN24704,live,55.04,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:43:02.029Z,1949,4103,47.5,33509,840980,56.59,34768,600199,40.39,35436,16752,1.13,35437,12951,0.87,35281,10136,0.68,35282,4951,0.33,2700000,99,1485969,3562055,1949,2258,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108MN24704,live,55.04,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:43:02.029Z,1949,4103,47.5,33509,840980,56.59,34768,600199,40.39,35436,16752,1.13,35437,12951,0.87,35281,10136,0.68,35282,4951,0.33,2700000,99,1485969,3562055,1949,2258,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,20221108MN24704,live,55.04,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:45:37.825Z,1949,4103,47.5,33509,840980,56.59,34768,600199,40.39,35436,16752,1.13,35437,12951,0.87,35281,10136,0.68,35282,4951,0.33,2700000,99,1485969,3562055,1949,2258,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108MN24704,live,55.04,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:46:18.365Z,1949,4103,47.5,33509,840980,56.59,34768,600199,40.39,35436,16752,1.13,35437,12951,0.87,35281,10136,0.68,35282,4951,0.33,2700000,99,1485969,3562055,1949,2258,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,20221108MN24704,live,56.63,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:50:54.973Z,2054,4103,50.06,33509,859490,56.21,34768,623283,40.76,35436,17312,1.13,35437,13372,0.87,35281,10510,0.69,35282,5050,0.33,2700000,99,1529017,3562055,2054,2324,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108MN24704,live,58.5,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:53:10.903Z,2091,4103,50.96,33509,882598,55.88,34768,649512,41.12,35436,17689,1.12,35437,13743,0.87,35281,10875,0.69,35282,5118,0.32,2700000,99,1579535,3562055,2091,2400,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,20221108MN24704,live,59.48,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:53:41.987Z,2134,4103,52.01,33509,896811,55.84,34768,661233,41.17,35436,17916,1.12,35437,13917,0.87,35281,11042,0.69,35282,5171,0.32,2700000,99,1606090,3562055,2134,2441,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,20221108MN24704,live,59.48,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T04:55:22.001Z,2134,4103,52.01,33509,896811,55.84,34768,661233,41.17,35436,17916,1.12,35437,13917,0.87,35281,11042,0.69,35282,5171,0.32,2700000,99,1606090,3562055,2134,2441,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,20221108MN24704,live,61.01,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:00:20.576Z,2251,4103,54.86,33509,911065,55.31,34768,686780,41.69,35436,18450,1.12,35437,14361,0.87,35281,11419,0.69,35282,5226,0.32,2700000,99,1647301,3562055,2251,2503,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970114,2022-11-08 23:01:54 -0600,68b6dbb0ab0b313af53b82f98636ce9a824bdc54,20221108MN24704,live,61.6,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:00:38.159Z,2290,4103,55.81,33509,918978,55.25,34768,694054,41.73,35436,18739,1.13,35437,14557,0.88,35281,11593,0.7,35282,5264,0.32,2700000,99,1663185,3562055,2290,2527,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,20221108MN24704,live,61.66,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:01:24.141Z,2292,4103,55.86,33509,919477,55.23,34768,695188,41.76,35436,18769,1.13,35437,14573,0.88,35281,11610,0.7,35282,5266,0.32,2700000,99,1664883,3562055,2292,2530,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970327,2022-11-08 23:05:27 -0600,1b6c4725cf9e59e40e1d6792336f8520d5b10b5b,20221108MN24704,live,62.12,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:03:54.227Z,2332,4103,56.84,33509,927349,55.29,34768,699285,41.69,35436,18979,1.13,35437,14722,0.88,35281,11712,0.7,35282,5322,0.32,2700000,99,1677369,3562055,2332,2549,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108MN24704,live,62.12,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:03:54.227Z,2332,4103,56.84,33509,927349,55.29,34768,699285,41.69,35436,18979,1.13,35437,14722,0.88,35281,11712,0.7,35282,5322,0.32,2700000,99,1677369,3562055,2332,2549,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,20221108MN24704,live,62.12,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:06:54.095Z,2332,4103,56.84,33509,927349,55.29,34768,699285,41.69,35436,18979,1.13,35437,14722,0.88,35281,11712,0.7,35282,5322,0.32,2700000,99,1677369,3562055,2332,2549,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,20221108MN24704,live,62.12,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:07:32.036Z,2332,4103,56.84,33509,927349,55.29,34768,699285,41.69,35436,18979,1.13,35437,14722,0.88,35281,11712,0.7,35282,5322,0.32,2700000,99,1677369,3562055,2332,2549,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,20221108MN24704,live,66.15,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:10:21.881Z,2527,4103,61.59,33509,989430,55.4,34768,741837,41.54,35436,20547,1.15,35437,15935,0.89,35281,12531,0.7,35282,5715,0.32,2700000,99,1785995,3562055,2527,2714,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970899,2022-11-08 23:14:59 -0600,ca5b649b3885623b3ef37439107a0fa8db2d1846,20221108MN24704,live,66.46,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:12:56.716Z,2553,4103,62.22,33509,992096,55.29,34768,747183,41.64,35436,20690,1.15,35437,16035,0.89,35281,12628,0.7,35282,5736,0.32,2700000,99,1794368,3562055,2553,2727,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,20221108MN24704,live,66.58,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:14:37.752Z,2570,4103,62.64,33509,993091,55.25,34768,749301,41.68,35436,20730,1.15,35437,16069,0.89,35281,12655,0.7,35282,5738,0.32,2700000,99,1797584,3562055,2570,2732,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,20221108MN24704,live,66.58,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:14:37.752Z,2570,4103,62.64,33509,993091,55.25,34768,749301,41.68,35436,20730,1.15,35437,16069,0.89,35281,12655,0.7,35282,5738,0.32,2700000,99,1797584,3562055,2570,2732,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,20221108MN24704,live,66.65,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:17:06.609Z,2559,4103,62.37,33509,993838,55.23,34768,750528,41.71,35436,20749,1.15,35437,16082,0.89,35281,12663,0.7,35282,5743,0.32,2700000,99,1799603,3562055,2559,2735,1.0,0.0,X,2022-11-09T04:24:53.491Z
1667971169,2022-11-08 23:19:29 -0600,a70df26f7f471d11543c24ba2a2ee8ee294f6f1b,20221108MN24704,live,66.65,MN,Minnesota,24,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T05:18:29.760Z,2559,4103,62.37,33509,993838,55.23,34768,750528,41.71,35436,20749,1.15,35437,16082,0.89,35281,12663,0.7,35282,5743,0.32,2700000,99,1799603,3562055,2559,2735,1.0,0.0,X,2022-11-09T04:24:53.491Z
