captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.33509.first,candidates.33509.last,candidates.33509.incumbent,candidates.33509.party,candidates.33509.candidateID,candidates.33509.ballotOrder,candidates.33509.polID,candidates.33509.polNum,candidates.33509.electWon,candidates.34768.first,candidates.34768.last,candidates.34768.party,candidates.34768.candidateID,candidates.34768.ballotOrder,candidates.34768.polID,candidates.34768.polNum,candidates.34768.electWon,candidates.35281.first,candidates.35281.last,candidates.35281.party,candidates.35281.candidateID,candidates.35281.ballotOrder,candidates.35281.polID,candidates.35281.polNum,candidates.35281.electWon,candidates.35282.first,candidates.35282.last,candidates.35282.party,candidates.35282.candidateID,candidates.35282.ballotOrder,candidates.35282.polID,candidates.35282.polNum,candidates.35282.electWon,candidates.35436.first,candidates.35436.last,candidates.35436.party,candidates.35436.candidateID,candidates.35436.ballotOrder,candidates.35436.polID,candidates.35436.polNum,candidates.35436.electWon,candidates.35437.first,candidates.35437.last,candidates.35437.abbrv,candidates.35437.party,candidates.35437.candidateID,candidates.35437.ballotOrder,candidates.35437.polID,candidates.35437.polNum,candidates.35437.electWon,candidates.33509.winnerDateTime,isCertified
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,565215,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,636601,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,803682,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1061617,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1063447,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667967725,2022-11-08 22:22:05 -0600,2e205cdf5acdeccc3a2b1c632c181258e2163fd9,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1061617,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667967767,2022-11-08 22:22:47 -0600,d2b302ebb94fe21871c9483192bb3df9a98f2ac1,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1063447,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1061617,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,MN-20221108_Eday80,24,General,G,Active Tabulation,Too Early to Call,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1192785,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1239535,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1529017,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1677369,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667971169,2022-11-08 23:19:29 -0600,a70df26f7f471d11543c24ba2a2ee8ee294f6f1b,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1799603,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667972008,2022-11-08 23:33:28 -0600,94f4c9e086e7aebe887e5b2f9d0c42dd429b98b5,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1893842,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,1970137,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,2218711,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,2319803,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667975277,2022-11-09 00:27:57 -0600,17c095274dda52ebfb3b73285837dfacff37cb9b,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,2375220,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667976144,2022-11-09 00:42:24 -0600,9ba67be41054bbe85d475769a3f52b32f07bb1ad,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2700000,99,2400954,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667976875,2022-11-09 00:54:35 -0600,aef5a4a9a30b34f946f3098786ce9297f77ec589,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2429238,99,2405877,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2406130,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667980588,2022-11-09 01:56:28 -0600,0c7fd85934c29b9de74f428a2225a74f565ce18c,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2411133,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667980632,2022-11-09 01:57:12 -0600,64acd32e8668f8543b9301ec796b80c9900834d5,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2414684,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667983841,2022-11-09 02:50:41 -0600,193695bfa5205d54cf0a283dfe143de9c0437045,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2472599,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667984402,2022-11-09 03:00:02 -0600,555c6c1c19b6031d93d1a0906788ce779bfb8929,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2473976,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667985174,2022-11-09 03:12:54 -0600,68416a7a90f736185bed11a2c7b588ad616a4f90,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2479767,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667985779,2022-11-09 03:22:59 -0600,af9ba99ad8f2bff9ef334fac2128203d4237fb3b,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2480870,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
1667986550,2022-11-09 03:35:50 -0600,19ab2663806721e2a09cf86982ae22188241e675,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,G,Governor,Tim,Walz,Dem,33509,51531,26917,True,True,True,2640309,99,2495615,3562055,True,20221108MN24704,2022-11-08,MN,33509,Tim,Walz,True,Dem,33509,4,51531,26917,0,Scott,Jensen,GOP,34768,3,71207,28585,0,Hugh,McTavish,InA,35281,5,71650,29591,0,Gabrielle,Prosser,SWP,35282,6,71652,29592,0,James,McCaskel,LMN,35436,2,71753,29596,0,Steve,Patterson,Pattersn,GRP,35437,1,71752,29593,0,2022-11-09T04:24:53.491Z,
