captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TN43019,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:28:20.099Z,0,285,0.0,50961,0,0.0,49569,0,0.0,50767,0,0.0,50962,0,0.0,256450,99,0,1169153,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TN43019,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T18:26:06.402Z,0,285,0.0,50961,0,0.0,49569,0,0.0,50767,0,0.0,50962,0,0.0,256450,99,0,1169153,0,0,,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108TN43019,live,0.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:09:35.593Z,0,285,0.0,50961,0,0.0,49569,0,0.0,50767,0,0.0,50962,0,0.0,256450,99,0,1169153,0,0,,,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108TN43019,live,1.86,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:13:57.728Z,0,285,0.0,49569,3603,75.53,50767,1073,22.49,50961,64,1.34,50962,30,0.63,256450,99,4770,1169153,0,5,0.0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108TN43019,live,11.63,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:19:09.210Z,0,285,0.0,49569,21532,72.2,50767,7810,26.19,50961,328,1.1,50962,151,0.51,256450,99,29821,1169153,0,33,0.0,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108TN43019,live,13.61,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:24:49.816Z,0,285,0.0,49569,25046,71.78,50767,9296,26.64,50961,367,1.05,50962,185,0.53,256450,99,34894,1169153,0,39,0.0,1.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108TN43019,live,15.46,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:34:02.920Z,5,285,1.75,49569,28645,72.24,50767,10253,25.86,50961,546,1.38,50962,208,0.52,256450,99,39652,1169153,5,44,0.0,1.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108TN43019,live,15.62,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:37:21.910Z,6,285,2.11,49569,28886,72.12,50767,10405,25.98,50961,553,1.38,50962,210,0.52,256450,99,40054,1169153,6,45,0.0,1.0,X,2022-11-09T01:34:48.821Z
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108TN43019,live,17.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:39:24.294Z,6,285,2.11,49569,33457,72.64,50767,11750,25.51,50961,601,1.3,50962,249,0.54,256450,99,46057,1169153,6,51,0.0,1.0,X,2022-11-09T01:34:48.821Z
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108TN43019,live,18.23,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:47:20.321Z,6,285,2.11,49569,33990,72.7,50767,11886,25.42,50961,619,1.32,50962,258,0.55,256450,99,46753,1169153,6,52,0.0,1.0,X,2022-11-09T01:34:48.821Z
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108TN43019,live,22.5,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:56:17.345Z,16,285,5.61,49569,42440,73.55,50767,14209,24.62,50961,729,1.26,50962,324,0.56,256450,99,57702,1169153,16,64,0.0,1.0,X,2022-11-09T01:34:48.821Z
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108TN43019,live,24.27,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:58:42.847Z,18,285,6.32,49569,46152,74.16,50767,14943,24.01,50961,777,1.25,50962,361,0.58,256450,99,62233,1169153,18,69,0.0,1.0,X,2022-11-09T01:34:48.821Z
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108TN43019,live,24.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:06:33.793Z,18,285,6.32,49569,47354,74.47,50767,15069,23.7,50961,796,1.25,50962,366,0.58,256450,99,63585,1169153,18,71,0.0,1.0,X,2022-11-09T01:34:48.821Z
