captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.49569.first,candidates.49569.last,candidates.49569.incumbent,candidates.49569.party,candidates.49569.candidateID,candidates.49569.ballotOrder,candidates.49569.polID,candidates.49569.polNum,candidates.49569.electWon,candidates.50767.first,candidates.50767.last,candidates.50767.party,candidates.50767.candidateID,candidates.50767.ballotOrder,candidates.50767.polID,candidates.50767.polNum,candidates.50767.electWon,candidates.50961.first,candidates.50961.last,candidates.50961.party,candidates.50961.candidateID,candidates.50961.ballotOrder,candidates.50961.polID,candidates.50961.polNum,candidates.50961.electWon,candidates.50962.first,candidates.50962.last,candidates.50962.party,candidates.50962.candidateID,candidates.50962.ballotOrder,candidates.50962.polID,candidates.50962.polNum,candidates.50962.electWon,candidates.49569.winnerDateTime
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,256450,99,79753,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,245716,99,133940,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,245716,99,146616,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,245716,99,157914,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,246432,99,166191,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,221383,99,174626,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219653,99,187387,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,216314,99,187387,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,216314,99,203312,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667970199,2022-11-08 23:03:19 -0600,f4db6dd16c878356c43dd19f6d680eb5acf90d34,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,211317,99,203312,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667975319,2022-11-09 00:28:39 -0600,7d24d010dbc95f183b9e815a9f6c12b55b48ad99,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,211317,99,206032,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667976103,2022-11-09 00:41:43 -0600,5c2c6a219a6e0642a5f516a1c66f722f5c42d6c0,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,211318,99,206032,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,210148,99,206032,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667987280,2022-11-09 03:48:00 -0600,a88286d7028ba2595139baf03aeca44134230973,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,210833,99,206032,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1667988045,2022-11-09 04:00:45 -0600,f9afc4942e53b5b1b333210f3a236d56363229e8,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,211318,99,206032,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668010662,2022-11-09 10:17:42 -0600,157b7cfb643c54368a013a4322403d0b44c3c968,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,211318,99,210221,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668014060,2022-11-09 11:14:20 -0600,c77137b7ddb0fbccbd1e559cabaf7b86fff6cde9,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,213529,99,210221,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668014978,2022-11-09 11:29:38 -0600,e0f266ec74c8fb34e7edcdea056520c9c858a950,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,214379,99,210221,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668015778,2022-11-09 11:42:58 -0600,b2ca2e5e78cfd63f34843bde6136a4b7d01b1d3a,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,212344,99,210221,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668016621,2022-11-09 11:57:01 -0600,39411eba4613cbf80a9dc23f0153200509871323,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,212344,99,210250,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668023263,2022-11-09 13:47:43 -0600,d5962298497a5b4ffe86884debde594f40aac9e3,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,212373,99,210250,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668029644,2022-11-09 15:34:04 -0600,58edc5f45a0b9f9e004c1b86e2987c31db6a5d94,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,212373,99,212048,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668029686,2022-11-09 15:34:46 -0600,98ebed407e71ff313155424aaf484aedf5c2c1a2,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,212373,99,210250,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668030032,2022-11-09 15:40:32 -0600,b40644e3af6237bf063868e685572fc0a464a83e,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,212373,99,212048,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668030877,2022-11-09 15:54:37 -0600,e0a26552bacba6ed31a9057f0aa858a80f9220a9,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,214189,99,212048,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668146291,2022-11-10 23:58:11 -0600,0b6779ed2f48a19d0e4ab66773d1788db9515759,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,214651,99,212048,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
1668147177,2022-11-11 00:12:57 -0600,0f8282b46c2daa570b38cbc277dcf27bc3d69b61,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,214189,99,212048,1169153,True,20221108TN43019,2022-11-08,TN,49569,David,Kustoff,True,GOP,49569,1,65268,46219,0,Lynnette,Williams,Dem,50767,2,70872,46562,0,James,Hart,Ind,50961,3,1431,45948,0,Ronnie,Henley,Ind,50962,4,69601,46682,0,2022-11-09T01:34:48.821Z
