captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.49139.first,candidates.49139.last,candidates.49139.party,candidates.49139.incumbent,candidates.49139.candidateID,candidates.49139.polID,candidates.49139.ballotOrder,candidates.49139.polNum,candidates.49139.electWon,candidates.49450.first,candidates.49450.last,candidates.49450.party,candidates.49450.candidateID,candidates.49450.polID,candidates.49450.ballotOrder,candidates.49450.polNum,candidates.49450.electWon,candidates.49618.first,candidates.49618.last,candidates.49618.party,candidates.49618.candidateID,candidates.49618.polID,candidates.49618.ballotOrder,candidates.49618.polNum,candidates.49618.electWon,candidates.49139.winnerDateTime
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,123579,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,111484,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,123579,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,129877,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,158155,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,182542,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,273167,99,203823,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,273197,99,237142,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,277600,99,240627,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,277976,99,248502,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667970199,2022-11-08 23:03:19 -0600,f4db6dd16c878356c43dd19f6d680eb5acf90d34,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272134,99,248502,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272134,99,265950,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667971839,2022-11-08 23:30:39 -0600,3cda52854e51a6576b7495d3201be6e474dda96c,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272845,99,265950,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667972718,2022-11-08 23:45:18 -0600,82050e33466e239ff80fc50a65e5e86526b235c1,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272795,99,268302,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,273856,99,268302,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,273856,99,271108,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1667976387,2022-11-09 00:46:27 -0600,3fc81e357a75429f605eafd56848166989ceb407,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,276687,99,271108,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668043522,2022-11-09 19:25:22 -0600,1e5abbef015c8b652306caaf6a72944f68379df9,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,276687,99,271597,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668093489,2022-11-10 09:18:09 -0600,0dba0b6f0b5daa9f78c496214b20fc51592fcdc6,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,277181,99,271597,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668097874,2022-11-10 10:31:14 -0600,9bd406d48f5c40bcada0bee1e963247d0d7cd21d,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,274340,99,271597,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668183352,2022-11-11 10:15:52 -0600,a2d8a11e3123c236f36f07b7b9fd7472f9dd28cd,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,274340,99,271604,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668197673,2022-11-11 14:14:33 -0600,c076e47929b732ae50e3f5b9163f955b3c332d03,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,274340,99,271773,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668211599,2022-11-11 18:06:39 -0600,99d1273d49ed1f7dd9c26120cc6451e080960a4c,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,274340,99,271773,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668276048,2022-11-12 12:00:48 -0600,126272df92d86b3cb704401c62f66765c4244825,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,274340,99,272074,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668276872,2022-11-12 12:14:32 -0600,bf9f17c0c616f7c5fb94fcc3055ba26fcc13a8d4,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,274340,99,272159,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668439767,2022-11-14 09:29:27 -0600,1fa880c8a5f363dd95878365c41493e1d532e66f,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,274340,99,272187,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
1668717982,2022-11-17 14:46:22 -0600,4fb69625eb540d6618d9c560e30475ce9287c368,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,272187,100,272187,857076,True,20221108SC41922,2022-11-08,SC,49139,Nancy,Mace,GOP,True,49139,63782,2,44087,0,Annie,Andrews,Dem,49450,70916,1,44929,0,Joseph,Oddo,ALP,49618,50483,3,44970,0,2022-11-09T04:01:24.895Z
