captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108SC41922,live,0.0,SC,South Carolina,41,1,2022-11-08T23:00:00.000Z,state,0,2022-11-07T03:21:59.914Z,0,341,0.0,49139,0,0.0,49450,0,0.0,49618,0,0.0,316874,99,0,825474,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108SC41922,live,0.0,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-08T21:38:38.706Z,0,341,0.0,49139,0,0.0,49450,0,0.0,49618,0,0.0,273167,99,0,857076,0,0,,,,
1667952254,2022-11-09 00:04:14 +0000,01f078a675119f6cdf4e095b5cc2a41189aff91c,20221108SC41922,live,0.0,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:03:02.512Z,0,341,0.0,49139,0,0.0,49450,0,0.0,49618,0,0.0,273167,99,0,857076,0,0,,,,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,20221108SC41922,live,0.56,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:25:15.256Z,0,341,0.0,49450,899,58.87,49139,622,40.73,49618,6,0.39,273167,99,1527,857076,0,2,0.0,,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108SC41922,live,0.56,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:46:02.139Z,0,341,0.0,49450,899,58.87,49139,622,40.73,49618,6,0.39,273167,99,1527,857076,0,2,0.0,,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,20221108SC41922,live,0.56,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:47:15.731Z,0,341,0.0,49450,899,58.87,49139,622,40.73,49618,6,0.39,273167,99,1527,857076,0,2,0.0,,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,20221108SC41922,live,0.56,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:59:02.579Z,0,341,0.0,49450,899,58.87,49139,622,40.73,49618,6,0.39,273167,99,1527,857076,0,2,0.0,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108SC41922,live,0.65,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:01:04.756Z,1,341,0.29,49450,1035,58.57,49139,724,40.97,49618,8,0.45,273167,99,1767,857076,1,2,0.0,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108SC41922,live,0.68,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:20:49.403Z,0,341,0.0,49450,1076,58.13,49139,767,41.44,49618,8,0.43,273167,99,1851,857076,0,2,0.0,,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108SC41922,live,17.69,SC,South Carolina,41,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:47:03.926Z,12,341,3.52,49139,25026,51.8,49450,22917,47.43,49618,373,0.77,273167,99,48316,857076,12,60,1.0,0.0,,
