captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18827.first,candidates.18827.last,candidates.18827.incumbent,candidates.18827.party,candidates.18827.candidateID,candidates.18827.ballotOrder,candidates.18827.polID,candidates.18827.polNum,candidates.18827.electWon,candidates.22552.first,candidates.22552.last,candidates.22552.party,candidates.22552.candidateID,candidates.22552.ballotOrder,candidates.22552.polID,candidates.22552.polNum,candidates.22552.electWon,candidates.22763.first,candidates.22763.last,candidates.22763.party,candidates.22763.candidateID,candidates.22763.ballotOrder,candidates.22763.polID,candidates.22763.polNum,candidates.22763.electWon,candidates.22764.first,candidates.22764.last,candidates.22764.party,candidates.22764.candidateID,candidates.22764.ballotOrder,candidates.22764.polID,candidates.22764.polNum,candidates.22764.electWon,candidates.18827.winnerDateTime
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,293640,95,28877,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,293640,95,35941,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,293733,95,35941,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,287987,95,56964,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,283499,95,67844,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,283499,95,76900,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,282605,95,102772,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667972264,2022-11-08 23:37:44 -0600,32512d68a8869811d6b4c587f4ea396147ae27a4,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,279491,95,106455,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,269085,95,150556,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667973921,2022-11-09 00:05:21 -0600,8c7bea4e5501d62c6edf8b543f4ffeaf66fbee7c,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,274745,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,269085,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,274745,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,269085,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974099,2022-11-09 00:08:19 -0600,67d73bab95116eb2dbcfbbf8bea9e7546d6f9d87,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,274745,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974184,2022-11-09 00:09:44 -0600,5e29bdc6dd3e2b02c04e87a98f0009af6b85de6f,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,269085,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,274745,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974399,2022-11-09 00:13:19 -0600,d8b138971a5b2dcea653b8ad14e8ae0ccdecaf13,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,269085,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,274745,95,175388,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,272273,95,197980,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,270645,95,197980,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1667981963,2022-11-09 02:19:23 -0600,27628ad8c215439f4566e17bc920c9c4e5beb919,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,270564,95,197980,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1667985052,2022-11-09 03:10:52 -0600,8db4cd830de981fcfc96ae5cfa5893c8fdf058d5,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,270564,95,216565,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1667985862,2022-11-09 03:24:22 -0600,c99936830ae024241422f34e194ea28fd47bbfa6,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,265711,95,216565,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1667996273,2022-11-09 06:17:53 -0600,2ed015c6d3787e04d0973d50070f7f96b5dd006c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,265711,95,216605,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668007105,2022-11-09 09:18:25 -0600,1a24f83ca1cf403357e2b24fa6c87497103d847e,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,265711,95,234686,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668009751,2022-11-09 10:02:31 -0600,bc4e6acb19e3f7b144fb6b3f301c19cc6e35f693,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241580,95,234686,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668013976,2022-11-09 11:12:56 -0600,f0e992483c3e53e2ad91fa7321fce75f638e9cd5,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241580,95,238425,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668017373,2022-11-09 12:09:33 -0600,a66cc3fd3cee29b8c80138ffdc848edde54da44a,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241724,95,238425,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668018173,2022-11-09 12:22:53 -0600,1e0909e0c3895d0aed4d53c352b321233e993aa9,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240792,95,238425,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668018214,2022-11-09 12:23:34 -0600,fd6ae1951d23d74d26e35df0f8ed55c3c25ab131,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,241724,95,238425,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668018298,2022-11-09 12:24:58 -0600,b90fb5b431f7dd2518c84c4620c56a39796bc969,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240792,95,238425,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668033609,2022-11-09 16:40:09 -0600,67a8888a8d8ada5939ed97226fa771141aff63d9,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240792,95,238449,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668034545,2022-11-09 16:55:45 -0600,c8b02fd9464928622651dd0dde90b1b943ffa388,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240792,95,238576,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668087604,2022-11-10 07:40:04 -0600,4c0f437e834552bff3a8589223a69d25363e1c54,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240985,95,238576,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668087647,2022-11-10 07:40:47 -0600,4b65c57f77d8ac053dda51f5ecb4855ee1836f76,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240792,95,238576,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668088105,2022-11-10 07:48:25 -0600,893fddd6e3fbdefb344ee21277e2c74b72a46288,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240985,95,238576,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668113867,2022-11-10 14:57:47 -0600,1116bec8bf990033b9ef879075aa954620d0ce86,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,240985,95,238616,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668539121,2022-11-15 13:05:21 -0600,dece948b82dba72d57342e4d464623706febb86e,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 3,3,240985,95,242487,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668543145,2022-11-15 14:12:25 -0600,ef9be9a4b0c41b795438da1b0dd4bbe14caa18d3,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 3,3,244895,95,242487,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668549925,2022-11-15 16:05:25 -0600,4a9cd8daa9de6266bb888f35deab279392ad992e,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 3,3,244895,99,242487,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668623768,2022-11-16 12:36:08 -0600,2cab1de32db1f072029344bc67fbacf54f908873,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 3,3,244895,99,242675,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
1668790428,2022-11-18 10:53:48 -0600,389e896883ab034ac684151c529575d72dc52659,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 3,3,245085,99,242675,932189,True,20221108CT7011,2022-11-08,CT,18827,Rosa,DeLauro,True,Dem,18827,1,1141,10421,0,Lesley,DeNardis,GOP,22552,2,71295,14944,0,Amy,Chai,Ind,22763,3,71816,15093,0,Justin,Paglino,Grn,22764,4,69655,14901,0,2022-11-09T06:11:55.807Z
