captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7501.first,candidates.7501.last,candidates.7501.party,candidates.7501.incumbent,candidates.7501.candidateID,candidates.7501.polID,candidates.7501.ballotOrder,candidates.7501.polNum,candidates.7501.electWon,candidates.10859.first,candidates.10859.last,candidates.10859.party,candidates.10859.candidateID,candidates.10859.polID,candidates.10859.ballotOrder,candidates.10859.polNum,candidates.10859.electWon,candidates.11176.first,candidates.11176.last,candidates.11176.party,candidates.11176.candidateID,candidates.11176.polID,candidates.11176.ballotOrder,candidates.11176.polNum,candidates.11176.electWon,candidates.7501.winnerDateTime
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,503698,99,291746,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034415,2022-11-09 16:53:35 -0600,b8794a6e2cccd07bf9cae51f1752d9fb6b3e9630,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034457,2022-11-09 16:54:17 -0600,8d634f71d6750cdbc20321634807546efa69969e,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034500,2022-11-09 16:55:00 -0600,5ec4f01f1471ccd67929bd2df41e84d110223926,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034545,2022-11-09 16:55:45 -0600,c8b02fd9464928622651dd0dde90b1b943ffa388,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034585,2022-11-09 16:56:25 -0600,5d4a1ef61ab4b73ea42c6db38924b1c131a66dba,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034627,2022-11-09 16:57:07 -0600,678c08c61ce4082425c0ebc97fd7a9f89975755a,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034712,2022-11-09 16:58:32 -0600,c48081556f37271c5fdb54d63964907b82d18467,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034795,2022-11-09 16:59:55 -0600,172108f1ee7c87a5d4703a721551ec285f8fb325,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034837,2022-11-09 17:00:37 -0600,c63e4f0ba510718aef59ea5d4b3a1c07b3a28ffb,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034879,2022-11-09 17:01:19 -0600,d5d5b98b6b8c150d2121989683048019be62ec60,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034922,2022-11-09 17:02:02 -0600,4f7dfbbd001a1a37da2f5317d96ab94170d161cd,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668034964,2022-11-09 17:02:44 -0600,308dbe4b1666d6ce0e9127d06715884fb73b066d,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668035007,2022-11-09 17:03:27 -0600,43133944602e1e0b8843fe10adadb4aed74ddc19,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668035092,2022-11-09 17:04:52 -0600,bb1348c48f28c323c7acd58318cbd29acbae94e0,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668035133,2022-11-09 17:05:33 -0600,9277815e11a548ab0a8d21e93a618336e51c4630,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668035176,2022-11-09 17:06:16 -0600,6ce64e7d30deacdb518af68f3c25c19be3fefa82,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,503698,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
1668035217,2022-11-09 17:06:57 -0600,5756b5d7730803e313bbfd3707c5425f18d4c523,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,318343,99,315160,1196616,True,20221108MO26023,2022-11-08,MO,7501,Ann,Wagner,GOP,True,7501,62594,2,30214,0,Trish,Gunby,Dem,10859,71330,1,31592,0,Bill,Slantz,Lib,11176,62422,3,30217,0,2022-11-09T04:45:49.458Z
